gauge_id,huc_02,dominant_forcing,dominant_lag,rank1_TE,rank2_forcing,rank2_TE,margin,plateau_width,is_robust,region
04015330,4,SRAD,6,0.0007807556537786,VP,0.000641705801462,0.17809650387242743,1,False,Rest of CONUS
04024430,4,PRCP,1,0.0091986421550295,Tair,0.0033350602441798,0.6374399408116659,1,True,Rest of CONUS
04027000,4,SRAD,15,0.003376809961025,Tair,0.0033069843560264,0.020677978863046606,2,False,Rest of CONUS
04040500,4,PRCP,1,0.0042813457260081,SRAD,0.0041167168897837,0.03845259102163154,1,False,Rest of CONUS
04043050,4,SRAD,2,0.0082479071702357,Tair,0.0071299054886352,0.1355497411070584,1,False,Rest of CONUS
04045500,4,Tair,2,0.0055205607965128,VP,0.0036250295508646,0.3433584585909387,2,True,Rest of CONUS
04056500,4,Tair,8,0.0036049330593783,PRCP,0.00306933706472,0.148573076347406,3,False,Rest of CONUS
04057510,4,PRCP,1,0.0078632954134151,Tair,0.0047506255988815,0.3958480065779113,1,True,Rest of CONUS
04057800,4,PRCP,1,0.0035234495124487,Tair,0.0029430199487296,0.16473332785623412,1,False,Rest of CONUS
04059500,4,PRCP,1,0.0050395817630826,Tair,0.0033662095740092,0.33204584581436286,1,True,Rest of CONUS
04063700,4,PRCP,1,0.005373621371841,Tair,0.0040480826847391,0.24667511820762522,1,True,Rest of CONUS
04074950,4,PRCP,1,0.0091390740570012,Tair,0.0053640259980193,0.41306679817195885,1,True,Rest of CONUS
04105700,4,PRCP,1,0.0174846642043651,Tair,0.0057533724209926,0.6709475026946041,1,True,Rest of CONUS
04115265,4,PRCP,1,0.0103131903262271,Tair,0.0042101074458864,0.5917744836745785,1,True,Rest of CONUS
04122200,4,PRCP,1,0.0092374465583576,Tair,0.0030814143956685,0.666421410267258,1,True,Rest of CONUS
04122500,4,PRCP,2,0.0049112692116434,Tair,0.0036173771843212,0.26345369629803705,1,True,Rest of CONUS
04124000,4,PRCP,1,0.0121019349704576,Tair,0.0076719587676862,0.36605519808076553,1,True,Rest of CONUS
04127918,4,PRCP,1,0.0098422867243361,Tair,0.0058300135802779,0.4076566001818895,1,True,Rest of CONUS
04127997,4,PRCP,1,0.0115145281683227,Tair,0.0111852058179285,0.028600594447299284,1,False,Rest of CONUS
04161580,4,PRCP,1,0.0068530179644841,Tair,0.0050968847020347,0.2562569179813325,1,True,Rest of CONUS
04185000,4,PRCP,1,0.0124653052962603,Tair,0.0041764785311763,0.6649517655673239,1,True,Rest of CONUS
04196800,4,PRCP,1,0.0158370068833055,SRAD,0.0050414769788427,0.681664785777346,1,True,Rest of CONUS
04197100,4,PRCP,1,0.0099689895106914,Tair,0.0053047684179155,0.4678730063637526,1,True,Rest of CONUS
04197170,4,Tair,24,0.0055850165840774,VP,0.0051090293794271,0.08522574597313021,11,False,Rest of CONUS
04213000,4,PRCP,1,0.0110350849574839,Tair,0.0044028265999016,0.6010156136663324,1,True,Rest of CONUS
04213075,4,VP,29,0.0023157322029095,Tair,0.0021528320687417,0.07034497942513866,2,False,Rest of CONUS
04216418,4,Tair,28,0.0060678998228309,VP,0.0048200230932775,0.2056521640087359,7,False,Rest of CONUS
04221000,4,Tair,15,0.0031325505643642,VP,0.0026301872987701,0.16036876509160586,10,False,Rest of CONUS
04224775,4,Tair,19,0.0029123385412467,VP,0.0026017004170029,0.10666277970239801,12,False,Rest of CONUS
04233000,4,Tair,12,0.002142494827949,VP,0.0016518539809262,0.22900444874935272,6,False,Rest of CONUS
04256000,4,PRCP,1,0.0069694417647351,Tair,0.0056199111036261,0.1936354024704723,1,False,Rest of CONUS
04296000,1,Tair,1,0.0071314250411242,VP,0.0058210159447854,0.18375136649157386,1,False,Northeast
05056000,9,Tair,6,0.00212742655268,SRAD,0.0020207674432632,0.05013527225296552,1,False,Rest of CONUS
05057000,9,SRAD,2,0.0020875767307066,Tair,0.001964654874262,0.05888255729071741,8,False,Rest of CONUS
05057200,9,SRAD,13,0.0023045289606979,Tair,0.0021081012514152,0.08523551347482909,3,False,Rest of CONUS
05062500,9,SRAD,7,0.0023493768098863,Tair,0.0022872885748504,0.026427533793059323,2,False,Rest of CONUS
05087500,9,PRCP,2,0.0035561941651218,SRAD,0.0026083807865925,0.2665246425027069,2,True,Rest of CONUS
05120500,9,SRAD,2,0.0019189924693879,Tair,0.0015088701735589,0.2137175118565299,2,True,Rest of CONUS
05123400,9,SRAD,25,0.0026738324495035,Tair,0.0020921545472676,0.2175446342361172,2,True,Rest of CONUS
05129115,9,PRCP,1,0.0046521672447129,Tair,0.0042974273333555,0.07625261360940003,1,False,Rest of CONUS
05131500,9,PRCP,1,0.0089439282132789,Tair,0.0041123947473159,0.540202621348157,1,True,Rest of CONUS
05291000,7,PRCP,1,0.0059368737251274,SRAD,0.0034958046789174,0.4111707877292971,1,True,Rest of CONUS
05362000,7,PRCP,1,0.0120819935055548,VP,0.0039076710249418,0.6765706732796029,1,True,Rest of CONUS
05393500,7,PRCP,1,0.0079138877401053,SRAD,0.0041997527982567,0.46931862869704805,1,True,Rest of CONUS
05399500,7,PRCP,1,0.0035849813133802,Tair,0.0024730043324922,0.3101765068447571,1,True,Rest of CONUS
05408000,7,SRAD,24,0.0004113962880278,PRCP,0.0004095244628731,0.004549932046478442,3,False,Rest of CONUS
05412500,7,PRCP,1,0.0032310779373286,SRAD,0.0022702987020571,0.2973556360778644,1,True,Rest of CONUS
05413500,7,Tair,10,0.0017173315657293,SRAD,0.0016711947275055,0.026865422580296602,1,False,Rest of CONUS
05414000,7,SRAD,18,0.0020819849303285,VP,0.0015061678462787,0.2765712064779192,1,True,Rest of CONUS
05444000,7,Tair,30,0.0037260605757012,PRCP,0.0032221124692173,0.13524957424747797,1,False,Rest of CONUS
05454000,7,VP,4,0.0027486577151083,SRAD,0.0021777572155506,0.2077015615366302,2,True,Rest of CONUS
05458000,7,PRCP,1,0.0036003654796995,SRAD,0.0014238078664188,0.6045379630354537,1,True,Rest of CONUS
05466500,7,PRCP,1,0.011621480563115,SRAD,0.00540836131637,0.5346237265555128,1,True,Rest of CONUS
05487980,7,PRCP,1,0.0043496357719306,VP,0.0025042910948096,0.4242526900825855,1,True,Rest of CONUS
05488200,7,PRCP,1,0.0035884011316129,VP,0.0024448638033795,0.3186760025681431,1,True,Rest of CONUS
05489000,7,PRCP,1,0.003271568947423,VP,0.0023087738696319,0.2942915442908484,1,True,Rest of CONUS
05495000,7,PRCP,1,0.010947914345053,SRAD,0.0030269150679544,0.7235167382066554,1,True,Rest of CONUS
05495500,7,PRCP,1,0.0046170969713372,SRAD,0.0023161342421045,0.49835702899830947,1,True,Rest of CONUS
05501000,7,PRCP,1,0.0053606432994029,SRAD,0.0029180371624325,0.45565541308120094,1,True,Rest of CONUS
05503800,7,PRCP,1,0.0044972449123789,Tair,0.002066900874285,0.5404073127981649,1,True,Rest of CONUS
05507600,7,PRCP,1,0.0021119804028483,VP,0.0020555665303448,0.026711361728270763,1,False,Rest of CONUS
05508805,7,PRCP,1,0.0037755078703508,SRAD,0.00268187185084,0.2896659355683412,1,True,Rest of CONUS
05514500,7,PRCP,1,0.0110095446717887,SRAD,0.0035076820112203,0.6813962688022398,1,True,Rest of CONUS
05525500,7,PRCP,1,0.0140275266674936,SRAD,0.0036498302605539,0.7398094227821531,1,True,Rest of CONUS
05556500,7,PRCP,1,0.003324721744075,Tair,0.0016783834556053,0.49518077457268295,1,True,Rest of CONUS
05584500,7,PRCP,1,0.0090070535159108,SRAD,0.002697113873102,0.7005553627123903,1,True,Rest of CONUS
05585000,7,PRCP,1,0.0064160667465219,SRAD,0.0026728258815618,0.5834167587158101,1,True,Rest of CONUS
05591550,7,PRCP,1,0.0070853719485126,VP,0.003293531956177,0.5351645643855865,1,True,Rest of CONUS
05592050,7,PRCP,1,0.004243866887806,SRAD,0.0033872031499836,0.20185923839502884,1,True,Rest of CONUS
05592575,7,Tair,26,0.0030975069710098,PRCP,0.0028975001499558,0.06457025696016346,1,False,Rest of CONUS
05593575,7,PRCP,1,0.0053041300116837,SRAD,0.0033658749096034,0.3654237542840764,1,True,Rest of CONUS
05593900,7,PRCP,1,0.0037070810820898,SRAD,0.0033566674825086,0.09452547484708924,1,False,Rest of CONUS
05595730,7,PRCP,1,0.0034618676154188,SRAD,0.0030557781053631,0.11730359307993737,1,False,Rest of CONUS
06037500,10,SRAD,2,0.0090519967098302,Tair,0.0061138915150709,0.3245808951265531,1,True,Rest of CONUS
06043500,10,SRAD,2,0.0095791703616276,Tair,0.0064828390014419,0.32323585898305307,1,True,Rest of CONUS
06154410,10,PRCP,1,0.002994124763462,SRAD,0.0029125216294731,0.027254420051135556,1,False,Rest of CONUS
06188000,10,SRAD,1,0.0136642576066178,Tair,0.0096481625346331,0.2939124237558026,1,True,Rest of CONUS
06191500,10,SRAD,1,0.0101045489752737,Tair,0.0076889909180355,0.23905649456984007,2,True,Rest of CONUS
06221400,10,Tair,1,0.0212475803900994,VP,0.0183306754111691,0.13728174810386745,1,False,Rest of CONUS
06224000,10,SRAD,3,0.0119248513326044,Tair,0.0088366558820049,0.25897140052018036,2,True,Rest of CONUS
06278300,10,SRAD,1,0.0117409544735088,Tair,0.00704922143417,0.39960405688692435,1,True,Rest of CONUS
06280300,10,SRAD,1,0.01489514329326,Tair,0.0075768005513507,0.4913240912036626,1,True,Rest of CONUS
06289000,10,SRAD,1,0.0055758166423256,Tair,0.0032237292840866,0.4218372857501238,1,True,Rest of CONUS
06291500,10,SRAD,1,0.0052108510002427,VP,0.0048279459867841,0.07348224185277333,4,False,Rest of CONUS
06311000,10,SRAD,1,0.0053404648836864,Tair,0.0041595005668332,0.2211351151209157,6,False,Rest of CONUS
06332515,10,SRAD,8,0.0027548363131015,Tair,0.0024454541114216,0.11230511236131699,3,False,Rest of CONUS
06339100,10,PRCP,1,0.0024345263135014,Tair,0.0014852800663262,0.389910037903829,1,True,Rest of CONUS
06339500,10,SRAD,14,0.0015698831519136,Tair,0.0013854697017721,0.11746953900149215,2,False,Rest of CONUS
06344600,10,PRCP,1,0.00208721726061,SRAD,0.0018959267560288,0.09164858311170458,1,False,Rest of CONUS
06350000,10,Tair,17,0.0024402851499238,SRAD,0.0022104798204882,0.09417150673673354,5,False,Rest of CONUS
06352000,10,SRAD,12,0.0022856881514157,Tair,0.002036370817162,0.10907758090239864,1,False,Rest of CONUS
06353000,10,Tair,23,0.0025183603079782,SRAD,0.0021375215130272,0.1512249036583437,1,False,Rest of CONUS
06354000,10,Tair,23,0.0024876318553526,SRAD,0.0021691069656172,0.12804341970860153,7,False,Rest of CONUS
06360500,10,PRCP,1,0.0036198177767406,SRAD,0.002915770347364,0.19449803078500458,1,False,Rest of CONUS
06404000,10,PRCP,1,0.0025404390894925,SRAD,0.0018720757743343,0.2630896831664317,1,True,Rest of CONUS
06406000,10,PRCP,1,0.0051376656362163,SRAD,0.0024719906316178,0.5188494529125626,1,True,Rest of CONUS
06408700,10,SRAD,1,0.0030582535446546,Tair,0.0023832575280224,0.22071290256885304,1,True,Rest of CONUS
06409000,10,SRAD,21,0.0051844916208899,Tair,0.0028457691920687,0.45109966412092806,1,True,Rest of CONUS
06431500,10,PRCP,1,0.0038360284380173,SRAD,0.0028227899889034,0.2641373664157727,1,True,Rest of CONUS
06440200,10,PRCP,1,0.0059394045242873,SRAD,0.0025930700531638,0.5634124527870988,1,True,Rest of CONUS
06441500,10,PRCP,1,0.0054462488234642,SRAD,0.0033818025987049,0.3790583742455906,1,True,Rest of CONUS
06447000,10,PRCP,1,0.0145733128134769,SRAD,0.0036486316645965,0.7496360840328377,1,True,Rest of CONUS
06447500,10,SRAD,16,0.0018992080629276,Tair,0.0018546208231795,0.02347675361032826,2,False,Rest of CONUS
06450500,10,PRCP,1,0.0025293821126157,SRAD,0.0017570675477722,0.30533724461458667,1,True,Rest of CONUS
06452000,10,PRCP,2,0.0065892653901337,SRAD,0.003967908005817,0.3978224019086764,2,True,Rest of CONUS
06453600,10,PRCP,1,0.0041425411413923,SRAD,0.0026741854214112,0.35445772772399997,1,True,Rest of CONUS
06464500,10,PRCP,1,0.0069945654151566,SRAD,0.0035262479621102,0.495858891466061,1,True,Rest of CONUS
06468170,10,Tair,16,0.0017972744668483,SRAD,0.0017620505562099,0.019598515022676885,2,False,Rest of CONUS
06468250,10,SRAD,25,0.0022093313336688,Tair,0.0019092964128976,0.1358034968313079,1,False,Rest of CONUS
06470800,10,SRAD,22,0.0019231730305916,Tair,0.0017821352630137,0.07333597410863985,5,False,Rest of CONUS
06477500,10,PRCP,1,0.0064932687768506,SRAD,0.0021634561943224,0.6668155487363436,1,True,Rest of CONUS
06479215,10,SRAD,19,0.0022708974650371,Tair,0.0017200948712538,0.24254842072946764,2,True,Rest of CONUS
06479438,10,SRAD,17,0.0020619393910964,Tair,0.0020129845701977,0.023742124094476513,1,False,Rest of CONUS
06601000,10,SRAD,9,0.0019419532772651,PRCP,0.0017326651553428,0.10777196566595333,1,False,Rest of CONUS
06614800,10,SRAD,1,0.0058618402170068,Tair,0.0045513736807604,0.2235588975019104,2,True,Rest of CONUS
06622700,10,SRAD,1,0.0080904376851752,Tair,0.0063301186009686,0.21758020427401395,1,True,Rest of CONUS
06623800,10,SRAD,1,0.0064036569499661,Tair,0.0054914025481339,0.1424583498085465,1,False,Rest of CONUS
06632400,10,SRAD,1,0.0069383098453942,VP,0.0055682683704813,0.19746040540728568,1,False,Rest of CONUS
06746095,10,SRAD,2,0.0062995134774889,VP,0.0050867541986001,0.19251634006698368,3,False,Rest of CONUS
06784000,10,PRCP,1,0.0031002701718995,VP,0.0023877901145528,0.22981224791456537,1,True,Rest of CONUS
06803510,10,VP,2,0.0013176781569422,SRAD,0.0010328770851013,0.21613856945296006,1,True,Rest of CONUS
06803530,10,VP,5,0.0015099268924958,Tair,0.0012206214578086,0.1916022796368631,1,False,Rest of CONUS
06814000,10,VP,4,0.0036923419385041,SRAD,0.0035006468083681,0.0519169495481945,6,False,Rest of CONUS
06847900,10,SRAD,28,0.001081639112258,PRCP,0.0009164889997786,0.15268504125617008,1,False,Rest of CONUS
06853800,10,PRCP,1,0.0039419375192239,VP,0.0027301523740587,0.3074085114884774,1,True,Rest of CONUS
06876700,10,PRCP,1,0.0041014039908289,SRAD,0.0021863575542596,0.4669246045626113,1,True,Rest of CONUS
06878000,10,PRCP,1,0.0101155513437387,VP,0.0034675508147418,0.657205949838005,1,True,Rest of CONUS
06879650,10,SRAD,28,0.0018437890571432,VP,0.0017019405085669,0.07693317629082945,1,False,Rest of CONUS
06885500,10,PRCP,1,0.0050992858964869,VP,0.004353265380009,0.1462990174745571,1,False,Rest of CONUS
06888500,10,VP,1,0.00286855968606,SRAD,0.0026451052357086,0.07789778662695969,1,False,Rest of CONUS
06889200,10,PRCP,1,0.0017314892361707,VP,0.0008933800741981,0.48403948720243417,1,True,Rest of CONUS
06889500,10,PRCP,1,0.0029060764426838,SRAD,0.001797798803175,0.38136561834047655,1,True,Rest of CONUS
06892000,10,PRCP,1,0.0075210735005035,VP,0.0027200942179313,0.638336971743568,1,True,Rest of CONUS
06903400,10,PRCP,1,0.0010868004700207,SRAD,0.0009210611051719,0.1525021100199223,1,False,Rest of CONUS
06906800,10,PRCP,1,0.0083259254879896,SRAD,0.0040443612556499,0.5142448414312601,1,True,Rest of CONUS
06910800,10,Tair,7,0.0013714589903241,VP,0.001196754123907,0.1273861396145823,1,False,Rest of CONUS
06911900,10,VP,1,0.0015096812605359,SRAD,0.0013752164734414,0.08906832893108063,2,False,Rest of CONUS
06917000,10,PRCP,1,0.0025450403785174,SRAD,0.0012922119759177,0.492262682028459,1,True,Rest of CONUS
06918460,10,PRCP,1,0.0027618259973269,SRAD,0.0013011048210154,0.5288968884083554,1,True,Rest of CONUS
06919500,10,PRCP,1,0.0118021504952574,VP,0.0035251332057892,0.7013143318918238,1,True,Rest of CONUS
06921070,10,PRCP,1,0.0026555164417872,SRAD,0.0021941135580789,0.17375259909811333,1,False,Rest of CONUS
06921200,10,PRCP,1,0.0029599571199658,SRAD,0.0026017017958225,0.12103395746065378,1,False,Rest of CONUS
06934000,10,PRCP,2,0.0089296964657133,SRAD,0.0035518533922275,0.6022425391652124,1,True,Rest of CONUS
07014500,7,PRCP,1,0.0159305933340948,SRAD,0.0037198970374535,0.7664935034470974,1,True,Rest of CONUS
07056000,11,PRCP,1,0.0033221911143624,SRAD,0.0019802347802334,0.40393712701460593,1,True,Rest of CONUS
07057500,11,PRCP,1,0.0037024834242371,SRAD,0.0022073026891754,0.4038318511499572,1,True,Rest of CONUS
07060710,11,PRCP,1,0.0010515887155643,SRAD,0.0009622298854899,0.08497507509525586,1,False,Rest of CONUS
07066000,11,PRCP,1,0.0061436885104514,Tair,0.0028377363114343,0.5381054383524074,1,True,Rest of CONUS
07067000,11,PRCP,1,0.0084819740558945,SRAD,0.00458144495775,0.4598610031628015,1,True,Rest of CONUS
07068000,11,PRCP,1,0.0130793938558919,SRAD,0.0044002420730027,0.6635744651866635,1,True,Rest of CONUS
07071500,11,PRCP,1,0.0042953840217137,SRAD,0.0025871100425341,0.3976999426696338,1,True,Rest of CONUS
07083000,11,SRAD,1,0.0093988494404207,Tair,0.0063075808705338,0.32889861567444506,1,True,Rest of CONUS
07142300,11,PRCP,3,0.0017431795307874,SRAD,0.0011482364143485,0.3412976724033481,1,True,Rest of CONUS
07145700,11,PRCP,1,0.0081627784257984,VP,0.0021101523839257,0.7414909147531704,1,True,Rest of CONUS
07148400,11,PRCP,1,0.0082293120467625,VP,0.0032823858310227,0.6011348442772897,1,True,Rest of CONUS
07149000,11,PRCP,1,0.0093569970127242,VP,0.0028710437738883,0.6931661119497972,1,True,Rest of CONUS
07151500,11,PRCP,1,0.0048575834083942,VP,0.0019497224069288,0.5986229688697551,1,True,Rest of CONUS
07167500,11,SRAD,24,0.001566197497006,VP,0.0014483728699945,0.07522973778002962,1,False,Rest of CONUS
07180500,11,VP,7,0.0020113135469456,PRCP,0.0019624549571363,0.02429188123527393,3,False,Rest of CONUS
07184000,11,PRCP,1,0.0043007485105955,SRAD,0.001700917629384,0.6045066050261834,1,True,Rest of CONUS
07195800,11,SRAD,25,0.0018104407565251,PRCP,0.001641465271156,0.09333389383777789,7,False,Rest of CONUS
07196900,11,SRAD,26,0.0025345634074449,VP,0.0020998865544391,0.17149969565922152,1,False,Rest of CONUS
07197000,11,PRCP,1,0.0032591632985488,VP,0.0016294484744891,0.5000408616485584,1,True,Rest of CONUS
07208500,11,SRAD,13,0.003827804158582,PRCP,0.0028861562445528,0.24600211374921313,6,False,Rest of CONUS
07226500,11,PRCP,1,0.0034040432564001,VP,0.0021296733255125,0.3743694879586497,1,True,Rest of CONUS
07261000,11,SRAD,1,0.0052136538258237,Tair,0.0038483544182695,0.2618699770191392,1,True,Rest of CONUS
07263295,11,SRAD,1,0.003360315330156,PRCP,0.0029138882533655,0.13285273342778078,1,False,Rest of CONUS
07290650,8,PRCP,1,0.006689365235825,SRAD,0.0040156461261472,0.3996969840065924,1,True,Rest of CONUS
07291000,8,SRAD,1,0.0030193768581024,Tair,0.0025913408432967,0.14176303089065526,1,False,Rest of CONUS
07292500,8,SRAD,1,0.0046380153312349,PRCP,0.0042111183859115,0.0920430216020301,1,False,Rest of CONUS
07295000,8,Tair,26,0.0037650715051036,VP,0.003666031545106,0.026304934677429153,6,False,Rest of CONUS
07299670,11,PRCP,1,0.004685279649757,VP,0.0015473107633632,0.6697506063606148,1,True,Rest of CONUS
07301410,11,PRCP,1,0.0036290811120075,SRAD,0.0017988913549926,0.5043121662283524,1,True,Rest of CONUS
07301500,11,PRCP,1,0.002693138491429,VP,0.0015925078194482,0.4086795667893027,1,True,Rest of CONUS
07315200,11,PRCP,1,0.0031208706703465,VP,0.0011976011370903,0.6162605684146039,1,True,Rest of CONUS
07315700,11,PRCP,1,0.0062355712643629,SRAD,0.0023558232415003,0.6221960841079411,1,True,Rest of CONUS
07335700,11,SRAD,1,0.0052675086517818,Tair,0.0027284706313131,0.48201876604603944,1,True,Rest of CONUS
07340300,11,SRAD,1,0.005577297046144,PRCP,0.003754660483305,0.32679567678740085,1,True,Rest of CONUS
07346045,11,PRCP,3,0.0061011876258187,SRAD,0.0036541427487921,0.40107681112302107,1,True,Rest of CONUS
07359610,8,SRAD,1,0.002541162476013,PRCP,0.0022059151295457,0.1319267656562016,1,False,Rest of CONUS
07362100,8,PRCP,1,0.0069234894363976,SRAD,0.0031140936992611,0.550213266320601,1,True,Rest of CONUS
07362587,8,SRAD,1,0.0025462887235536,Tair,0.0016198085570408,0.36385511114380015,1,True,Rest of CONUS
07373000,8,PRCP,1,0.0031844102034371,SRAD,0.0029080741481585,0.08677778226571947,1,False,Rest of CONUS
07375000,8,PRCP,1,0.005885135495193,SRAD,0.0029157855693692,0.5045508176063535,1,True,Rest of CONUS
07376000,8,PRCP,2,0.0104637329094506,SRAD,0.0048162050199234,0.53972401038892,1,True,Rest of CONUS
08013000,8,PRCP,3,0.0074577071591075,SRAD,0.0040132141126315,0.4618702468451737,2,True,Rest of CONUS
08014500,8,PRCP,2,0.0076927351506943,SRAD,0.0035771577658404,0.5349953305596973,2,True,Rest of CONUS
08023080,12,PRCP,1,0.0154034630137905,SRAD,0.0064441762975122,0.5816410704694898,1,True,Rest of CONUS
08025500,12,PRCP,1,0.0061789592238498,SRAD,0.0029656550918202,0.5200397050083705,1,True,Rest of CONUS
08029500,12,SRAD,1,0.0011159761224727,PRCP,0.0008815926792258,0.21002550012232338,1,True,Rest of CONUS
08050800,12,VP,1,0.0015602112955436,Tair,0.0014313139263654,0.08261532879960996,1,False,Rest of CONUS
08066200,12,PRCP,1,0.0016274394097959,SRAD,0.0014563437940558,0.10513178844646351,1,False,Rest of CONUS
08066300,12,PRCP,1,0.0047527456317287,SRAD,0.0029959916107339,0.3696292958047119,1,True,Rest of CONUS
08070000,12,PRCP,1,0.0023227304338161,SRAD,0.001328296631661,0.42813138695621594,1,True,Rest of CONUS
08070200,12,PRCP,1,0.0023867865833628,SRAD,0.0011662909141178,0.5113551742550081,1,True,Rest of CONUS
08079600,12,PRCP,1,0.0013482173233153,VP,0.0012134410134265,0.09996630925745838,1,False,Rest of CONUS
08082700,12,PRCP,1,0.0010704022113527,VP,0.0005433293475912,0.49240636666419235,1,True,Rest of CONUS
08086212,12,PRCP,1,0.002426885561836,SRAD,0.0014532732760948,0.4011776661626508,1,True,Rest of CONUS
08086290,12,PRCP,1,0.0012573771606799,VP,0.0006430325253028,0.488592169945974,1,True,Rest of CONUS
08101000,12,SRAD,1,0.0018867041459323,PRCP,0.0016623091590349,0.1189349095252647,1,False,Rest of CONUS
08103900,12,VP,11,0.002183670133452,PRCP,0.0019633203037282,0.10090802010259009,1,False,Rest of CONUS
08104900,12,SRAD,1,0.0014374383901196,PRCP,0.001348938315893,0.06156790776906719,1,False,Rest of CONUS
08109700,12,PRCP,1,0.0070785625810635,SRAD,0.0032056580225391,0.547131499392992,1,True,Rest of CONUS
08150800,12,PRCP,1,0.0012892947550577,SRAD,0.0010957784588363,0.15009468972263018,1,False,Rest of CONUS
08155200,12,PRCP,1,0.0029440883818391,SRAD,0.0026947768648042,0.08468207631700284,2,False,Rest of CONUS
08158700,12,PRCP,2,0.0032848825257227,SRAD,0.0031082022115468,0.05378588512446998,1,False,Rest of CONUS
08158810,12,SRAD,1,0.0014267941835813,PRCP,0.0014042560258959,0.015796362183667232,1,False,Rest of CONUS
08164000,12,PRCP,1,0.0032594153344511,SRAD,0.0011211005507762,0.6560424383703164,1,True,Rest of CONUS
08164300,12,PRCP,1,0.0053532567083223,SRAD,0.0024392304786298,0.5443464396471563,1,True,Rest of CONUS
08164600,12,PRCP,1,0.0085061485016185,SRAD,0.0029024121537219,0.6587865644281139,1,True,Rest of CONUS
08165300,12,VP,15,0.0012965945138919,SRAD,0.0011239571038565,0.13314679970163218,2,False,Rest of CONUS
08171300,12,PRCP,2,0.0021953851558067,SRAD,0.0020162452999692,0.08159837255147809,1,False,Rest of CONUS
08175000,12,PRCP,1,0.0046159234218963,VP,0.0012618737819187,0.726625927992475,1,True,Rest of CONUS
08176900,12,PRCP,1,0.0048270518193669,SRAD,0.0022998321372636,0.5235534600982927,1,True,Rest of CONUS
08178880,12,PRCP,1,0.0012714158680028,VP,0.0004829541585104,0.6201446193454805,1,True,Rest of CONUS
08189500,12,PRCP,1,0.0074670138196852,SRAD,0.0023088348889549,0.6907954177253367,1,True,Rest of CONUS
08190000,12,PRCP,2,0.0015579385825362,SRAD,0.0013952193147601,0.10444523911283207,2,False,Rest of CONUS
08190500,12,PRCP,1,0.0012128103581924,SRAD,0.0010673408159755,0.11994417860489831,1,False,Rest of CONUS
08194200,12,PRCP,2,0.0044098866757254,VP,0.0019188379803413,0.5648781654858144,2,True,Rest of CONUS
08195000,12,PRCP,1,0.0022173296157704,VP,0.0016167168217726,0.2708721291259712,1,True,Rest of CONUS
08196000,12,PRCP,1,0.001093563191069,VP,0.0010237962127475,0.06379784807250147,1,False,Rest of CONUS
08198500,12,PRCP,1,0.0014173633789212,SRAD,0.0010776893204296,0.23965206350268253,1,True,Rest of CONUS
08200000,12,PRCP,1,0.0005684979121687,VP,0.0005511659820264,0.030487236226044007,1,False,Rest of CONUS
08202700,12,VP,18,0.0012386044419936,PRCP,0.0012279750527111,0.008581746457643404,1,False,Rest of CONUS
08267500,13,SRAD,2,0.0064755710072102,Tair,0.0043336770218272,0.3307652688848777,2,True,Rest of CONUS
08269000,13,SRAD,2,0.006339797613819,Tair,0.0036388587250108,0.42602919735496014,2,True,Rest of CONUS
08271000,13,SRAD,1,0.007636091449166,Tair,0.0057196647258071,0.2509695877945789,3,True,Rest of CONUS
08324000,13,SRAD,2,0.0047586475884892,Tair,0.0036310816405056,0.23695092502985396,1,True,Rest of CONUS
08377900,13,Tair,1,0.0038405275390809,SRAD,0.0034761924469417,0.09486589757051737,1,False,Rest of CONUS
08378500,13,SRAD,19,0.0043016319076795,Tair,0.0032390086663937,0.24702793360555775,5,False,Rest of CONUS
08380500,13,PRCP,1,0.0034211245311727,VP,0.001961179174631,0.42674428926480984,1,True,Rest of CONUS
09034900,14,SRAD,1,0.0062579338524177,VP,0.0048126049160803,0.23095944610840036,1,True,Rest of CONUS
09035800,14,SRAD,1,0.0053438814622648,Tair,0.0046737520238789,0.1254012543350636,2,False,Rest of CONUS
09035900,14,SRAD,1,0.0058140747389688,Tair,0.0051053855415068,0.12189199989329602,2,False,Rest of CONUS
09047700,14,SRAD,1,0.0030379342954982,Tair,0.0026221148224488,0.1368757295592558,4,False,Rest of CONUS
09065500,14,SRAD,1,0.0090053470097559,VP,0.0074129644719159,0.17682633840926948,1,False,Rest of CONUS
09066000,14,SRAD,2,0.0060974867613065,Tair,0.0053417971072093,0.1239346116981612,2,False,Rest of CONUS
09066200,14,SRAD,1,0.0089685482624444,VP,0.0083909093107437,0.0644071855106751,1,False,Rest of CONUS
09066300,14,SRAD,1,0.0043403842123085,Tair,0.0036968237623582,0.14827269164911377,2,False,Rest of CONUS
09081600,14,SRAD,1,0.0126379228040039,Tair,0.0056780931779983,0.5507099334236013,1,True,Rest of CONUS
09107000,14,SRAD,1,0.0098157185381942,Tair,0.0067204495349584,0.3153379949915757,1,True,Rest of CONUS
09210500,14,SRAD,2,0.0076033686518843,Tair,0.0070794654320767,0.06890409288227319,1,False,Rest of CONUS
09223000,14,SRAD,2,0.0057235996614217,Tair,0.0038805451389971,0.3220096847176762,1,True,Rest of CONUS
09306242,14,SRAD,14,0.0013096879624424,VP,0.0010733528309351,0.18045148026447858,1,False,Rest of CONUS
09312600,14,SRAD,9,0.0027342157526792,Tair,0.0022740114874825,0.1683130765177385,2,False,Rest of CONUS
