gauge_id,PRCP_peak_te,SRAD_peak_te,Tair_peak_te,VP_peak_te,PRCP_peak_lag,SRAD_peak_lag,Tair_peak_lag,VP_peak_lag
05062500,0.0018463059183915,0.0023493768098863,0.0022872885748504,0.0020628998096085,1,7,23,11
05087500,0.0035561941651218,0.0026083807865925,0.0021337656808008,0.0015276883683619,2,16,2,2
05120500,0.0010365775223744,0.0019189924693879,0.0015088701735589,0.0008792529324815,22,2,15,3
05123400,0.0018138204696091,0.0026738324495035,0.0020921545472676,0.0014467941610338,2,25,19,2
05129115,0.0046521672447129,0.0036323134947956,0.0042974273333555,0.0028352656730945,1,16,1,16
05131500,0.0089439282132789,0.0037831553352547,0.0041123947473159,0.002376149845959,1,21,2,1
05291000,0.0059368737251274,0.0034958046789174,0.0024421333871994,0.0019040781285632,1,18,25,2
05362000,0.0120819935055548,0.0037761063051606,0.0038314546740777,0.0039076710249418,1,3,6,1
05393500,0.0079138877401053,0.0041997527982567,0.0037539935747141,0.0030375758414124,1,15,5,4
05399500,0.0035849813133802,0.0022493886613696,0.0024730043324922,0.0020974919924213,1,2,6,13
05408000,0.0004095244628731,0.0004113962880278,0.0002242175457193,0.0004021009734508,6,24,13,2
05412500,0.0032310779373286,0.0022702987020571,0.0012744883399448,0.002146919772081,1,9,1,1
05413500,0.0016054653197082,0.0016711947275055,0.0017173315657293,0.0015537109968341,1,12,10,10
05414000,0.0012046705432159,0.0020819849303285,0.0013093997824198,0.0015061678462787,3,18,19,19
05444000,0.0032221124692173,0.002819992331917,0.0037260605757012,0.0025107158572638,1,20,30,15
05454000,0.0020728655487345,0.0021777572155506,0.0021676559997621,0.0027486577151083,1,21,21,4
05458000,0.0036003654796995,0.0014238078664188,0.0010530962858012,0.0011464078396974,1,12,4,2
05466500,0.011621480563115,0.00540836131637,0.0026690366851732,0.0025683583368981,1,1,22,4
05487980,0.0043496357719306,0.0022512805264147,0.0023686174830499,0.0025042910948096,1,19,2,2
05488200,0.0035884011316129,0.0017724004076342,0.0015814688802651,0.0024448638033795,1,21,1,1
05489000,0.003271568947423,0.0015203972345517,0.0015716604032164,0.0023087738696319,1,22,6,1
05495000,0.010947914345053,0.0030269150679544,0.0018648113506439,0.0020367536961277,1,1,1,1
05495500,0.0046170969713372,0.0023161342421045,0.0018600733211038,0.0018811039266974,1,3,26,26
05501000,0.0053606432994029,0.0029180371624325,0.0026347247670292,0.0026285809875641,1,1,23,1
05503800,0.0044972449123789,0.0019987591707593,0.002066900874285,0.0018380338553461,1,17,22,1
05507600,0.0021119804028483,0.0018685280337716,0.0017975892028668,0.0020555665303448,1,26,2,4
05508805,0.0037755078703508,0.00268187185084,0.0022199629122736,0.0024451671825014,1,1,20,15
05514500,0.0110095446717887,0.0035076820112203,0.0020244566789192,0.0022929895879357,1,1,29,1
05525500,0.0140275266674936,0.0036498302605539,0.0023694146757354,0.0021097999418095,1,1,1,1
05556500,0.003324721744075,0.0014707459066013,0.0016783834556053,0.0009494774297888,1,19,8,1
05584500,0.0090070535159108,0.002697113873102,0.0021370182592155,0.0023780733976497,1,1,27,10
05585000,0.0064160667465219,0.0026728258815618,0.0018921193986404,0.0017582909504919,1,1,21,4
05591550,0.0070853719485126,0.003184351325696,0.0030601838184385,0.003293531956177,1,1,14,18
05592050,0.004243866887806,0.0033872031499836,0.002567955493938,0.0022845798057863,1,1,29,24
05592575,0.0028975001499558,0.0020649113142113,0.0030975069710098,0.0028360191230077,1,22,26,26
05593575,0.0053041300116837,0.0033658749096034,0.0026536833422286,0.0025124068340722,1,1,28,1
05593900,0.0037070810820898,0.0033566674825086,0.0029732454204771,0.0028073597166283,1,1,22,26
05595730,0.0034618676154188,0.0030557781053631,0.002662962288108,0.0028578314834378,1,20,27,22
06037500,0.0040740155450127,0.0090519967098302,0.0061138915150709,0.0044770409427005,2,2,1,4
06043500,0.0027821208812092,0.0095791703616276,0.0064828390014419,0.0057496667625291,2,2,4,1
06154410,0.002994124763462,0.0029125216294731,0.0015118326607579,0.0017589342566154,1,30,8,21
06188000,0.0027427955260539,0.0136642576066178,0.0096481625346331,0.005692068968883,7,1,1,1
06191500,0.0019018072394104,0.0101045489752737,0.0076889909180355,0.0045955814834631,8,1,1,3
06221400,0.0052429277510559,0.0173669991509906,0.0212475803900994,0.0183306754111691,2,2,1,1
06224000,0.0029589319907,0.0119248513326044,0.0088366558820049,0.0087779788472569,3,3,2,1
06278300,0.0028318763556464,0.0117409544735088,0.00704922143417,0.006100438351203,26,1,1,1
06280300,0.0027163261592267,0.01489514329326,0.0075768005513507,0.0050190721808845,1,1,4,3
06289000,0.0026583309205507,0.0055758166423256,0.0032237292840866,0.002973592132169,1,1,1,1
06291500,0.0034500104082143,0.0052108510002427,0.0037374820491,0.0048279459867841,1,1,23,1
06311000,0.0029283074431762,0.0053404648836864,0.0041595005668332,0.0037682324515275,1,1,1,1
06332515,0.0022094115934522,0.0027548363131015,0.0024454541114216,0.001739073397892,1,8,26,19
06339100,0.0024345263135014,0.0014009391242022,0.0014852800663262,0.0007024100115197,1,15,14,1
06339500,0.0013044519382825,0.0015698831519136,0.0013854697017721,0.001019657215672,1,14,3,25
06344600,0.00208721726061,0.0018959267560288,0.0016168953476854,0.001002830261409,1,15,29,30
06350000,0.0018023110704047,0.0022104798204882,0.0024402851499238,0.0016620846412729,1,7,17,2
06352000,0.0014704230428399,0.0022856881514157,0.002036370817162,0.0010572235492271,14,12,23,2
06353000,0.0012027411884791,0.0021375215130272,0.0025183603079782,0.0009771593232095,21,1,23,3
06354000,0.0010659019816101,0.0021691069656172,0.0024876318553526,0.001357365860138,2,2,23,3
06360500,0.0036198177767406,0.002915770347364,0.0025015880677266,0.001637984122896,1,11,11,9
06404000,0.0025404390894925,0.0018720757743343,0.0016790981730126,0.0016688091603442,1,20,2,2
06406000,0.0051376656362163,0.0024719906316178,0.0024298718170317,0.0020601920132485,1,27,3,9
06408700,0.0020289758342986,0.0030582535446546,0.0023832575280224,0.0019654506058537,18,1,20,9
06409000,0.0023892575627429,0.0051844916208899,0.0028457691920687,0.0019723402686579,1,21,6,8
06431500,0.0038360284380173,0.0028227899889034,0.0020387481152039,0.0018628993019253,1,24,24,14
06440200,0.0059394045242873,0.0025930700531638,0.0024586274786219,0.0017975532465465,1,18,23,4
06441500,0.0054462488234642,0.0033818025987049,0.0032318716332827,0.0027960314056275,1,23,17,4
06447000,0.0145733128134769,0.0036486316645965,0.002674505390911,0.0032281430959174,1,1,7,1
06447500,0.0014058795616604,0.0018992080629276,0.0018546208231795,0.001762149155606,9,16,25,29
06450500,0.0025293821126157,0.0017570675477722,0.001024455731789,0.0011172198457386,1,15,24,10
06452000,0.0065892653901337,0.003967908005817,0.0030979219387124,0.0026197024856632,2,19,29,3
06453600,0.0041425411413923,0.0026741854214112,0.0025226712873257,0.0024462122927712,1,27,22,19
06464500,0.0069945654151566,0.0035262479621102,0.0031701932501839,0.002134748352449,1,13,30,30
06468170,0.0011266418498884,0.0017620505562099,0.0017972744668483,0.000956514841511,3,20,16,23
06468250,0.0013621063609541,0.0022093313336688,0.0019092964128976,0.0012039743034239,3,25,6,25
06470800,0.0014825901727385,0.0019231730305916,0.0017821352630137,0.0012287640028453,15,22,16,6
06477500,0.0064932687768506,0.0021634561943224,0.0020514514333483,0.0020823760282171,1,19,5,20
06479215,0.0016149984555723,0.0022708974650371,0.0017200948712538,0.001039256570134,2,19,3,27
06479438,0.0017221266308111,0.0020619393910964,0.0020129845701977,0.001095760438401,1,17,2,1
06601000,0.0017326651553428,0.0019419532772651,0.0012731357899318,0.0014099225279148,1,9,26,1
06614800,0.0018541106890894,0.0058618402170068,0.0045513736807604,0.0042857223709577,2,1,20,8
06622700,0.0020222332032983,0.0080904376851752,0.0063301186009686,0.0057562686640332,16,1,4,1
06623800,0.0025485770666581,0.0064036569499661,0.0054914025481339,0.0045614158674423,1,1,4,1
06632400,0.0015211045475549,0.0069383098453942,0.005450683314454,0.0055682683704813,17,1,6,1
06746095,0.0021815683338644,0.0062995134774889,0.0048750113577323,0.0050867541986001,2,2,5,1
06784000,0.0031002701718995,0.0022716416551657,0.0022438128082914,0.0023877901145528,1,30,10,1
06803510,0.0007397154528409,0.0010328770851013,0.0010245095717711,0.0013176781569422,18,15,15,2
06803530,0.0008489683835236,0.0009273725104096,0.0012206214578086,0.0015099268924958,1,29,5,5
06814000,0.0034845717592381,0.0035006468083681,0.0032594388692552,0.0036923419385041,1,16,1,4
06847900,0.0009164889997786,0.001081639112258,0.0008912403230681,0.0007902231784966,21,28,21,1
06853800,0.0039419375192239,0.0026039810372007,0.0020037205774613,0.0027301523740587,1,25,9,2
06876700,0.0041014039908289,0.0021863575542596,0.001531374429349,0.0018097375352732,1,29,15,13
06878000,0.0101155513437387,0.0031805711109263,0.0023236764178606,0.0034675508147418,1,1,2,1
06879650,0.0014752406835498,0.0018437890571432,0.0013805948469524,0.0017019405085669,4,28,5,3
06885500,0.0050992858964869,0.0031929881393895,0.0031141279388788,0.004353265380009,1,17,29,1
06888500,0.0018853751499001,0.0026451052357086,0.0018735695097509,0.00286855968606,4,22,1,1
06889200,0.0017314892361707,0.0008518201255038,0.000805335941731,0.0008933800741981,1,20,5,1
06889500,0.0029060764426838,0.001797798803175,0.0014752107530658,0.0016670514631563,1,30,14,7
06892000,0.0075210735005035,0.0023297343959034,0.0019041444195,0.0027200942179313,1,27,30,1
06903400,0.0010868004700207,0.0009210611051719,0.000572806033331,0.0007095995468624,1,20,10,22
06906800,0.0083259254879896,0.0040443612556499,0.0019250506085653,0.0024961831535582,1,1,24,1
06910800,0.0010209983513508,0.0009960027748585,0.0013714589903241,0.001196754123907,1,16,7,2
06911900,0.001241546410917,0.0013752164734414,0.0012642358714831,0.0015096812605359,1,26,14,1
06917000,0.0025450403785174,0.0012922119759177,0.0010023619689003,0.0011236784591506,1,1,11,1
06918460,0.0027618259973269,0.0013011048210154,0.001148206950661,0.0012089799800987,1,1,12,3
06919500,0.0118021504952574,0.0033990960118427,0.0032017359584852,0.0035251332057892,1,1,21,1
06921070,0.0026555164417872,0.0021941135580789,0.0020607189183913,0.0019580100080043,1,1,12,1
06921200,0.0029599571199658,0.0026017017958225,0.0022340227249838,0.0025656911335176,1,3,27,3
06934000,0.0089296964657133,0.0035518533922275,0.0025638923352119,0.002806657748869,2,1,10,10
07014500,0.0159305933340948,0.0037198970374535,0.0026791729012004,0.0029825871729971,1,1,1,29
07056000,0.0033221911143624,0.0019802347802334,0.0015825313593728,0.0013280794073253,1,1,20,16
07057500,0.0037024834242371,0.0022073026891754,0.0018076931838223,0.0016029471865744,1,1,21,15
07060710,0.0010515887155643,0.0009622298854899,0.0009166683981444,0.0007727167459177,1,1,9,24
07066000,0.0061436885104514,0.0024787941626107,0.0028377363114343,0.0024688299139561,1,1,21,20
07067000,0.0084819740558945,0.00458144495775,0.002971245208591,0.0028651431841293,1,1,21,1
07068000,0.0130793938558919,0.0044002420730027,0.0029936193822285,0.0029922432747422,1,1,21,7
07071500,0.0042953840217137,0.0025871100425341,0.0021887468792121,0.0020715271879402,1,1,17,10
07083000,0.002493186479524,0.0093988494404207,0.0063075808705338,0.0057978523059171,1,1,1,1
07142300,0.0017431795307874,0.0011482364143485,0.0007061986199773,0.0010250910327372,3,12,20,8
07145700,0.0081627784257984,0.0020234913004766,0.0016298949125915,0.0021101523839257,1,1,1,1
07148400,0.0082293120467625,0.0024417961750458,0.0027360300895594,0.0032823858310227,1,21,3,1
07149000,0.0093569970127242,0.0024978260041633,0.0020158641603365,0.0028710437738883,1,16,8,6
07151500,0.0048575834083942,0.001924670799157,0.0015206279138529,0.0019497224069288,1,29,16,1
07167500,0.0011573296787972,0.001566197497006,0.0011907629971295,0.0014483728699945,1,24,28,18
07180500,0.0019624549571363,0.0016965536350026,0.0016407545245396,0.0020113135469456,1,20,3,7
07184000,0.0043007485105955,0.001700917629384,0.00096698612305,0.001224315034707,1,1,17,15
07195800,0.001641465271156,0.0018104407565251,0.0016142081307937,0.0016328416850011,1,25,21,11
07196900,0.0014673739128894,0.0025345634074449,0.0020035906078287,0.0020998865544391,14,26,11,7
07197000,0.0032591632985488,0.0014914286977307,0.0015733637242768,0.0016294484744891,1,8,10,7
07208500,0.0028861562445528,0.003827804158582,0.0027298863676853,0.0023582910148961,1,13,24,9
07226500,0.0034040432564001,0.001083198504778,0.0014849196499204,0.0021296733255125,1,5,2,2
07261000,0.0035471203270687,0.0052136538258237,0.0038483544182695,0.0033735836773735,1,1,23,17
07263295,0.0029138882533655,0.003360315330156,0.0023830527752152,0.0023695987617419,1,1,16,17
07290650,0.006689365235825,0.0040156461261472,0.0034167890187268,0.0034439145934708,1,1,9,12
07291000,0.0023768487177709,0.0030193768581024,0.0025913408432967,0.0025347999269916,1,1,26,26
07292500,0.0042111183859115,0.0046380153312349,0.0039879517065173,0.0033396135692993,1,1,26,26
07295000,0.0021605134902078,0.0031286907787976,0.0037650715051036,0.003666031545106,1,24,26,18
07299670,0.004685279649757,0.0013049547033608,0.0011024473844573,0.0015473107633632,1,1,5,6
07301410,0.0036290811120075,0.0017988913549926,0.0017838546285608,0.0017376539850746,1,27,22,3
07301500,0.002693138491429,0.0014556646971527,0.001300809415281,0.0015925078194482,1,2,6,6
07315200,0.0031208706703465,0.0011088749560767,0.0008098571041664,0.0011976011370903,1,1,30,1
07315700,0.0062355712643629,0.0023558232415003,0.0011625143375266,0.001673298694081,1,1,2,4
07335700,0.002332690165346,0.0052675086517818,0.0027284706313131,0.0026923134962746,1,1,11,1
07340300,0.003754660483305,0.005577297046144,0.0035476989262007,0.0030493451592434,1,1,23,12
07346045,0.0061011876258187,0.0036541427487921,0.0022951112564842,0.0021987568973048,3,3,11,8
07359610,0.0022059151295457,0.002541162476013,0.0016928149077006,0.0015325818722007,1,1,5,14
07362100,0.0069234894363976,0.0031140936992611,0.0019039605171563,0.002134173443187,1,1,2,1
07362587,0.0014516069162935,0.0025462887235536,0.0016198085570408,0.0015345528728406,1,1,20,30
07373000,0.0031844102034371,0.0029080741481585,0.0014854386486357,0.0013771327036615,1,1,23,20
07375000,0.005885135495193,0.0029157855693692,0.0011632212217352,0.0016943910274963,1,1,27,29
07376000,0.0104637329094506,0.0048162050199234,0.0021042931282189,0.0022139361543663,2,2,28,27
08013000,0.0074577071591075,0.0040132141126315,0.0025759181766124,0.0024874535254663,3,1,13,21
08014500,0.0076927351506943,0.0035771577658404,0.0029467757650194,0.0033913599250988,2,2,2,2
08023080,0.0154034630137905,0.0064441762975122,0.0040053385844551,0.0035452313281356,1,1,19,27
08025500,0.0061789592238498,0.0029656550918202,0.0023718243298487,0.0025193718026015,1,1,26,18
08029500,0.0008815926792258,0.0011159761224727,0.0006884232223559,0.0006845893474274,1,1,22,6
08050800,0.0013565128606663,0.0013450043726559,0.0014313139263654,0.0015602112955436,18,27,7,1
08066200,0.0016274394097959,0.0014563437940558,0.0008381990490451,0.0012746228472182,1,2,17,16
08066300,0.0047527456317287,0.0029959916107339,0.0016136105423949,0.0019432892970183,1,1,1,1
08070000,0.0023227304338161,0.001328296631661,0.0007289313356536,0.0009619585188249,1,1,18,25
08070200,0.0023867865833628,0.0011662909141178,0.0009840758415554,0.0008811990633172,1,2,30,18
08079600,0.0013482173233153,0.0010901258083256,0.0010090543445169,0.0012134410134265,1,1,23,9
08082700,0.0010704022113527,0.0003507557267865,0.0003022782137193,0.0005433293475912,1,7,26,28
08086212,0.002426885561836,0.0014532732760948,0.0010994092095928,0.0014127507120508,1,1,18,27
08086290,0.0012573771606799,0.0005741630489968,0.000477339052282,0.0006430325253028,1,1,19,16
08101000,0.0016623091590349,0.0018867041459323,0.0012392736794474,0.0012915771095769,1,1,1,9
08103900,0.0019633203037282,0.0017749893915887,0.0014076123440033,0.002183670133452,1,8,28,11
08104900,0.001348938315893,0.0014374383901196,0.0004787978913728,0.0005364304535171,1,1,17,22
08109700,0.0070785625810635,0.0032056580225391,0.0017810159150464,0.0016100225967243,1,1,18,1
08150800,0.0012892947550577,0.0010957784588363,0.0008515083044551,0.0008859763752207,1,13,6,9
08155200,0.0029440883818391,0.0026947768648042,0.0017865156167066,0.0020838162457482,1,1,3,4
08158700,0.0032848825257227,0.0031082022115468,0.0020637347751162,0.0028701212993997,2,1,30,1
08158810,0.0014042560258959,0.0014267941835813,0.0009215483354875,0.0012418144100101,1,1,19,29
08164000,0.0032594153344511,0.0011211005507762,0.0007083802442463,0.0009577514802729,1,1,30,14
08164300,0.0053532567083223,0.0024392304786298,0.0013269589814111,0.0018571802596571,1,1,1,28
08164600,0.0085061485016185,0.0029024121537219,0.0014208330809971,0.0022526876270782,1,1,2,22
08165300,0.000605145363769,0.0011239571038565,0.0007392935387412,0.0012965945138919,20,1,7,15
08171300,0.0021953851558067,0.0020162452999692,0.0011584463143711,0.0015271511857576,2,1,20,30
08175000,0.0046159234218963,0.0010866619546274,0.0006836132273583,0.0012618737819187,1,1,26,26
08176900,0.0048270518193669,0.0022998321372636,0.0009088895645733,0.0015610778165038,1,1,2,27
08178880,0.0012714158680028,0.0004712381700996,0.0002274193972118,0.0004829541585104,1,9,2,23
08189500,0.0074670138196852,0.0023088348889549,0.0010521732359632,0.0014720082063607,1,1,2,28
08190000,0.0015579385825362,0.0013952193147601,0.0007912990399815,0.0013456004964474,2,4,22,10
08190500,0.0012128103581924,0.0010673408159755,0.0005867426225827,0.0008926343998801,1,1,22,1
08194200,0.0044098866757254,0.0016091147993402,0.0009187958219603,0.0019188379803413,2,1,5,8
08195000,0.0022173296157704,0.0015660275206809,0.0009984767188564,0.0016167168217726,1,1,22,2
08196000,0.001093563191069,0.0008626134255835,0.0006149597768697,0.0010237962127475,1,1,16,11
08198500,0.0014173633789212,0.0010776893204296,0.0006107617369797,0.0009940697824762,1,1,3,9
08200000,0.0005684979121687,0.0004226587072755,0.0003818890261064,0.0005511659820264,1,25,3,13
08202700,0.0012279750527111,0.001115888194007,0.0006897196663278,0.0012386044419936,1,1,13,18
08267500,0.001432033391055,0.0064755710072102,0.0043336770218272,0.0024978829346919,21,2,1,6
08269000,0.0013342920963632,0.006339797613819,0.0036388587250108,0.0025263234656303,25,2,5,1
08271000,0.0017456846352033,0.007636091449166,0.0057196647258071,0.0026798400071293,20,1,1,4
08324000,0.0025157129049405,0.0047586475884892,0.0036310816405056,0.0021360967156295,1,2,1,5
08377900,0.0026837191479091,0.0034761924469417,0.0038405275390809,0.0023486139699556,1,2,1,11
08378500,0.0029280613323272,0.0043016319076795,0.0032390086663937,0.0031908242494996,1,19,1,10
08380500,0.0034211245311727,0.0013645945224866,0.0013508495417781,0.001961179174631,1,2,6,4
09034900,0.0015006075798663,0.0062579338524177,0.0046062792477746,0.0048126049160803,1,1,4,1
09035800,0.0013098573835563,0.0053438814622648,0.0046737520238789,0.0045591905105566,20,1,10,1
09035900,0.0021767953516866,0.0058140747389688,0.0051053855415068,0.004441548195175,24,1,4,5
09047700,0.0012016396111164,0.0030379342954982,0.0026221148224488,0.0023912839493505,24,1,9,8
09065500,0.0022451075624185,0.0090053470097559,0.0067257713885314,0.0074129644719159,1,1,1,1
09066000,0.0019576291350851,0.0060974867613065,0.0053417971072093,0.0043642998085525,1,2,4,1
09066200,0.003123754136889,0.0089685482624444,0.0072685665962018,0.0083909093107437,1,1,4,1
09066300,0.0013459413480289,0.0043403842123085,0.0036968237623582,0.0033244090305369,22,1,5,2
09081600,0.0038043787190507,0.0126379228040039,0.0056780931779983,0.0054500524118886,1,1,1,1
09107000,0.0027456697266179,0.0098157185381942,0.0067204495349584,0.0040861201320879,1,1,3,2
09210500,0.002231912126132,0.0076033686518843,0.0070794654320767,0.0025888660756803,1,2,1,7
09223000,0.0017545595234487,0.0057235996614217,0.0038805451389971,0.0029201655368437,28,2,1,1
09306242,0.0010254960295712,0.0013096879624424,0.0010349818793172,0.0010733528309351,18,14,13,23
09312600,0.0012357863972984,0.0027342157526792,0.0022740114874825,0.0017372450966018,28,9,6,4
09352900,0.0049338937871141,0.0101219132734052,0.0105411783969422,0.0081458535326389,1,1,1,1
09378170,0.0025715776745703,0.0057378188776607,0.0023044465340488,0.0021292299353004,1,3,8,10
09378630,0.0020709137992431,0.004186691210676,0.0030584015837954,0.0022984380899782,1,1,1,20
09386900,0.0009796139805978,0.0017467274175252,0.0016803633317469,0.0009614702706149,17,8,24,1
09404450,0.0016173865191771,0.0018602557999803,0.0014855463972967,0.0010636191287825,1,2,23,22
09430500,0.0041649018764335,0.0024655714447916,0.0009246451817502,0.0015038380728077,1,1,11,28
09430600,0.0026259323142548,0.001868681625468,0.0010481235506459,0.0012184952192416,1,1,24,3
09447800,0.0014500075741663,0.0009153523854177,0.000545742012666,0.0003923690004127,1,1,27,21
09480000,0.0031540515842367,0.001841220762602,0.0011239734224361,0.0017396881857291,1,1,28,6
09484000,0.0030371045609284,0.0029537437400153,0.002868724218302,0.0018759403426746,1,23,29,28
09484600,0.0070815879950279,0.0035978852781289,0.005262172684117,0.0057054225247932,1,21,26,5
09492400,0.0018903237000155,0.0024538536295767,0.0015617366104354,0.0018521885482379,1,2,10,1
09494000,0.003580862070357,0.0038984557772076,0.0025845718483643,0.0022746375328724,1,1,21,1
09497800,0.004633352475106,0.0029274908861631,0.0020941411025115,0.0014036055981024,1,1,30,29
09497980,0.0042380399957409,0.0034704109013796,0.0018565231488181,0.0012407002282499,1,1,6,3
09505200,0.0029908535826174,0.002208952611394,0.0017717070160291,0.0010933883738255,1,1,30,30
09505350,0.0043147553030584,0.0043728033330895,0.0031073916044563,0.0020975377675458,1,1,12,10
09505800,0.0020362670683941,0.0026383650058014,0.0015211002314,0.000951002042022,20,1,27,26
09508300,0.003846123963997,0.0051146284720755,0.0022815989297968,0.0015349730554646,1,1,8,23
09510200,0.0044707290301322,0.0046504835166439,0.0028271157015378,0.0014900429921579,1,1,27,25
09512280,0.0025456044071033,0.0016632421225485,0.0012291457593553,0.0007098265001395,1,1,22,12
09513780,0.0036744634311839,0.0028038380869755,0.0013502710313965,0.0006360617731908,1,1,5,28
10023000,0.0017578098841827,0.0036162868631149,0.0022775434155624,0.0025434994633788,17,2,1,28
10166430,0.002404174294212,0.0037872046512514,0.0031610917722614,0.0037628548639993,13,3,5,5
10172700,0.0021415599505598,0.0031007684273748,0.0019547729742717,0.0016709682660772,1,3,20,3
10172800,0.0019947156607662,0.0061449778192783,0.004480797341755,0.0043345407497165,17,3,2,1
10173450,0.0008722464153351,0.0053910436026269,0.00370836465512,0.0020317900214059,30,1,1,3
10205030,0.0013750011093683,0.0033959665254673,0.0030124300076174,0.0021798036645135,12,26,2,16
10234500,0.0019009601308758,0.0050449863910425,0.0030270091682982,0.0017663723625789,1,1,16,3
10242000,0.0018861270390235,0.0037778569603757,0.0035919349128464,0.0022657597528831,1,1,1,18
10244950,0.0014442777419383,0.0031631413761405,0.0022680956161163,0.001569429723696,25,21,27,1
10249300,0.0011629924083247,0.0020798363063338,0.0017496934376064,0.0010706682595571,22,29,3,2
10258000,0.0023173893956685,0.0019319329216737,0.0018516597818202,0.0011668735976198,1,1,4,1
10258500,0.0024494739246607,0.0018020039085405,0.0021870080007053,0.0015276877607829,1,1,4,1
10259000,0.0037995215909481,0.003531657690188,0.0019804106698077,0.0013097021282519,1,1,3,7
10259200,0.0036411472627221,0.0025061845702632,0.002480309899089,0.0014498881198074,1,1,4,1
10263500,0.0042684889069879,0.0024290459567728,0.0023933709419757,0.0016070177770066,1,1,26,12
10310500,0.0018693277862438,0.0013883062075149,0.0012139129065126,0.0010288802211707,2,29,12,24
10316500,0.0025147011615872,0.0082372901165349,0.0064393161430638,0.0074684258441604,1,1,1,1
10329500,0.0038704435058306,0.0028789295683868,0.00317650398464,0.0033222776712449,1,2,28,1
10336645,0.0075363953789179,0.0070467365948997,0.0047738940371122,0.0043727075948695,1,1,1,1
10336660,0.0043588962559603,0.001961548032611,0.0012715731186981,0.0009234765893563,1,29,24,29
10336740,0.0041033677558506,0.0062162159257052,0.0033288770687141,0.0024546855096905,1,2,28,1
10343500,0.0034433391598021,0.0016806754021422,0.0017105793428183,0.0008640789314801,1,12,10,11
10348850,0.0010373447649748,0.0007390184282842,0.0006471791229658,0.0004327578735045,11,20,19,8
10396000,0.006012940627012,0.0056561231483515,0.0049735940231771,0.00686256920049,1,2,1,1
11098000,0.0038996457497207,0.0033206781251382,0.0023546645716418,0.0008934044336836,1,1,5,19
11124500,0.0044216106308198,0.0036677312572828,0.0028639751590241,0.0022671281765472,1,1,28,1
11141280,0.0066217030527135,0.005690814959202,0.002969755501325,0.0049952588159793,1,1,22,1
11143000,0.0095103898593187,0.0068272464262159,0.0030800720440806,0.0034569144798728,1,1,1,1
11148900,0.006797177251847,0.0061899516089161,0.0021298739005509,0.0038532263635314,1,1,8,1
11151300,0.0023229697034423,0.0012262543968289,0.0010234567613248,0.0011245731393468,1,1,26,1
11162500,0.0077092632727892,0.0067072587467984,0.0030643932902284,0.0033061677673156,1,1,30,1
11176400,0.0079134620650451,0.0059582732995842,0.0034994276893968,0.0027460541746196,1,1,10,13
11180500,0.0048502388446641,0.0037218700572339,0.0025922335267829,0.0026451527453026,2,5,27,1
11180960,0.0063527473042999,0.003724881133454,0.0030548914405002,0.0032103559400811,1,1,27,1
11224500,0.0010401474362065,0.0008229620540737,0.0007978153513434,0.0010360281737208,4,5,2,1
11230500,0.0019548781442743,0.0051447799011211,0.0037694019283152,0.0020971302452717,1,1,1,5
11237500,0.0026342163455189,0.0040413286015726,0.002567139843235,0.0023441067805352,1,1,4,1
11253310,0.0015669235648266,0.0015306387643947,0.0011954227407709,0.001048409623969,1,1,2,1
11264500,0.0020589454533832,0.0080173928007032,0.0055596457261161,0.0044562327648553,1,2,1,1
11266500,0.0025329019799631,0.0041862405118821,0.0039674079116222,0.0038448656993807,1,1,1,1
11274500,0.0050204199715904,0.0040319758369831,0.0024549149274607,0.0018515625882919,1,1,7,2
11274630,0.0041612201696774,0.0024832316952166,0.001946179060309,0.0015014318072466,1,1,19,1
11284400,0.0057341360419287,0.0040593831724326,0.0038658870652461,0.001683725957489,1,27,25,12
11299600,0.0052561519298091,0.0050011244263922,0.0033774606657648,0.0018331607006464,1,23,30,4
11381500,0.0045036401554491,0.0030997058351897,0.0021200752516267,0.0009514394017565,1,2,10,10
11383500,0.0050170675147996,0.0031866389554844,0.0022499547734449,0.0009384856734571,1,1,23,1
11451100,0.0065056069511373,0.0045560216050512,0.0037487936709236,0.0013662857684857,1,1,28,14
11468500,0.009495578000947,0.0059849841300155,0.0032607423660905,0.0026699355420577,1,1,17,1
11473900,0.009035346001548,0.0054852513952535,0.0038422519422736,0.0018480514866717,1,1,28,1
11475560,0.0062555002589374,0.0042563320895073,0.0025771404929363,0.0012461608014106,1,1,13,3
11476600,0.0117100760626953,0.0080277538465255,0.0043321988851389,0.0029532881915655,1,1,25,1
11478500,0.0154508172030431,0.0106779613273855,0.0072890248077132,0.0041199164177309,1,1,8,1
11480390,0.0136867101185726,0.0085351119906681,0.0063789198820908,0.0020513902697129,1,1,25,1
11481200,0.0114882667831342,0.0094392672472832,0.0037704018675806,0.0030282670485942,1,1,14,28
11482500,0.0157357409163735,0.0117825841841795,0.0061354412193295,0.0038460853796126,1,1,9,1
11522500,0.0059263397401492,0.0031988760873428,0.0021450385364174,0.0012351610512025,1,1,15,14
11523200,0.0053609215315547,0.0039617848157813,0.002756009438511,0.0031186748316963,1,1,30,1
11528700,0.0090162084473696,0.0047106236970228,0.0037708053789699,0.0020185309454359,1,1,27,1
11532500,0.0160788686859885,0.0169400980544998,0.0080426531791259,0.0045535307387641,1,1,3,1
12010000,0.0209293907803669,0.0151120442219899,0.006169803135278,0.0048630877588587,1,1,4,9
