gauge_id,dominant_forcing,peak_lag,peak_TE,PRCP,SRAD,Tair,VP
3574500,PRCP,1,0.0117300928138992,0.0117300928138992,0.0031053829452224,0.0020675177179234,0.0022071923771127
3592718,PRCP,1,0.0016345390868567,0.0016345390868567,0.001049951652348,0.0015765580328773,0.0014597428298429
3604000,PRCP,1,0.0061480052005845,0.0061480052005845,0.0017139487684237,0.0017820600803173,0.0013847226427217
4015330,SRAD,6,0.0007807556537786,0.0005671108533514,0.0007807556537786,0.0006198066667839,0.000641705801462
4024430,PRCP,1,0.0091986421550295,0.0091986421550295,0.0022665011179667,0.0033350602441798,0.0029991708002113
4027000,SRAD,15,0.003376809961025,0.0029925337073788,0.003376809961025,0.0033069843560264,0.0025367147004157
4040500,PRCP,1,0.0042813457260081,0.0042813457260081,0.0041167168897837,0.0037689020759138,0.0026820289870182
4043050,SRAD,2,0.0082479071702357,0.0066143454780882,0.0082479071702357,0.0071299054886352,0.004560551831856
4045500,Tair,2,0.0055205607965128,0.002631228391574,0.0020743521772571,0.0055205607965128,0.0036250295508646
4056500,Tair,8,0.0036049330593783,0.00306933706472,0.00207503412604,0.0036049330593783,0.0027275163719381
4057510,PRCP,1,0.0078632954134151,0.0078632954134151,0.003228359827217,0.0047506255988815,0.0045242024151562
4057800,PRCP,1,0.0035234495124487,0.0035234495124487,0.0028761163451166,0.0029430199487296,0.0028052657444907
4059500,PRCP,1,0.0050395817630826,0.0050395817630826,0.00316943861346,0.0033662095740092,0.0031997290653062
4063700,PRCP,1,0.005373621371841,0.005373621371841,0.0037013573407923,0.0040480826847391,0.0024551518954065
4074950,PRCP,1,0.0091390740570012,0.0091390740570012,0.0039010726964154,0.0053640259980193,0.0028058815297022
4105700,PRCP,1,0.0174846642043651,0.0174846642043651,0.0050821289047969,0.0057533724209926,0.0031159239892091
4115265,PRCP,1,0.0103131903262271,0.0103131903262271,0.0033933976516903,0.0042101074458864,0.0032112398105969
4122200,PRCP,1,0.0092374465583576,0.0092374465583576,0.0029369110165233,0.0030814143956685,0.0028361226110114
4122500,PRCP,2,0.0049112692116434,0.0049112692116434,0.0021335453772274,0.0036173771843212,0.0035615060222244
4124000,PRCP,1,0.0121019349704576,0.0121019349704576,0.0038901525106807,0.0076719587676862,0.005182093713841
4127918,PRCP,1,0.0098422867243361,0.0098422867243361,0.0045072983105844,0.0058300135802779,0.0043055047984608
4127997,PRCP,1,0.0115145281683227,0.0115145281683227,0.0077250545776478,0.0111852058179285,0.0060855523719958
4161580,PRCP,1,0.0068530179644841,0.0068530179644841,0.0024791235366659,0.0050968847020347,0.0048083699678749
4185000,PRCP,1,0.0124653052962603,0.0124653052962603,0.0039590401623488,0.0041764785311763,0.0037838193361808
4196800,PRCP,1,0.0158370068833055,0.0158370068833055,0.0050414769788427,0.0044561572823596,0.0038850889890011
4197100,PRCP,1,0.0099689895106914,0.0099689895106914,0.005023516554248,0.0053047684179155,0.0046262882859879
4197170,Tair,24,0.0055850165840774,0.0046940602998866,0.0040645520931445,0.0055850165840774,0.0051090293794271
4213000,PRCP,1,0.0110350849574839,0.0110350849574839,0.0042270253474551,0.0044028265999016,0.0039563301823019
4213075,VP,29,0.0023157322029095,0.0018852931424687,0.0016845465382436,0.0021528320687417,0.0023157322029095
4216418,Tair,28,0.0060678998228309,0.0027446647186151,0.0031318153359229,0.0060678998228309,0.0048200230932775
4221000,Tair,15,0.0031325505643642,0.0021185634598193,0.0022804853856295,0.0031325505643642,0.0026301872987701
4224775,Tair,19,0.0029123385412467,0.0017640210591212,0.0024372348903212,0.0029123385412467,0.0026017004170029
4233000,Tair,12,0.002142494827949,0.0012158940126954,0.0015633340591261,0.002142494827949,0.0016518539809262
4256000,PRCP,1,0.0069694417647351,0.0069694417647351,0.0027778887487442,0.0056199111036261,0.0046137582189046
4296000,Tair,1,0.0071314250411242,0.0034331310183164,0.0046658378669036,0.0071314250411242,0.0058210159447854
5056000,Tair,6,0.00212742655268,0.0009245724018405,0.0020207674432632,0.00212742655268,0.0012255626940067
5057000,SRAD,2,0.0020875767307066,0.0014060975843327,0.0020875767307066,0.001964654874262,0.0014300646020663
5057200,SRAD,13,0.0023045289606979,0.0013933778327329,0.0023045289606979,0.0021081012514152,0.0015972044215524
5062500,SRAD,7,0.0023493768098863,0.0018463059183915,0.0023493768098863,0.0022872885748504,0.0020628998096085
5087500,PRCP,2,0.0035561941651218,0.0035561941651218,0.0026083807865925,0.0021337656808008,0.0015276883683619
5120500,SRAD,2,0.0019189924693879,0.0010365775223744,0.0019189924693879,0.0015088701735589,0.0008792529324815
5123400,SRAD,25,0.0026738324495035,0.0018138204696091,0.0026738324495035,0.0020921545472676,0.0014467941610338
5129115,PRCP,1,0.0046521672447129,0.0046521672447129,0.0036323134947956,0.0042974273333555,0.0028352656730945
5131500,PRCP,1,0.0089439282132789,0.0089439282132789,0.0037831553352547,0.0041123947473159,0.002376149845959
5291000,PRCP,1,0.0059368737251274,0.0059368737251274,0.0034958046789174,0.0024421333871994,0.0019040781285632
5362000,PRCP,1,0.0120819935055548,0.0120819935055548,0.0037761063051606,0.0038314546740777,0.0039076710249418
5393500,PRCP,1,0.0079138877401053,0.0079138877401053,0.0041997527982567,0.0037539935747141,0.0030375758414124
5399500,PRCP,1,0.0035849813133802,0.0035849813133802,0.0022493886613696,0.0024730043324922,0.0020974919924213
5408000,SRAD,24,0.0004113962880278,0.0004095244628731,0.0004113962880278,0.0002242175457193,0.0004021009734508
5412500,PRCP,1,0.0032310779373286,0.0032310779373286,0.0022702987020571,0.0012744883399448,0.002146919772081
5413500,Tair,10,0.0017173315657293,0.0016054653197082,0.0016711947275055,0.0017173315657293,0.0015537109968341
5414000,SRAD,18,0.0020819849303285,0.0012046705432159,0.0020819849303285,0.0013093997824198,0.0015061678462787
5444000,Tair,30,0.0037260605757012,0.0032221124692173,0.002819992331917,0.0037260605757012,0.0025107158572638
5454000,VP,4,0.0027486577151083,0.0020728655487345,0.0021777572155506,0.0021676559997621,0.0027486577151083
5458000,PRCP,1,0.0036003654796995,0.0036003654796995,0.0014238078664188,0.0010530962858012,0.0011464078396974
5466500,PRCP,1,0.011621480563115,0.011621480563115,0.00540836131637,0.0026690366851732,0.0025683583368981
5487980,PRCP,1,0.0043496357719306,0.0043496357719306,0.0022512805264147,0.0023686174830499,0.0025042910948096
5488200,PRCP,1,0.0035884011316129,0.0035884011316129,0.0017724004076342,0.0015814688802651,0.0024448638033795
5489000,PRCP,1,0.003271568947423,0.003271568947423,0.0015203972345517,0.0015716604032164,0.0023087738696319
5495000,PRCP,1,0.010947914345053,0.010947914345053,0.0030269150679544,0.0018648113506439,0.0020367536961277
5495500,PRCP,1,0.0046170969713372,0.0046170969713372,0.0023161342421045,0.0018600733211038,0.0018811039266974
5501000,PRCP,1,0.0053606432994029,0.0053606432994029,0.0029180371624325,0.0026347247670292,0.0026285809875641
5503800,PRCP,1,0.0044972449123789,0.0044972449123789,0.0019987591707593,0.002066900874285,0.0018380338553461
5507600,PRCP,1,0.0021119804028483,0.0021119804028483,0.0018685280337716,0.0017975892028668,0.0020555665303448
5508805,PRCP,1,0.0037755078703508,0.0037755078703508,0.00268187185084,0.0022199629122736,0.0024451671825014
5514500,PRCP,1,0.0110095446717887,0.0110095446717887,0.0035076820112203,0.0020244566789192,0.0022929895879357
5525500,PRCP,1,0.0140275266674936,0.0140275266674936,0.0036498302605539,0.0023694146757354,0.0021097999418095
5556500,PRCP,1,0.003324721744075,0.003324721744075,0.0014707459066013,0.0016783834556053,0.0009494774297888
5584500,PRCP,1,0.0090070535159108,0.0090070535159108,0.002697113873102,0.0021370182592155,0.0023780733976497
5585000,PRCP,1,0.0064160667465219,0.0064160667465219,0.0026728258815618,0.0018921193986404,0.0017582909504919
5591550,PRCP,1,0.0070853719485126,0.0070853719485126,0.003184351325696,0.0030601838184385,0.003293531956177
5592050,PRCP,1,0.004243866887806,0.004243866887806,0.0033872031499836,0.002567955493938,0.0022845798057863
5592575,Tair,26,0.0030975069710098,0.0028975001499558,0.0020649113142113,0.0030975069710098,0.0028360191230077
5593575,PRCP,1,0.0053041300116837,0.0053041300116837,0.0033658749096034,0.0026536833422286,0.0025124068340722
5593900,PRCP,1,0.0037070810820898,0.0037070810820898,0.0033566674825086,0.0029732454204771,0.0028073597166283
5595730,PRCP,1,0.0034618676154188,0.0034618676154188,0.0030557781053631,0.002662962288108,0.0028578314834378
6037500,SRAD,2,0.0090519967098302,0.0040740155450127,0.0090519967098302,0.0061138915150709,0.0044770409427005
6043500,SRAD,2,0.0095791703616276,0.0027821208812092,0.0095791703616276,0.0064828390014419,0.0057496667625291
6154410,PRCP,1,0.002994124763462,0.002994124763462,0.0029125216294731,0.0015118326607579,0.0017589342566154
6188000,SRAD,1,0.0136642576066178,0.0027427955260539,0.0136642576066178,0.0096481625346331,0.005692068968883
6191500,SRAD,1,0.0101045489752737,0.0019018072394104,0.0101045489752737,0.0076889909180355,0.0045955814834631
6221400,Tair,1,0.0212475803900994,0.0052429277510559,0.0173669991509906,0.0212475803900994,0.0183306754111691
6224000,SRAD,3,0.0119248513326044,0.0029589319907,0.0119248513326044,0.0088366558820049,0.0087779788472569
6278300,SRAD,1,0.0117409544735088,0.0028318763556464,0.0117409544735088,0.00704922143417,0.006100438351203
6280300,SRAD,1,0.01489514329326,0.0027163261592267,0.01489514329326,0.0075768005513507,0.0050190721808845
6289000,SRAD,1,0.0055758166423256,0.0026583309205507,0.0055758166423256,0.0032237292840866,0.002973592132169
6291500,SRAD,1,0.0052108510002427,0.0034500104082143,0.0052108510002427,0.0037374820491,0.0048279459867841
6311000,SRAD,1,0.0053404648836864,0.0029283074431762,0.0053404648836864,0.0041595005668332,0.0037682324515275
6332515,SRAD,8,0.0027548363131015,0.0022094115934522,0.0027548363131015,0.0024454541114216,0.001739073397892
6339100,PRCP,1,0.0024345263135014,0.0024345263135014,0.0014009391242022,0.0014852800663262,0.0007024100115197
6339500,SRAD,14,0.0015698831519136,0.0013044519382825,0.0015698831519136,0.0013854697017721,0.001019657215672
6344600,PRCP,1,0.00208721726061,0.00208721726061,0.0018959267560288,0.0016168953476854,0.001002830261409
6350000,Tair,17,0.0024402851499238,0.0018023110704047,0.0022104798204882,0.0024402851499238,0.0016620846412729
6352000,SRAD,12,0.0022856881514157,0.0014704230428399,0.0022856881514157,0.002036370817162,0.0010572235492271
6353000,Tair,23,0.0025183603079782,0.0012027411884791,0.0021375215130272,0.0025183603079782,0.0009771593232095
6354000,Tair,23,0.0024876318553526,0.0010659019816101,0.0021691069656172,0.0024876318553526,0.001357365860138
6360500,PRCP,1,0.0036198177767406,0.0036198177767406,0.002915770347364,0.0025015880677266,0.001637984122896
6404000,PRCP,1,0.0025404390894925,0.0025404390894925,0.0018720757743343,0.0016790981730126,0.0016688091603442
6406000,PRCP,1,0.0051376656362163,0.0051376656362163,0.0024719906316178,0.0024298718170317,0.0020601920132485
6408700,SRAD,1,0.0030582535446546,0.0020289758342986,0.0030582535446546,0.0023832575280224,0.0019654506058537
6409000,SRAD,21,0.0051844916208899,0.0023892575627429,0.0051844916208899,0.0028457691920687,0.0019723402686579
6431500,PRCP,1,0.0038360284380173,0.0038360284380173,0.0028227899889034,0.0020387481152039,0.0018628993019253
6440200,PRCP,1,0.0059394045242873,0.0059394045242873,0.0025930700531638,0.0024586274786219,0.0017975532465465
6441500,PRCP,1,0.0054462488234642,0.0054462488234642,0.0033818025987049,0.0032318716332827,0.0027960314056275
6447000,PRCP,1,0.0145733128134769,0.0145733128134769,0.0036486316645965,0.002674505390911,0.0032281430959174
6447500,SRAD,16,0.0018992080629276,0.0014058795616604,0.0018992080629276,0.0018546208231795,0.001762149155606
6450500,PRCP,1,0.0025293821126157,0.0025293821126157,0.0017570675477722,0.001024455731789,0.0011172198457386
6452000,PRCP,2,0.0065892653901337,0.0065892653901337,0.003967908005817,0.0030979219387124,0.0026197024856632
6453600,PRCP,1,0.0041425411413923,0.0041425411413923,0.0026741854214112,0.0025226712873257,0.0024462122927712
6464500,PRCP,1,0.0069945654151566,0.0069945654151566,0.0035262479621102,0.0031701932501839,0.002134748352449
6468170,Tair,16,0.0017972744668483,0.0011266418498884,0.0017620505562099,0.0017972744668483,0.000956514841511
6468250,SRAD,25,0.0022093313336688,0.0013621063609541,0.0022093313336688,0.0019092964128976,0.0012039743034239
6470800,SRAD,22,0.0019231730305916,0.0014825901727385,0.0019231730305916,0.0017821352630137,0.0012287640028453
6477500,PRCP,1,0.0064932687768506,0.0064932687768506,0.0021634561943224,0.0020514514333483,0.0020823760282171
6479215,SRAD,19,0.0022708974650371,0.0016149984555723,0.0022708974650371,0.0017200948712538,0.001039256570134
6479438,SRAD,17,0.0020619393910964,0.0017221266308111,0.0020619393910964,0.0020129845701977,0.001095760438401
6601000,SRAD,9,0.0019419532772651,0.0017326651553428,0.0019419532772651,0.0012731357899318,0.0014099225279148
6614800,SRAD,1,0.0058618402170068,0.0018541106890894,0.0058618402170068,0.0045513736807604,0.0042857223709577
6622700,SRAD,1,0.0080904376851752,0.0020222332032983,0.0080904376851752,0.0063301186009686,0.0057562686640332
6623800,SRAD,1,0.0064036569499661,0.0025485770666581,0.0064036569499661,0.0054914025481339,0.0045614158674423
6632400,SRAD,1,0.0069383098453942,0.0015211045475549,0.0069383098453942,0.005450683314454,0.0055682683704813
6746095,SRAD,2,0.0062995134774889,0.0021815683338644,0.0062995134774889,0.0048750113577323,0.0050867541986001
6784000,PRCP,1,0.0031002701718995,0.0031002701718995,0.0022716416551657,0.0022438128082914,0.0023877901145528
6803510,VP,2,0.0013176781569422,0.0007397154528409,0.0010328770851013,0.0010245095717711,0.0013176781569422
6803530,VP,5,0.0015099268924958,0.0008489683835236,0.0009273725104096,0.0012206214578086,0.0015099268924958
6814000,VP,4,0.0036923419385041,0.0034845717592381,0.0035006468083681,0.0032594388692552,0.0036923419385041
6847900,SRAD,28,0.001081639112258,0.0009164889997786,0.001081639112258,0.0008912403230681,0.0007902231784966
6853800,PRCP,1,0.0039419375192239,0.0039419375192239,0.0026039810372007,0.0020037205774613,0.0027301523740587
6876700,PRCP,1,0.0041014039908289,0.0041014039908289,0.0021863575542596,0.001531374429349,0.0018097375352732
6878000,PRCP,1,0.0101155513437387,0.0101155513437387,0.0031805711109263,0.0023236764178606,0.0034675508147418
6879650,SRAD,28,0.0018437890571432,0.0014752406835498,0.0018437890571432,0.0013805948469524,0.0017019405085669
6885500,PRCP,1,0.0050992858964869,0.0050992858964869,0.0031929881393895,0.0031141279388788,0.004353265380009
6888500,VP,1,0.00286855968606,0.0018853751499001,0.0026451052357086,0.0018735695097509,0.00286855968606
6889200,PRCP,1,0.0017314892361707,0.0017314892361707,0.0008518201255038,0.000805335941731,0.0008933800741981
6889500,PRCP,1,0.0029060764426838,0.0029060764426838,0.001797798803175,0.0014752107530658,0.0016670514631563
6892000,PRCP,1,0.0075210735005035,0.0075210735005035,0.0023297343959034,0.0019041444195,0.0027200942179313
6903400,PRCP,1,0.0010868004700207,0.0010868004700207,0.0009210611051719,0.000572806033331,0.0007095995468624
6906800,PRCP,1,0.0083259254879896,0.0083259254879896,0.0040443612556499,0.0019250506085653,0.0024961831535582
6910800,Tair,7,0.0013714589903241,0.0010209983513508,0.0009960027748585,0.0013714589903241,0.001196754123907
6911900,VP,1,0.0015096812605359,0.001241546410917,0.0013752164734414,0.0012642358714831,0.0015096812605359
6917000,PRCP,1,0.0025450403785174,0.0025450403785174,0.0012922119759177,0.0010023619689003,0.0011236784591506
6918460,PRCP,1,0.0027618259973269,0.0027618259973269,0.0013011048210154,0.001148206950661,0.0012089799800987
6919500,PRCP,1,0.0118021504952574,0.0118021504952574,0.0033990960118427,0.0032017359584852,0.0035251332057892
6921070,PRCP,1,0.0026555164417872,0.0026555164417872,0.0021941135580789,0.0020607189183913,0.0019580100080043
6921200,PRCP,1,0.0029599571199658,0.0029599571199658,0.0026017017958225,0.0022340227249838,0.0025656911335176
6934000,PRCP,2,0.0089296964657133,0.0089296964657133,0.0035518533922275,0.0025638923352119,0.002806657748869
7014500,PRCP,1,0.0159305933340948,0.0159305933340948,0.0037198970374535,0.0026791729012004,0.0029825871729971
7056000,PRCP,1,0.0033221911143624,0.0033221911143624,0.0019802347802334,0.0015825313593728,0.0013280794073253
7057500,PRCP,1,0.0037024834242371,0.0037024834242371,0.0022073026891754,0.0018076931838223,0.0016029471865744
7060710,PRCP,1,0.0010515887155643,0.0010515887155643,0.0009622298854899,0.0009166683981444,0.0007727167459177
7066000,PRCP,1,0.0061436885104514,0.0061436885104514,0.0024787941626107,0.0028377363114343,0.0024688299139561
7067000,PRCP,1,0.0084819740558945,0.0084819740558945,0.00458144495775,0.002971245208591,0.0028651431841293
7068000,PRCP,1,0.0130793938558919,0.0130793938558919,0.0044002420730027,0.0029936193822285,0.0029922432747422
7071500,PRCP,1,0.0042953840217137,0.0042953840217137,0.0025871100425341,0.0021887468792121,0.0020715271879402
7083000,SRAD,1,0.0093988494404207,0.002493186479524,0.0093988494404207,0.0063075808705338,0.0057978523059171
7142300,PRCP,3,0.0017431795307874,0.0017431795307874,0.0011482364143485,0.0007061986199773,0.0010250910327372
7145700,PRCP,1,0.0081627784257984,0.0081627784257984,0.0020234913004766,0.0016298949125915,0.0021101523839257
7148400,PRCP,1,0.0082293120467625,0.0082293120467625,0.0024417961750458,0.0027360300895594,0.0032823858310227
7149000,PRCP,1,0.0093569970127242,0.0093569970127242,0.0024978260041633,0.0020158641603365,0.0028710437738883
7151500,PRCP,1,0.0048575834083942,0.0048575834083942,0.001924670799157,0.0015206279138529,0.0019497224069288
7167500,SRAD,24,0.001566197497006,0.0011573296787972,0.001566197497006,0.0011907629971295,0.0014483728699945
7180500,VP,7,0.0020113135469456,0.0019624549571363,0.0016965536350026,0.0016407545245396,0.0020113135469456
7184000,PRCP,1,0.0043007485105955,0.0043007485105955,0.001700917629384,0.00096698612305,0.001224315034707
7195800,SRAD,25,0.0018104407565251,0.001641465271156,0.0018104407565251,0.0016142081307937,0.0016328416850011
7196900,SRAD,26,0.0025345634074449,0.0014673739128894,0.0025345634074449,0.0020035906078287,0.0020998865544391
7197000,PRCP,1,0.0032591632985488,0.0032591632985488,0.0014914286977307,0.0015733637242768,0.0016294484744891
7208500,SRAD,13,0.003827804158582,0.0028861562445528,0.003827804158582,0.0027298863676853,0.0023582910148961
7226500,PRCP,1,0.0034040432564001,0.0034040432564001,0.001083198504778,0.0014849196499204,0.0021296733255125
7261000,SRAD,1,0.0052136538258237,0.0035471203270687,0.0052136538258237,0.0038483544182695,0.0033735836773735
7263295,SRAD,1,0.003360315330156,0.0029138882533655,0.003360315330156,0.0023830527752152,0.0023695987617419
7290650,PRCP,1,0.006689365235825,0.006689365235825,0.0040156461261472,0.0034167890187268,0.0034439145934708
7291000,SRAD,1,0.0030193768581024,0.0023768487177709,0.0030193768581024,0.0025913408432967,0.0025347999269916
7292500,SRAD,1,0.0046380153312349,0.0042111183859115,0.0046380153312349,0.0039879517065173,0.0033396135692993
7295000,Tair,26,0.0037650715051036,0.0021605134902078,0.0031286907787976,0.0037650715051036,0.003666031545106
7299670,PRCP,1,0.004685279649757,0.004685279649757,0.0013049547033608,0.0011024473844573,0.0015473107633632
7301410,PRCP,1,0.0036290811120075,0.0036290811120075,0.0017988913549926,0.0017838546285608,0.0017376539850746
7301500,PRCP,1,0.002693138491429,0.002693138491429,0.0014556646971527,0.001300809415281,0.0015925078194482
7315200,PRCP,1,0.0031208706703465,0.0031208706703465,0.0011088749560767,0.0008098571041664,0.0011976011370903
7315700,PRCP,1,0.0062355712643629,0.0062355712643629,0.0023558232415003,0.0011625143375266,0.001673298694081
7335700,SRAD,1,0.0052675086517818,0.002332690165346,0.0052675086517818,0.0027284706313131,0.0026923134962746
7340300,SRAD,1,0.005577297046144,0.003754660483305,0.005577297046144,0.0035476989262007,0.0030493451592434
7346045,PRCP,3,0.0061011876258187,0.0061011876258187,0.0036541427487921,0.0022951112564842,0.0021987568973048
7359610,SRAD,1,0.002541162476013,0.0022059151295457,0.002541162476013,0.0016928149077006,0.0015325818722007
7362100,PRCP,1,0.0069234894363976,0.0069234894363976,0.0031140936992611,0.0019039605171563,0.002134173443187
7362587,SRAD,1,0.0025462887235536,0.0014516069162935,0.0025462887235536,0.0016198085570408,0.0015345528728406
7373000,PRCP,1,0.0031844102034371,0.0031844102034371,0.0029080741481585,0.0014854386486357,0.0013771327036615
7375000,PRCP,1,0.005885135495193,0.005885135495193,0.0029157855693692,0.0011632212217352,0.0016943910274963
7376000,PRCP,2,0.0104637329094506,0.0104637329094506,0.0048162050199234,0.0021042931282189,0.0022139361543663
8013000,PRCP,3,0.0074577071591075,0.0074577071591075,0.0040132141126315,0.0025759181766124,0.0024874535254663
8014500,PRCP,2,0.0076927351506943,0.0076927351506943,0.0035771577658404,0.0029467757650194,0.0033913599250988
8023080,PRCP,1,0.0154034630137905,0.0154034630137905,0.0064441762975122,0.0040053385844551,0.0035452313281356
8025500,PRCP,1,0.0061789592238498,0.0061789592238498,0.0029656550918202,0.0023718243298487,0.0025193718026015
8029500,SRAD,1,0.0011159761224727,0.0008815926792258,0.0011159761224727,0.0006884232223559,0.0006845893474274
8050800,VP,1,0.0015602112955436,0.0013565128606663,0.0013450043726559,0.0014313139263654,0.0015602112955436
8066200,PRCP,1,0.0016274394097959,0.0016274394097959,0.0014563437940558,0.0008381990490451,0.0012746228472182
8066300,PRCP,1,0.0047527456317287,0.0047527456317287,0.0029959916107339,0.0016136105423949,0.0019432892970183
8070000,PRCP,1,0.0023227304338161,0.0023227304338161,0.001328296631661,0.0007289313356536,0.0009619585188249
8070200,PRCP,1,0.0023867865833628,0.0023867865833628,0.0011662909141178,0.0009840758415554,0.0008811990633172
8079600,PRCP,1,0.0013482173233153,0.0013482173233153,0.0010901258083256,0.0010090543445169,0.0012134410134265
8082700,PRCP,1,0.0010704022113527,0.0010704022113527,0.0003507557267865,0.0003022782137193,0.0005433293475912
8086212,PRCP,1,0.002426885561836,0.002426885561836,0.0014532732760948,0.0010994092095928,0.0014127507120508
8086290,PRCP,1,0.0012573771606799,0.0012573771606799,0.0005741630489968,0.000477339052282,0.0006430325253028
8101000,SRAD,1,0.0018867041459323,0.0016623091590349,0.0018867041459323,0.0012392736794474,0.0012915771095769
8103900,VP,11,0.002183670133452,0.0019633203037282,0.0017749893915887,0.0014076123440033,0.002183670133452
8104900,SRAD,1,0.0014374383901196,0.001348938315893,0.0014374383901196,0.0004787978913728,0.0005364304535171
8109700,PRCP,1,0.0070785625810635,0.0070785625810635,0.0032056580225391,0.0017810159150464,0.0016100225967243
8150800,PRCP,1,0.0012892947550577,0.0012892947550577,0.0010957784588363,0.0008515083044551,0.0008859763752207
8155200,PRCP,1,0.0029440883818391,0.0029440883818391,0.0026947768648042,0.0017865156167066,0.0020838162457482
8158700,PRCP,2,0.0032848825257227,0.0032848825257227,0.0031082022115468,0.0020637347751162,0.0028701212993997
8158810,SRAD,1,0.0014267941835813,0.0014042560258959,0.0014267941835813,0.0009215483354875,0.0012418144100101
8164000,PRCP,1,0.0032594153344511,0.0032594153344511,0.0011211005507762,0.0007083802442463,0.0009577514802729
8164300,PRCP,1,0.0053532567083223,0.0053532567083223,0.0024392304786298,0.0013269589814111,0.0018571802596571
8164600,PRCP,1,0.0085061485016185,0.0085061485016185,0.0029024121537219,0.0014208330809971,0.0022526876270782
8165300,VP,15,0.0012965945138919,0.000605145363769,0.0011239571038565,0.0007392935387412,0.0012965945138919
8171300,PRCP,2,0.0021953851558067,0.0021953851558067,0.0020162452999692,0.0011584463143711,0.0015271511857576
8175000,PRCP,1,0.0046159234218963,0.0046159234218963,0.0010866619546274,0.0006836132273583,0.0012618737819187
8176900,PRCP,1,0.0048270518193669,0.0048270518193669,0.0022998321372636,0.0009088895645733,0.0015610778165038
8178880,PRCP,1,0.0012714158680028,0.0012714158680028,0.0004712381700996,0.0002274193972118,0.0004829541585104
8189500,PRCP,1,0.0074670138196852,0.0074670138196852,0.0023088348889549,0.0010521732359632,0.0014720082063607
8190000,PRCP,2,0.0015579385825362,0.0015579385825362,0.0013952193147601,0.0007912990399815,0.0013456004964474
8190500,PRCP,1,0.0012128103581924,0.0012128103581924,0.0010673408159755,0.0005867426225827,0.0008926343998801
8194200,PRCP,2,0.0044098866757254,0.0044098866757254,0.0016091147993402,0.0009187958219603,0.0019188379803413
8195000,PRCP,1,0.0022173296157704,0.0022173296157704,0.0015660275206809,0.0009984767188564,0.0016167168217726
8196000,PRCP,1,0.001093563191069,0.001093563191069,0.0008626134255835,0.0006149597768697,0.0010237962127475
8198500,PRCP,1,0.0014173633789212,0.0014173633789212,0.0010776893204296,0.0006107617369797,0.0009940697824762
8200000,PRCP,1,0.0005684979121687,0.0005684979121687,0.0004226587072755,0.0003818890261064,0.0005511659820264
8202700,VP,18,0.0012386044419936,0.0012279750527111,0.001115888194007,0.0006897196663278,0.0012386044419936
8267500,SRAD,2,0.0064755710072102,0.001432033391055,0.0064755710072102,0.0043336770218272,0.0024978829346919
8269000,SRAD,2,0.006339797613819,0.0013342920963632,0.006339797613819,0.0036388587250108,0.0025263234656303
8271000,SRAD,1,0.007636091449166,0.0017456846352033,0.007636091449166,0.0057196647258071,0.0026798400071293
8324000,SRAD,2,0.0047586475884892,0.0025157129049405,0.0047586475884892,0.0036310816405056,0.0021360967156295
8377900,Tair,1,0.0038405275390809,0.0026837191479091,0.0034761924469417,0.0038405275390809,0.0023486139699556
8378500,SRAD,19,0.0043016319076795,0.0029280613323272,0.0043016319076795,0.0032390086663937,0.0031908242494996
8380500,PRCP,1,0.0034211245311727,0.0034211245311727,0.0013645945224866,0.0013508495417781,0.001961179174631
9034900,SRAD,1,0.0062579338524177,0.0015006075798663,0.0062579338524177,0.0046062792477746,0.0048126049160803
9035800,SRAD,1,0.0053438814622648,0.0013098573835563,0.0053438814622648,0.0046737520238789,0.0045591905105566
9035900,SRAD,1,0.0058140747389688,0.0021767953516866,0.0058140747389688,0.0051053855415068,0.004441548195175
9047700,SRAD,1,0.0030379342954982,0.0012016396111164,0.0030379342954982,0.0026221148224488,0.0023912839493505
9065500,SRAD,1,0.0090053470097559,0.0022451075624185,0.0090053470097559,0.0067257713885314,0.0074129644719159
9066000,SRAD,2,0.0060974867613065,0.0019576291350851,0.0060974867613065,0.0053417971072093,0.0043642998085525
9066200,SRAD,1,0.0089685482624444,0.003123754136889,0.0089685482624444,0.0072685665962018,0.0083909093107437
9066300,SRAD,1,0.0043403842123085,0.0013459413480289,0.0043403842123085,0.0036968237623582,0.0033244090305369
9081600,SRAD,1,0.0126379228040039,0.0038043787190507,0.0126379228040039,0.0056780931779983,0.0054500524118886
9107000,SRAD,1,0.0098157185381942,0.0027456697266179,0.0098157185381942,0.0067204495349584,0.0040861201320879
9210500,SRAD,2,0.0076033686518843,0.002231912126132,0.0076033686518843,0.0070794654320767,0.0025888660756803
9223000,SRAD,2,0.0057235996614217,0.0017545595234487,0.0057235996614217,0.0038805451389971,0.0029201655368437
9306242,SRAD,14,0.0013096879624424,0.0010254960295712,0.0013096879624424,0.0010349818793172,0.0010733528309351
9312600,SRAD,9,0.0027342157526792,0.0012357863972984,0.0027342157526792,0.0022740114874825,0.0017372450966018
9352900,Tair,1,0.0105411783969422,0.0049338937871141,0.0101219132734052,0.0105411783969422,0.0081458535326389
9378170,SRAD,3,0.0057378188776607,0.0025715776745703,0.0057378188776607,0.0023044465340488,0.0021292299353004
9378630,SRAD,1,0.004186691210676,0.0020709137992431,0.004186691210676,0.0030584015837954,0.0022984380899782
9386900,SRAD,8,0.0017467274175252,0.0009796139805978,0.0017467274175252,0.0016803633317469,0.0009614702706149
