gauge_id,rank_1_forcing,rank_1_peak_te,rank_1_peak_lag,rank_2_forcing,rank_2_peak_te,rank_2_peak_lag,rank_3_forcing,rank_3_peak_te,rank_3_peak_lag,rank_4_forcing,rank_4_peak_te,rank_4_peak_lag
03165000,SRAD,0.0028970430658479,1,VP,0.0027991787391605,17,PRCP,0.0026271523224004,1,Tair,0.002266457473927,10
03170000,PRCP,0.0049155304475626,1,SRAD,0.0041061083114826,1,Tair,0.0029697766074275,30,VP,0.0028697414951798,3
03173000,PRCP,0.005260050423004,1,SRAD,0.0027723364286223,1,Tair,0.0027061353937937,26,VP,0.0020679352740793,27
03180500,VP,0.0023481318249685,17,Tair,0.0023299426078608,24,SRAD,0.0015534031170159,21,PRCP,0.0010726788820892,12
03182500,Tair,0.0030630086461296,27,VP,0.0028865196487456,27,PRCP,0.002034406607569,1,SRAD,0.0017982787028854,29
03186500,Tair,0.0048381424647181,22,VP,0.0044663944573444,24,PRCP,0.0032405173232831,1,SRAD,0.0025090238562038,2
03187500,VP,0.0037736627577945,29,Tair,0.0036612701026836,13,PRCP,0.0026889071725207,1,SRAD,0.0021650558376317,30
03213700,PRCP,0.007642967840569,1,Tair,0.0037589340923736,24,VP,0.0036988803235552,25,SRAD,0.0030839516090158,1
03237280,VP,0.0029384524869341,27,Tair,0.0028135185027864,25,SRAD,0.0023765412696463,24,PRCP,0.0019656036320223,1
03237500,Tair,0.0013147614974979,29,VP,0.001068235882799,28,SRAD,0.0009470247363777,19,PRCP,0.0006520323196826,1
03238500,Tair,0.0044679918735313,6,VP,0.0041965716554973,27,PRCP,0.0036304707064038,1,SRAD,0.003244769009929,1
03241500,PRCP,0.0041476873785167,1,Tair,0.0032548505633083,12,SRAD,0.0030696750779617,1,VP,0.0028684143090152,17
03280700,Tair,0.0036926830849361,23,VP,0.0032520305321468,26,PRCP,0.0028419045861241,1,SRAD,0.0027528616158645,17
03281100,Tair,0.0044139730262438,23,PRCP,0.004029385441012,1,VP,0.0038440404346292,22,SRAD,0.0029922201781455,1
03281500,PRCP,0.0115652329700652,1,Tair,0.0048884900067964,27,SRAD,0.0048767316404621,1,VP,0.0042185751442812,27
03285000,PRCP,0.0030973391301424,1,VP,0.0020971504702901,26,SRAD,0.002060828198391,1,Tair,0.0018586037642564,24
03291780,PRCP,0.0037624335130965,1,Tair,0.003075150673296,13,VP,0.0030217648036979,1,SRAD,0.0025552663712744,8
03300400,PRCP,0.0086845884260204,1,SRAD,0.0040134070911125,1,VP,0.0030405520026551,28,Tair,0.0029904484539899,24
03338780,PRCP,0.0100135353670167,1,SRAD,0.0049097557975477,1,Tair,0.0030904777793779,15,VP,0.0026030657499718,2
03340800,PRCP,0.0027307854994172,1,Tair,0.0018308230373149,12,SRAD,0.0017405201587561,13,VP,0.0017361803709126,11
03346000,PRCP,0.0106987742230506,1,SRAD,0.0043913872269282,1,Tair,0.0027049595434856,11,VP,0.0024781834780024,2
03357350,PRCP,0.0030411269072801,1,SRAD,0.0026802923584543,1,Tair,0.0026658227531318,27,VP,0.0019391343671669,7
03364500,PRCP,0.0025084960759554,1,Tair,0.0021755986291308,13,SRAD,0.0021379964257345,20,VP,0.0020108759698437,1
03366500,PRCP,0.0048973855122731,1,VP,0.0032304454726364,1,Tair,0.0026590583598971,27,SRAD,0.0021513658347408,24
03368000,Tair,0.0030679258212457,27,VP,0.0030288063835503,15,SRAD,0.0021505644894339,19,PRCP,0.0016105395472405,15
03384450,Tair,0.0030853114355202,16,VP,0.0027675987342757,18,SRAD,0.002440099711765,1,PRCP,0.00223621208181,1
03439000,SRAD,0.0030597424763098,1,PRCP,0.0025896818977999,1,VP,0.0024750190445805,11,Tair,0.0021393577055743,29
03450000,PRCP,0.0019777925294745,1,SRAD,0.0013965155527903,29,VP,0.0013788900484676,18,Tair,0.0013469949623302,7
03455500,SRAD,0.0035585396875265,1,VP,0.0030356074574759,8,PRCP,0.0029282599828764,1,Tair,0.0028842845609534,6
03456500,PRCP,0.0027012243672946,1,SRAD,0.0019920840381593,1,VP,0.0017895412599895,21,Tair,0.0012878230768216,4
03460000,Tair,0.0038569434484763,26,PRCP,0.0036763937107248,1,SRAD,0.0031474251770401,1,VP,0.0030961093996108,25
03463300,PRCP,0.0016239884218222,1,VP,0.001527964131342,5,SRAD,0.0013452782327311,9,Tair,0.0010672779611785,26
03471500,PRCP,0.0027583383773767,1,Tair,0.0023542706018605,27,VP,0.0022187928476443,27,SRAD,0.0021754874231257,1
03473000,PRCP,0.0057555360388759,1,Tair,0.0039061272078883,30,SRAD,0.0038681858676467,1,VP,0.0038161029327063,23
03479000,VP,0.0017123533066715,30,SRAD,0.0015970549996463,23,PRCP,0.0015163188564989,1,Tair,0.0013935216477407,18
03488000,PRCP,0.0032942282655383,1,Tair,0.0029824067734774,15,SRAD,0.0025102827645633,1,VP,0.0023978122501033,24
03498500,PRCP,0.0045178353820931,1,Tair,0.0026608766869845,23,SRAD,0.0026177574009294,1,VP,0.0024412404541203,23
03500000,PRCP,0.0066938140044993,1,SRAD,0.0055268640076099,1,VP,0.0025607532429218,1,Tair,0.0020644678500304,24
03500240,Tair,0.0029448141770715,15,VP,0.0027497099356621,10,SRAD,0.0027054356989042,1,PRCP,0.0026326151699973,1
03504000,PRCP,0.0030505174898744,1,SRAD,0.002975232831273,1,VP,0.0024351891203257,9,Tair,0.0021660511996003,15
03574500,PRCP,0.0117300928138992,1,SRAD,0.0031053829452224,1,VP,0.0022071923771127,24,Tair,0.0020675177179234,23
03592718,PRCP,0.0016345390868567,1,Tair,0.0015765580328773,9,VP,0.0014597428298429,9,SRAD,0.001049951652348,19
03604000,PRCP,0.0061480052005845,1,Tair,0.0017820600803173,27,SRAD,0.0017139487684237,1,VP,0.0013847226427217,14
04015330,SRAD,0.0007807556537786,6,VP,0.000641705801462,8,Tair,0.0006198066667839,17,PRCP,0.0005671108533514,11
04024430,PRCP,0.0091986421550295,1,Tair,0.0033350602441798,1,VP,0.0029991708002113,2,SRAD,0.0022665011179667,19
04027000,SRAD,0.003376809961025,15,Tair,0.0033069843560264,1,PRCP,0.0029925337073788,1,VP,0.0025367147004157,1
04040500,PRCP,0.0042813457260081,1,SRAD,0.0041167168897837,3,Tair,0.0037689020759138,1,VP,0.0026820289870182,24
04043050,SRAD,0.0082479071702357,2,Tair,0.0071299054886352,4,PRCP,0.0066143454780882,1,VP,0.004560551831856,2
04045500,Tair,0.0055205607965128,2,VP,0.0036250295508646,10,PRCP,0.002631228391574,2,SRAD,0.0020743521772571,10
04056500,Tair,0.0036049330593783,8,PRCP,0.00306933706472,1,VP,0.0027275163719381,24,SRAD,0.00207503412604,10
04057510,PRCP,0.0078632954134151,1,Tair,0.0047506255988815,1,VP,0.0045242024151562,1,SRAD,0.003228359827217,9
04057800,PRCP,0.0035234495124487,1,Tair,0.0029430199487296,2,SRAD,0.0028761163451166,3,VP,0.0028052657444907,1
04059500,PRCP,0.0050395817630826,1,Tair,0.0033662095740092,7,VP,0.0031997290653062,7,SRAD,0.00316943861346,18
04063700,PRCP,0.005373621371841,1,Tair,0.0040480826847391,1,SRAD,0.0037013573407923,9,VP,0.0024551518954065,9
04074950,PRCP,0.0091390740570012,1,Tair,0.0053640259980193,1,SRAD,0.0039010726964154,29,VP,0.0028058815297022,16
04105700,PRCP,0.0174846642043651,1,Tair,0.0057533724209926,1,SRAD,0.0050821289047969,1,VP,0.0031159239892091,28
04115265,PRCP,0.0103131903262271,1,Tair,0.0042101074458864,1,SRAD,0.0033933976516903,3,VP,0.0032112398105969,16
04122200,PRCP,0.0092374465583576,1,Tair,0.0030814143956685,29,SRAD,0.0029369110165233,1,VP,0.0028361226110114,28
04122500,PRCP,0.0049112692116434,2,Tair,0.0036173771843212,29,VP,0.0035615060222244,29,SRAD,0.0021335453772274,5
04124000,PRCP,0.0121019349704576,1,Tair,0.0076719587676862,1,VP,0.005182093713841,6,SRAD,0.0038901525106807,1
04127918,PRCP,0.0098422867243361,1,Tair,0.0058300135802779,1,SRAD,0.0045072983105844,2,VP,0.0043055047984608,1
04127997,PRCP,0.0115145281683227,1,Tair,0.0111852058179285,1,SRAD,0.0077250545776478,2,VP,0.0060855523719958,15
04161580,PRCP,0.0068530179644841,1,Tair,0.0050968847020347,23,VP,0.0048083699678749,24,SRAD,0.0024791235366659,2
04185000,PRCP,0.0124653052962603,1,Tair,0.0041764785311763,2,SRAD,0.0039590401623488,1,VP,0.0037838193361808,18
04196800,PRCP,0.0158370068833055,1,SRAD,0.0050414769788427,1,Tair,0.0044561572823596,24,VP,0.0038850889890011,27
04197100,PRCP,0.0099689895106914,1,Tair,0.0053047684179155,24,SRAD,0.005023516554248,1,VP,0.0046262882859879,23
04197170,Tair,0.0055850165840774,24,VP,0.0051090293794271,18,PRCP,0.0046940602998866,1,SRAD,0.0040645520931445,18
04213000,PRCP,0.0110350849574839,1,Tair,0.0044028265999016,9,SRAD,0.0042270253474551,1,VP,0.0039563301823019,5
04213075,VP,0.0023157322029095,29,Tair,0.0021528320687417,27,PRCP,0.0018852931424687,1,SRAD,0.0016845465382436,10
04216418,Tair,0.0060678998228309,28,VP,0.0048200230932775,24,SRAD,0.0031318153359229,30,PRCP,0.0027446647186151,1
04221000,Tair,0.0031325505643642,15,VP,0.0026301872987701,17,SRAD,0.0022804853856295,1,PRCP,0.0021185634598193,1
04224775,Tair,0.0029123385412467,19,VP,0.0026017004170029,27,SRAD,0.0024372348903212,4,PRCP,0.0017640210591212,1
04233000,Tair,0.002142494827949,12,VP,0.0016518539809262,30,SRAD,0.0015633340591261,9,PRCP,0.0012158940126954,1
04256000,PRCP,0.0069694417647351,1,Tair,0.0056199111036261,1,VP,0.0046137582189046,1,SRAD,0.0027778887487442,3
04296000,Tair,0.0071314250411242,1,VP,0.0058210159447854,1,SRAD,0.0046658378669036,2,PRCP,0.0034331310183164,1
05056000,Tair,0.00212742655268,6,SRAD,0.0020207674432632,27,VP,0.0012255626940067,1,PRCP,0.0009245724018405,1
05057000,SRAD,0.0020875767307066,2,Tair,0.001964654874262,14,VP,0.0014300646020663,24,PRCP,0.0014060975843327,8
05057200,SRAD,0.0023045289606979,13,Tair,0.0021081012514152,30,VP,0.0015972044215524,19,PRCP,0.0013933778327329,1
05062500,SRAD,0.0023493768098863,7,Tair,0.0022872885748504,23,VP,0.0020628998096085,11,PRCP,0.0018463059183915,1
05087500,PRCP,0.0035561941651218,2,SRAD,0.0026083807865925,16,Tair,0.0021337656808008,2,VP,0.0015276883683619,2
05120500,SRAD,0.0019189924693879,2,Tair,0.0015088701735589,15,PRCP,0.0010365775223744,22,VP,0.0008792529324815,3
05123400,SRAD,0.0026738324495035,25,Tair,0.0020921545472676,19,PRCP,0.0018138204696091,2,VP,0.0014467941610338,2
05129115,PRCP,0.0046521672447129,1,Tair,0.0042974273333555,1,SRAD,0.0036323134947956,16,VP,0.0028352656730945,16
05131500,PRCP,0.0089439282132789,1,Tair,0.0041123947473159,2,SRAD,0.0037831553352547,21,VP,0.002376149845959,1
05291000,PRCP,0.0059368737251274,1,SRAD,0.0034958046789174,18,Tair,0.0024421333871994,25,VP,0.0019040781285632,2
05362000,PRCP,0.0120819935055548,1,VP,0.0039076710249418,1,Tair,0.0038314546740777,6,SRAD,0.0037761063051606,3
05393500,PRCP,0.0079138877401053,1,SRAD,0.0041997527982567,15,Tair,0.0037539935747141,5,VP,0.0030375758414124,4
05399500,PRCP,0.0035849813133802,1,Tair,0.0024730043324922,6,SRAD,0.0022493886613696,2,VP,0.0020974919924213,13
05408000,SRAD,0.0004113962880278,24,PRCP,0.0004095244628731,6,VP,0.0004021009734508,2,Tair,0.0002242175457193,13
05412500,PRCP,0.0032310779373286,1,SRAD,0.0022702987020571,9,VP,0.002146919772081,1,Tair,0.0012744883399448,1
05413500,Tair,0.0017173315657293,10,SRAD,0.0016711947275055,12,PRCP,0.0016054653197082,1,VP,0.0015537109968341,10
05414000,SRAD,0.0020819849303285,18,VP,0.0015061678462787,19,Tair,0.0013093997824198,19,PRCP,0.0012046705432159,3
05444000,Tair,0.0037260605757012,30,PRCP,0.0032221124692173,1,SRAD,0.002819992331917,20,VP,0.0025107158572638,15
05454000,VP,0.0027486577151083,4,SRAD,0.0021777572155506,21,Tair,0.0021676559997621,21,PRCP,0.0020728655487345,1
05458000,PRCP,0.0036003654796995,1,SRAD,0.0014238078664188,12,VP,0.0011464078396974,2,Tair,0.0010530962858012,4
05466500,PRCP,0.011621480563115,1,SRAD,0.00540836131637,1,Tair,0.0026690366851732,22,VP,0.0025683583368981,4
05487980,PRCP,0.0043496357719306,1,VP,0.0025042910948096,2,Tair,0.0023686174830499,2,SRAD,0.0022512805264147,19
05488200,PRCP,0.0035884011316129,1,VP,0.0024448638033795,1,SRAD,0.0017724004076342,21,Tair,0.0015814688802651,1
05489000,PRCP,0.003271568947423,1,VP,0.0023087738696319,1,Tair,0.0015716604032164,6,SRAD,0.0015203972345517,22
05495000,PRCP,0.010947914345053,1,SRAD,0.0030269150679544,1,VP,0.0020367536961277,1,Tair,0.0018648113506439,1
05495500,PRCP,0.0046170969713372,1,SRAD,0.0023161342421045,3,VP,0.0018811039266974,26,Tair,0.0018600733211038,26
05501000,PRCP,0.0053606432994029,1,SRAD,0.0029180371624325,1,Tair,0.0026347247670292,23,VP,0.0026285809875641,1
05503800,PRCP,0.0044972449123789,1,Tair,0.002066900874285,22,SRAD,0.0019987591707593,17,VP,0.0018380338553461,1
05507600,PRCP,0.0021119804028483,1,VP,0.0020555665303448,4,SRAD,0.0018685280337716,26,Tair,0.0017975892028668,2
05508805,PRCP,0.0037755078703508,1,SRAD,0.00268187185084,1,VP,0.0024451671825014,15,Tair,0.0022199629122736,20
05514500,PRCP,0.0110095446717887,1,SRAD,0.0035076820112203,1,VP,0.0022929895879357,1,Tair,0.0020244566789192,29
05525500,PRCP,0.0140275266674936,1,SRAD,0.0036498302605539,1,Tair,0.0023694146757354,1,VP,0.0021097999418095,1
05556500,PRCP,0.003324721744075,1,Tair,0.0016783834556053,8,SRAD,0.0014707459066013,19,VP,0.0009494774297888,1
05584500,PRCP,0.0090070535159108,1,SRAD,0.002697113873102,1,VP,0.0023780733976497,10,Tair,0.0021370182592155,27
05585000,PRCP,0.0064160667465219,1,SRAD,0.0026728258815618,1,Tair,0.0018921193986404,21,VP,0.0017582909504919,4
05591550,PRCP,0.0070853719485126,1,VP,0.003293531956177,18,SRAD,0.003184351325696,1,Tair,0.0030601838184385,14
05592050,PRCP,0.004243866887806,1,SRAD,0.0033872031499836,1,Tair,0.002567955493938,29,VP,0.0022845798057863,24
05592575,Tair,0.0030975069710098,26,PRCP,0.0028975001499558,1,VP,0.0028360191230077,26,SRAD,0.0020649113142113,22
05593575,PRCP,0.0053041300116837,1,SRAD,0.0033658749096034,1,Tair,0.0026536833422286,28,VP,0.0025124068340722,1
05593900,PRCP,0.0037070810820898,1,SRAD,0.0033566674825086,1,Tair,0.0029732454204771,22,VP,0.0028073597166283,26
05595730,PRCP,0.0034618676154188,1,SRAD,0.0030557781053631,20,VP,0.0028578314834378,22,Tair,0.002662962288108,27
06037500,SRAD,0.0090519967098302,2,Tair,0.0061138915150709,1,VP,0.0044770409427005,4,PRCP,0.0040740155450127,2
06043500,SRAD,0.0095791703616276,2,Tair,0.0064828390014419,4,VP,0.0057496667625291,1,PRCP,0.0027821208812092,2
06154410,PRCP,0.002994124763462,1,SRAD,0.0029125216294731,30,VP,0.0017589342566154,21,Tair,0.0015118326607579,8
06188000,SRAD,0.0136642576066178,1,Tair,0.0096481625346331,1,VP,0.005692068968883,1,PRCP,0.0027427955260539,7
06191500,SRAD,0.0101045489752737,1,Tair,0.0076889909180355,1,VP,0.0045955814834631,3,PRCP,0.0019018072394104,8
06221400,Tair,0.0212475803900994,1,VP,0.0183306754111691,1,SRAD,0.0173669991509906,2,PRCP,0.0052429277510559,2
06224000,SRAD,0.0119248513326044,3,Tair,0.0088366558820049,2,VP,0.0087779788472569,1,PRCP,0.0029589319907,3
06278300,SRAD,0.0117409544735088,1,Tair,0.00704922143417,1,VP,0.006100438351203,1,PRCP,0.0028318763556464,26
06280300,SRAD,0.01489514329326,1,Tair,0.0075768005513507,4,VP,0.0050190721808845,3,PRCP,0.0027163261592267,1
06289000,SRAD,0.0055758166423256,1,Tair,0.0032237292840866,1,VP,0.002973592132169,1,PRCP,0.0026583309205507,1
06291500,SRAD,0.0052108510002427,1,VP,0.0048279459867841,1,Tair,0.0037374820491,23,PRCP,0.0034500104082143,1
06311000,SRAD,0.0053404648836864,1,Tair,0.0041595005668332,1,VP,0.0037682324515275,1,PRCP,0.0029283074431762,1
06332515,SRAD,0.0027548363131015,8,Tair,0.0024454541114216,26,PRCP,0.0022094115934522,1,VP,0.001739073397892,19
06339100,PRCP,0.0024345263135014,1,Tair,0.0014852800663262,14,SRAD,0.0014009391242022,15,VP,0.0007024100115197,1
06339500,SRAD,0.0015698831519136,14,Tair,0.0013854697017721,3,PRCP,0.0013044519382825,1,VP,0.001019657215672,25
06344600,PRCP,0.00208721726061,1,SRAD,0.0018959267560288,15,Tair,0.0016168953476854,29,VP,0.001002830261409,30
06350000,Tair,0.0024402851499238,17,SRAD,0.0022104798204882,7,PRCP,0.0018023110704047,1,VP,0.0016620846412729,2
06352000,SRAD,0.0022856881514157,12,Tair,0.002036370817162,23,PRCP,0.0014704230428399,14,VP,0.0010572235492271,2
06353000,Tair,0.0025183603079782,23,SRAD,0.0021375215130272,1,PRCP,0.0012027411884791,21,VP,0.0009771593232095,3
06354000,Tair,0.0024876318553526,23,SRAD,0.0021691069656172,2,VP,0.001357365860138,3,PRCP,0.0010659019816101,2
06360500,PRCP,0.0036198177767406,1,SRAD,0.002915770347364,11,Tair,0.0025015880677266,11,VP,0.001637984122896,9
06404000,PRCP,0.0025404390894925,1,SRAD,0.0018720757743343,20,Tair,0.0016790981730126,2,VP,0.0016688091603442,2
06406000,PRCP,0.0051376656362163,1,SRAD,0.0024719906316178,27,Tair,0.0024298718170317,3,VP,0.0020601920132485,9
06408700,SRAD,0.0030582535446546,1,Tair,0.0023832575280224,20,PRCP,0.0020289758342986,18,VP,0.0019654506058537,9
06409000,SRAD,0.0051844916208899,21,Tair,0.0028457691920687,6,PRCP,0.0023892575627429,1,VP,0.0019723402686579,8
06431500,PRCP,0.0038360284380173,1,SRAD,0.0028227899889034,24,Tair,0.0020387481152039,24,VP,0.0018628993019253,14
06440200,PRCP,0.0059394045242873,1,SRAD,0.0025930700531638,18,Tair,0.0024586274786219,23,VP,0.0017975532465465,4
06441500,PRCP,0.0054462488234642,1,SRAD,0.0033818025987049,23,Tair,0.0032318716332827,17,VP,0.0027960314056275,4
06447000,PRCP,0.0145733128134769,1,SRAD,0.0036486316645965,1,VP,0.0032281430959174,1,Tair,0.002674505390911,7
06447500,SRAD,0.0018992080629276,16,Tair,0.0018546208231795,25,VP,0.001762149155606,29,PRCP,0.0014058795616604,9
06450500,PRCP,0.0025293821126157,1,SRAD,0.0017570675477722,15,VP,0.0011172198457386,10,Tair,0.001024455731789,24
06452000,PRCP,0.0065892653901337,2,SRAD,0.003967908005817,19,Tair,0.0030979219387124,29,VP,0.0026197024856632,3
06453600,PRCP,0.0041425411413923,1,SRAD,0.0026741854214112,27,Tair,0.0025226712873257,22,VP,0.0024462122927712,19
06464500,PRCP,0.0069945654151566,1,SRAD,0.0035262479621102,13,Tair,0.0031701932501839,30,VP,0.002134748352449,30
06468170,Tair,0.0017972744668483,16,SRAD,0.0017620505562099,20,PRCP,0.0011266418498884,3,VP,0.000956514841511,23
06468250,SRAD,0.0022093313336688,25,Tair,0.0019092964128976,6,PRCP,0.0013621063609541,3,VP,0.0012039743034239,25
06470800,SRAD,0.0019231730305916,22,Tair,0.0017821352630137,16,PRCP,0.0014825901727385,15,VP,0.0012287640028453,6
06477500,PRCP,0.0064932687768506,1,SRAD,0.0021634561943224,19,VP,0.0020823760282171,20,Tair,0.0020514514333483,5
06479215,SRAD,0.0022708974650371,19,Tair,0.0017200948712538,3,PRCP,0.0016149984555723,2,VP,0.001039256570134,27
06479438,SRAD,0.0020619393910964,17,Tair,0.0020129845701977,2,PRCP,0.0017221266308111,1,VP,0.001095760438401,1
06601000,SRAD,0.0019419532772651,9,PRCP,0.0017326651553428,1,VP,0.0014099225279148,1,Tair,0.0012731357899318,26
06614800,SRAD,0.0058618402170068,1,Tair,0.0045513736807604,20,VP,0.0042857223709577,8,PRCP,0.0018541106890894,2
06622700,SRAD,0.0080904376851752,1,Tair,0.0063301186009686,4,VP,0.0057562686640332,1,PRCP,0.0020222332032983,16
06623800,SRAD,0.0064036569499661,1,Tair,0.0054914025481339,4,VP,0.0045614158674423,1,PRCP,0.0025485770666581,1
06632400,SRAD,0.0069383098453942,1,VP,0.0055682683704813,1,Tair,0.005450683314454,6,PRCP,0.0015211045475549,17
06746095,SRAD,0.0062995134774889,2,VP,0.0050867541986001,1,Tair,0.0048750113577323,5,PRCP,0.0021815683338644,2
06784000,PRCP,0.0031002701718995,1,VP,0.0023877901145528,1,SRAD,0.0022716416551657,30,Tair,0.0022438128082914,10
06803510,VP,0.0013176781569422,2,SRAD,0.0010328770851013,15,Tair,0.0010245095717711,15,PRCP,0.0007397154528409,18
06803530,VP,0.0015099268924958,5,Tair,0.0012206214578086,5,SRAD,0.0009273725104096,29,PRCP,0.0008489683835236,1
06814000,VP,0.0036923419385041,4,SRAD,0.0035006468083681,16,PRCP,0.0034845717592381,1,Tair,0.0032594388692552,1
06847900,SRAD,0.001081639112258,28,PRCP,0.0009164889997786,21,Tair,0.0008912403230681,21,VP,0.0007902231784966,1
06853800,PRCP,0.0039419375192239,1,VP,0.0027301523740587,2,SRAD,0.0026039810372007,25,Tair,0.0020037205774613,9
06876700,PRCP,0.0041014039908289,1,SRAD,0.0021863575542596,29,VP,0.0018097375352732,13,Tair,0.001531374429349,15
06878000,PRCP,0.0101155513437387,1,VP,0.0034675508147418,1,SRAD,0.0031805711109263,1,Tair,0.0023236764178606,2
06879650,SRAD,0.0018437890571432,28,VP,0.0017019405085669,3,PRCP,0.0014752406835498,4,Tair,0.0013805948469524,5
06885500,PRCP,0.0050992858964869,1,VP,0.004353265380009,1,SRAD,0.0031929881393895,17,Tair,0.0031141279388788,29
06888500,VP,0.00286855968606,1,SRAD,0.0026451052357086,22,PRCP,0.0018853751499001,4,Tair,0.0018735695097509,1
06889200,PRCP,0.0017314892361707,1,VP,0.0008933800741981,1,SRAD,0.0008518201255038,20,Tair,0.000805335941731,5
06889500,PRCP,0.0029060764426838,1,SRAD,0.001797798803175,30,VP,0.0016670514631563,7,Tair,0.0014752107530658,14
06892000,PRCP,0.0075210735005035,1,VP,0.0027200942179313,1,SRAD,0.0023297343959034,27,Tair,0.0019041444195,30
06903400,PRCP,0.0010868004700207,1,SRAD,0.0009210611051719,20,VP,0.0007095995468624,22,Tair,0.000572806033331,10
06906800,PRCP,0.0083259254879896,1,SRAD,0.0040443612556499,1,VP,0.0024961831535582,1,Tair,0.0019250506085653,24
06910800,Tair,0.0013714589903241,7,VP,0.001196754123907,2,PRCP,0.0010209983513508,1,SRAD,0.0009960027748585,16
06911900,VP,0.0015096812605359,1,SRAD,0.0013752164734414,26,Tair,0.0012642358714831,14,PRCP,0.001241546410917,1
06917000,PRCP,0.0025450403785174,1,SRAD,0.0012922119759177,1,VP,0.0011236784591506,1,Tair,0.0010023619689003,11
06918460,PRCP,0.0027618259973269,1,SRAD,0.0013011048210154,1,VP,0.0012089799800987,3,Tair,0.001148206950661,12
06919500,PRCP,0.0118021504952574,1,VP,0.0035251332057892,1,SRAD,0.0033990960118427,1,Tair,0.0032017359584852,21
06921070,PRCP,0.0026555164417872,1,SRAD,0.0021941135580789,1,Tair,0.0020607189183913,12,VP,0.0019580100080043,1
06921200,PRCP,0.0029599571199658,1,SRAD,0.0026017017958225,3,VP,0.0025656911335176,3,Tair,0.0022340227249838,27
06934000,PRCP,0.0089296964657133,2,SRAD,0.0035518533922275,1,VP,0.002806657748869,10,Tair,0.0025638923352119,10
07014500,PRCP,0.0159305933340948,1,SRAD,0.0037198970374535,1,VP,0.0029825871729971,29,Tair,0.0026791729012004,1
07056000,PRCP,0.0033221911143624,1,SRAD,0.0019802347802334,1,Tair,0.0015825313593728,20,VP,0.0013280794073253,16
07057500,PRCP,0.0037024834242371,1,SRAD,0.0022073026891754,1,Tair,0.0018076931838223,21,VP,0.0016029471865744,15
07060710,PRCP,0.0010515887155643,1,SRAD,0.0009622298854899,1,Tair,0.0009166683981444,9,VP,0.0007727167459177,24
07066000,PRCP,0.0061436885104514,1,Tair,0.0028377363114343,21,SRAD,0.0024787941626107,1,VP,0.0024688299139561,20
07067000,PRCP,0.0084819740558945,1,SRAD,0.00458144495775,1,Tair,0.002971245208591,21,VP,0.0028651431841293,1
07068000,PRCP,0.0130793938558919,1,SRAD,0.0044002420730027,1,Tair,0.0029936193822285,21,VP,0.0029922432747422,7
07071500,PRCP,0.0042953840217137,1,SRAD,0.0025871100425341,1,Tair,0.0021887468792121,17,VP,0.0020715271879402,10
07083000,SRAD,0.0093988494404207,1,Tair,0.0063075808705338,1,VP,0.0057978523059171,1,PRCP,0.002493186479524,1
07142300,PRCP,0.0017431795307874,3,SRAD,0.0011482364143485,12,VP,0.0010250910327372,8,Tair,0.0007061986199773,20
07145700,PRCP,0.0081627784257984,1,VP,0.0021101523839257,1,SRAD,0.0020234913004766,1,Tair,0.0016298949125915,1
07148400,PRCP,0.0082293120467625,1,VP,0.0032823858310227,1,Tair,0.0027360300895594,3,SRAD,0.0024417961750458,21
07149000,PRCP,0.0093569970127242,1,VP,0.0028710437738883,6,SRAD,0.0024978260041633,16,Tair,0.0020158641603365,8
07151500,PRCP,0.0048575834083942,1,VP,0.0019497224069288,1,SRAD,0.001924670799157,29,Tair,0.0015206279138529,16
07167500,SRAD,0.001566197497006,24,VP,0.0014483728699945,18,Tair,0.0011907629971295,28,PRCP,0.0011573296787972,1
07180500,VP,0.0020113135469456,7,PRCP,0.0019624549571363,1,SRAD,0.0016965536350026,20,Tair,0.0016407545245396,3
07184000,PRCP,0.0043007485105955,1,SRAD,0.001700917629384,1,VP,0.001224315034707,15,Tair,0.00096698612305,17
07195800,SRAD,0.0018104407565251,25,PRCP,0.001641465271156,1,VP,0.0016328416850011,11,Tair,0.0016142081307937,21
07196900,SRAD,0.0025345634074449,26,VP,0.0020998865544391,7,Tair,0.0020035906078287,11,PRCP,0.0014673739128894,14
07197000,PRCP,0.0032591632985488,1,VP,0.0016294484744891,7,Tair,0.0015733637242768,10,SRAD,0.0014914286977307,8
07208500,SRAD,0.003827804158582,13,PRCP,0.0028861562445528,1,Tair,0.0027298863676853,24,VP,0.0023582910148961,9
07226500,PRCP,0.0034040432564001,1,VP,0.0021296733255125,2,Tair,0.0014849196499204,2,SRAD,0.001083198504778,5
07261000,SRAD,0.0052136538258237,1,Tair,0.0038483544182695,23,PRCP,0.0035471203270687,1,VP,0.0033735836773735,17
07263295,SRAD,0.003360315330156,1,PRCP,0.0029138882533655,1,Tair,0.0023830527752152,16,VP,0.0023695987617419,17
07290650,PRCP,0.006689365235825,1,SRAD,0.0040156461261472,1,VP,0.0034439145934708,12,Tair,0.0034167890187268,9
07291000,SRAD,0.0030193768581024,1,Tair,0.0025913408432967,26,VP,0.0025347999269916,26,PRCP,0.0023768487177709,1
07292500,SRAD,0.0046380153312349,1,PRCP,0.0042111183859115,1,Tair,0.0039879517065173,26,VP,0.0033396135692993,26
07295000,Tair,0.0037650715051036,26,VP,0.003666031545106,18,SRAD,0.0031286907787976,24,PRCP,0.0021605134902078,1
