gauge_id,TE_lag1_PRCP,TE_lag1_SRAD,TE_lag1_Tair,TE_lag1_VP
09066300,0.0012456680466104,0.0043403842123085,0.0033793098471923,0.0032515374573783
09081600,0.0038043787190507,0.0126379228040039,0.0056780931779983,0.0054500524118886
09107000,0.0027456697266179,0.0098157185381942,0.0057925786381151,0.0040804888176376
09210500,0.002231912126132,0.0059673054302158,0.0070794654320767,0.0024269905070254
09223000,,0.0049972370231525,0.0038805451389971,0.0029201655368437
09306242,,0.0010713777559991,,
09312600,,0.002537089335024,0.002061092262406,
09352900,0.0049338937871141,0.0101219132734052,0.0105411783969422,0.0081458535326389
09378170,0.0025715776745703,0.0046737886021711,,
09378630,0.0020709137992431,0.004186691210676,0.0030584015837954,0.0019975680733596
09386900,0.0008885424599951,,,
09404450,0.0016173865191771,0.0017019323488301,,
09430500,0.0041649018764335,0.0024655714447916,,0.001260709971782
09430600,0.0026259323142548,0.001868681625468,,
09447800,0.0014500075741663,0.0009153523854177,,
09480000,0.0031540515842367,0.001841220762602,,0.0015961631875291
09484000,0.0030371045609284,0.0027103532568283,,
09484600,0.0070815879950279,0.0035789614198706,0.0031533294958671,0.0056621360907503
09492400,0.0018903237000155,0.0024400940097088,0.0013883667968208,0.0018521885482379
09494000,0.003580862070357,0.0038984557772076,0.0025722888650479,0.0022746375328724
09497800,0.004633352475106,0.0029274908861631,,
09497980,0.0042380399957409,0.0034704109013796,0.0015022602704514,
09505200,0.0029908535826174,0.002208952611394,,
09505350,0.0043147553030584,0.0043728033330895,0.0022820502047872,
09505800,0.0019638895018701,0.0026383650058014,0.0011255336164131,
09508300,0.003846123963997,0.0051146284720755,,
09510200,0.0044707290301322,0.0046504835166439,,
09512280,0.0025456044071033,0.0016632421225485,,
09513780,0.0036744634311839,0.0028038380869755,,
10023000,,0.0033952247648644,0.0022775434155624,
10166430,0.0017048399972067,0.0028720445999477,,0.0035789104823827
10172700,0.0021415599505598,0.0028103078214857,,
10172800,0.0015787048251862,0.0044579410384673,0.0038810871500747,0.0043345407497165
10173450,,0.0053910436026269,0.00370836465512,
10205030,,0.0023171998121442,0.0024989746282053,0.0016717531149619
10234500,0.0019009601308758,0.0050449863910425,0.0021143222189767,
10242000,0.0018861270390235,0.0037778569603757,0.0035919349128464,0.0019761169077597
10244950,,0.0026819399856123,,0.001569429723696
10249300,,,0.0016955181048243,0.001034663892948
10258000,0.0023173893956685,0.0019319329216737,,0.0011668735976198
10258500,0.0024494739246607,0.0018020039085405,,0.0015276877607829
10259000,0.0037995215909481,0.003531657690188,,
10259200,0.0036411472627221,0.0025061845702632,,0.0014498881198074
10263500,0.0042684889069879,0.0024290459567728,,
10310500,0.0013774234221768,,,
10316500,0.0025147011615872,0.0082372901165349,0.0064393161430638,0.0074684258441604
10329500,0.0038704435058306,0.0027384448908241,0.002886053385831,0.0033222776712449
10336645,0.0075363953789179,0.0070467365948997,0.0047738940371122,0.0043727075948695
10336660,0.0043588962559603,0.0018188348902883,,
10336740,0.0041033677558506,0.0056449943114434,0.0030158627206907,0.0024546855096905
10343500,0.0034433391598021,0.0011375109649295,,0.000827166193598
10348850,0.0006718607955186,,,
10396000,0.006012940627012,0.0046795565834707,0.0049735940231771,0.00686256920049
11098000,0.0038996457497207,0.0033206781251382,0.0022301492188279,
11124500,0.0044216106308198,0.0036677312572828,0.0025197910798929,0.0022671281765472
11141280,0.0066217030527135,0.005690814959202,0.0027641360273036,0.0049952588159793
11143000,0.0095103898593187,0.0068272464262159,0.0030800720440806,0.0034569144798728
11148900,0.006797177251847,0.0061899516089161,0.0015938475843111,0.0038532263635314
11151300,0.0023229697034423,0.0012262543968289,,0.0011245731393468
11162500,0.0077092632727892,0.0067072587467984,0.0027451267935044,0.0033061677673156
11176400,0.0079134620650451,0.0059582732995842,0.0033953751318499,0.0026501172678102
11180500,0.0047132084730403,0.0037036106476152,0.0023476812038732,0.0026451527453026
11180960,0.0063527473042999,0.003724881133454,0.0023305052278906,0.0032103559400811
11224500,0.0006625820021881,0.0008042026712022,,0.0010360281737208
11230500,0.0019548781442743,0.0051447799011211,0.0037694019283152,0.002090300890595
11237500,0.0026342163455189,0.0040413286015726,0.001864469380204,0.0023441067805352
11253310,0.0015669235648266,0.0015306387643947,,0.001048409623969
11264500,0.0020589454533832,0.006338965871718,0.0055596457261161,0.0044562327648553
11266500,0.0025329019799631,0.0041862405118821,0.0039674079116222,0.0038448656993807
11274500,0.0050204199715904,0.0040319758369831,0.0017558002855548,0.0018044079003415
11274630,0.0041612201696774,0.0024832316952166,0.001282096918506,0.0015014318072466
11284400,0.0057341360419287,0.0040257504910868,0.0032543842669737,0.0015906341517959
11299600,0.0052561519298091,0.0045669163071337,0.0032237474960784,0.0015149837299777
11381500,0.0045036401554491,0.0029420293169004,0.0014326039247698,
11383500,0.0050170675147996,0.0031866389554844,0.0014280784764652,
11451100,0.0065056069511373,0.0045560216050512,0.0035507368250595,
11468500,0.009495578000947,0.0059849841300155,0.0023878367706959,0.0026699355420577
11473900,0.009035346001548,0.0054852513952535,0.003004135433326,0.0018480514866717
11475560,0.0062555002589374,0.0042563320895073,0.0014891242060796,0.0011848444784386
11476600,0.0117100760626953,0.0080277538465255,0.003397651543888,0.0029532881915655
11478500,0.0154508172030431,0.0106779613273855,0.0068104997306321,0.0041199164177309
11480390,0.0136867101185726,0.0085351119906681,0.0058797259043804,0.0020513902697129
11481200,0.0114882667831342,0.0094392672472832,0.0024972135187283,0.0027897656030849
11482500,0.0157357409163735,0.0117825841841795,0.0036536465812187,0.0038460853796126
11522500,0.0059263397401492,0.0031988760873428,0.0019421916965379,0.00122913678542
11523200,0.0053609215315547,0.0039617848157813,0.0023460087633087,0.0031186748316963
11528700,0.0090162084473696,0.0047106236970228,0.0027571395675724,0.0020185309454359
11532500,0.0160788686859885,0.0169400980544998,0.0076586813884932,0.0045535307387641
12010000,0.0209293907803669,0.0151120442219899,0.0049465434391635,0.0028191200329656
12013500,0.0303466033422961,0.0185065578414813,0.007905047861265,0.0056088860533651
12020000,0.002317261757042,0.000921730791991,,
12025000,0.0185659229902438,0.0143401483183687,0.0079072262779709,0.0046031057270198
12025700,0.011809181779563,0.0073888659440098,0.0042914621702499,0.0025556454928576
12035000,0.0274929798401789,0.01151496883833,0.0061849595770438,0.0039174459839404
12040500,0.0257634020899278,0.0170838373497871,0.0069214202840882,0.0044318789340948
12041200,0.029015682793847,0.0157353773189914,0.0073326137839701,0.0045504197192573
12043000,0.0237017475553887,0.0140477471375549,0.0052681016970598,0.0034414984733669
12048000,0.0162178352666615,0.0071839904891255,0.0041164425467134,0.0025982725898573
12054000,0.0185876527533496,0.0089481156705879,0.0045702017116133,0.0027061835045622
12056500,0.0176905814311455,0.0077418950753891,0.003847278231659,0.00217700376985
12073500,0.0060726190675943,0.0043055695462955,0.0022033986086888,0.0020186068125482
12082500,0.0101308976582238,0.0054581670332687,0.0037569202572132,0.0028271877805049
12092000,0.0095367603376649,0.0045234152388085,0.0016591449041902,
12095000,0.0068733633224331,0.0028726790270449,,
12114500,0.0132738587408948,0.0045319900612792,0.0032045994083851,0.0028093723563672
12115000,0.0143035046477174,0.0040584202745383,0.0034192879819224,0.0028673933388549
12115500,0.0124985444364951,0.005562860761203,0.0037258291154061,0.0025341326911408
12117000,0.0095211246546985,0.004171588237896,0.0024405541467823,0.0017864973739736
12141300,0.0224549681098937,0.0071337912938966,0.0047359234000916,0.0031076406698425
12143600,0.0176092597341241,0.0049360252150555,0.003565948669937,0.0025106214643889
12144000,0.0224782421853668,0.0071193887432912,0.0049055291125526,0.0039761720483257
12145500,0.0166354424902126,0.0086121045430726,0.0051217318695333,0.0040472156315014
12147500,0.0113587526800378,0.0069241493048061,0.004908842463641,0.0026036348336713
12147600,0.0115059525620811,0.0078147227385243,0.0055474859665194,0.0033180095024312
12167000,0.0165611602430221,0.011210139337953,0.0069478631175012,0.0044683431567623
12175500,0.0077463949957889,0.0081348672924145,0.0080216907034463,0.0081709803447336
12178100,0.0044653989911389,0.0020024499562441,,0.0013618149237719
12186000,0.0050339733480851,0.0019300307358597,,0.0013128877149517
12189500,0.0165288458818064,0.005345497091803,0.0032605403429993,0.0027694481512952
12358500,0.0039235743866583,0.0093326605600811,0.0088547511606046,0.0101294881070799
12374250,0.0014477906765084,0.0037560689498826,0.0038509703405476,
12375900,0.0022863440576493,0.0049396626862089,0.0052423931000489,0.0080052752050797
12377150,0.0038982675400286,0.0126024199239649,0.0121420559907333,0.0137929213572239
12381400,,0.0057218324861859,0.0033605619237083,0.003993941553341
12383500,0.001933806413962,0.0073414159721729,0.0064993025770381,0.0092228270148476
12388400,0.0025327960951487,0.0073798157079059,0.0059035781463741,0.0048834134752283
12390700,0.0034230870682749,0.0043417335585225,0.0041197065915917,0.0041644935898197
12411000,0.0067917014834212,0.0041679015006635,0.0064847189452267,0.0049619775525416
12414500,0.0065096884890104,0.0082221931774831,0.0083123611137384,0.0062798094536303
12447390,0.0016360177187104,0.0081832807539665,0.0065801778304022,0.0033078318681907
12451000,0.0071554553718101,0.0169584207042394,0.0122336038503924,0.0089110957066557
12488500,0.0083199839718089,0.0093346970250755,0.0079088821931071,0.0080580829840048
13011500,0.0025361580266958,0.0089846247710723,0.0064040477507803,0.0032786177433439
13011900,0.0017964960782794,0.0112863687419412,0.0080613725780834,0.0057067593901294
13018300,,0.0039719800698589,0.0031413964343188,0.0033047769559594
13023000,0.0017321072230686,0.0093674563696863,0.0100761037529547,0.0058351709954778
13083000,0.0020085997703154,0.0025528029029195,,0.0018064906412433
13161500,0.0032361796149398,0.002543951527668,0.0031472010441728,0.0030558702820718
13235000,0.0022824224599347,0.0076897490973468,0.0095471780988087,0.0079757053618352
13240000,0.0017002404176416,0.0052601787000975,0.0063430511674702,0.0048195174777081
13310700,0.0047950407391891,0.0074502758976105,0.009995624200087,0.0064829028484574
13313000,0.0024327028876414,0.0068321170697677,0.0082902349618994,0.0033568588759619
13331500,0.0042789291661806,0.0093979279483237,0.0101776980464178,0.0085714271960277
13337000,0.0034210361335408,0.0082625394652336,0.0115253892067614,0.0056718964562965
13338500,0.0032978034479493,0.0045988967298732,0.0079765421530967,0.0049160819593461
13340000,0.005130441935736,0.0062253217434663,0.0121594695056505,0.0070368916577616
13340600,0.0061257657298121,0.0081757627575403,0.0114675922009315,0.007940439488433
14020000,0.0104040237145006,0.0025929455541477,0.0036242156232589,0.0047876804924565
14092750,0.0094151667751529,0.0028338556414018,,
14096850,0.0050648839306129,0.0019739171888579,,
14137000,0.0141336258782975,0.0048279595305446,0.0026136561136954,
14138800,0.01823090025271,0.00787381028404,0.0052721730411777,0.0024245211832051
14138870,0.0128651541168193,0.006811583614636,0.0035159248157233,0.0019451347417991
14138900,0.0188897372885271,0.0088269368449771,0.0054977212070072,0.003272632064549
14139800,0.0219976690763605,0.008119311406749,0.00534513527373,0.0026979752918559
14141500,0.0216569506912271,0.0096776619023163,0.0058970193234589,0.0033384592093108
14154500,0.0157421523876729,0.010947175149569,0.0060415837721407,0.0031142483451942
14158500,0.0187361078487606,0.0080175491053335,0.0061685231034964,0.0051204517607387
14158790,0.0182490790840703,0.0096776274355648,0.0064335961393818,0.0044628004742062
14166500,0.0286973402999062,0.012385288208399,0.006127345739827,0.0031799532078032
14182500,0.0065473101252285,0.004068171525558,0.0013831126113939,
14185000,0.0168010487920584,0.0095982386153101,0.0042924335247889,0.0023743188012934
14185900,0.0246919205042824,0.0147887881283458,0.0079356137764367,0.0040201809271591
14187000,0.0116952990886025,0.0104616474701689,0.0057172624411551,0.0031374318396247
14216500,0.014155502980447,0.0039821795264221,0.0024150979989872,0.0021537277520358
14222500,0.0111543217669059,0.0062861815848878,0.003681621157555,0.0023866822728575
14236200,0.0115932079118411,0.0072359559130724,0.0046351167906488,0.0029690834856308
14301000,0.0249464671217908,0.0123570134490132,0.0064625321930772,0.0030173263137938
14303200,0.0215041273553413,0.010389051589608,0.0050774266873078,0.0033123073675219
14305500,0.0200011104275427,0.012934533842788,0.0050194828002346,0.0030964862564255
14306340,0.0210461910350162,0.0100586106391499,0.0047528038708944,0.0022910496903818
14306500,0.0341391693766854,0.0172388127271831,0.0076568934336314,0.0043436149059053
14308990,0.0099208280880365,0.0057789281720692,0.0031429417079476,
14309500,0.0135246154838319,0.0140277711713741,0.0084277177264731,0.0041585708046283
14316700,0.019048748332281,0.0152550476518398,0.0092170652001394,0.0053949026315286
14325000,0.0144745852604907,0.0163306045073669,0.0081638273108665,0.0052333052376767
14362250,0.0025114921289274,,,
14400000,0.0199226756082969,0.0181409041298531,0.0098332618720026,0.0041148998744037
