gauge_id,Source,Target,Bins,Lag,TE_obs,thr95,p_value,sig
02450250,PET,Q,5,27,0.0033823594102923155,0.002785734513645263,0.0,1
02450250,PET,Q,5,28,0.0033116370464844475,0.0027492814392873124,0.005,1
02450250,PET,Q,5,29,0.0032664940083413085,0.0026792029534612226,0.005,1
02450250,PET,Q,5,30,0.003061229203551577,0.0027939384595803024,0.01,1
02464000,PET,Q,5,1,0.0031969975920946303,0.0029408171440200633,0.005,1
02464000,PET,Q,5,2,0.002559728178279791,0.0028237856403121797,0.21,0
02464000,PET,Q,5,3,0.002864570440587494,0.0029284110856938215,0.06,0
02464000,PET,Q,5,4,0.0025370271764792313,0.0029419280378925492,0.275,0
02464000,PET,Q,5,5,0.0026757698963656706,0.0029160609830774986,0.145,0
02464000,PET,Q,5,6,0.0026170051803477146,0.0028628685487835284,0.195,0
02464000,PET,Q,5,7,0.002608787864457937,0.002867821724888128,0.215,0
02464000,PET,Q,5,8,0.002867064046770673,0.0029139743175372627,0.065,0
02464000,PET,Q,5,9,0.0031547832561141936,0.0029541536050008005,0.01,1
02464000,PET,Q,5,10,0.002853553416697671,0.0030169800643268484,0.065,0
02464000,PET,Q,5,11,0.0026652858074114605,0.002920888310176451,0.15,0
02464000,PET,Q,5,12,0.0026431678422192406,0.0029360573213384894,0.195,0
02464000,PET,Q,5,13,0.0027604327605066648,0.0030742118460795995,0.135,0
02464000,PET,Q,5,14,0.002987619720283108,0.0028977203371598195,0.01,1
02464000,PET,Q,5,15,0.0031027260142281743,0.002924905798560989,0.01,1
02464000,PET,Q,5,16,0.0025446221655364143,0.0028800594689277616,0.28,0
02464000,PET,Q,5,17,0.002590158853018623,0.0028408471486956704,0.215,0
02464000,PET,Q,5,18,0.0029578647067329267,0.0028879421807387535,0.025,1
02464000,PET,Q,5,19,0.003155708022242243,0.0029010520335937644,0.03,1
02464000,PET,Q,5,20,0.002888886098283916,0.002867969788922681,0.045,1
02464000,PET,Q,5,21,0.0027999492367616202,0.0029153564385653308,0.095,0
02464000,PET,Q,5,22,0.0030634648674578158,0.0029320623289161006,0.035,1
02464000,PET,Q,5,23,0.0031800734972238787,0.0028382798197442217,0.005,1
02464000,PET,Q,5,24,0.003126977862804678,0.0028693722532604463,0.01,1
02464000,PET,Q,5,25,0.003419873748323088,0.0029273357411860753,0.005,1
02464000,PET,Q,5,26,0.0032889995516940246,0.0030446375371736604,0.005,1
02464000,PET,Q,5,27,0.0039923507813349884,0.002880047329219584,0.0,1
02464000,PET,Q,5,28,0.0036216998044646675,0.0029049915063368253,0.0,1
02464000,PET,Q,5,29,0.0036512996532316044,0.0030144250563501427,0.0,1
02464000,PET,Q,5,30,0.0032984984031179804,0.00294124405242989,0.0,1
02464146,PET,Q,5,1,0.0011172850226282612,0.001104191725557035,0.045,1
02464146,PET,Q,5,2,0.0010698035851069553,0.001074154867056884,0.06,0
02464146,PET,Q,5,3,0.000892759625214087,0.0011085435376630062,0.3,0
02464146,PET,Q,5,4,0.0008269186222399569,0.0010864860582118557,0.385,0
02464146,PET,Q,5,5,0.000874705833018229,0.0011313022435771247,0.315,0
02464146,PET,Q,5,6,0.0007888225005871566,0.0011429037232410192,0.47,0
02464146,PET,Q,5,7,0.000737002377722595,0.0010662182333931061,0.67,0
02464146,PET,Q,5,8,0.0008634111430673285,0.0010663738330667187,0.37,0
02464146,PET,Q,5,9,0.0010634572305679383,0.0011635146146633747,0.105,0
02464146,PET,Q,5,10,0.0010228890295184891,0.0011420232339799945,0.11,0
02464146,PET,Q,5,11,0.0007664397250087777,0.0012027395229217697,0.64,0
02464146,PET,Q,5,12,0.0011565537202419852,0.001138938775190606,0.05,1
02464146,PET,Q,5,13,0.0012692599190157663,0.0011226467076096004,0.01,1
02464146,PET,Q,5,14,0.001098518816648084,0.0011205367940723089,0.07,0
02464146,PET,Q,5,15,0.0009688483019228821,0.0011341929323620205,0.205,0
02464146,PET,Q,5,16,0.0007540971945001543,0.0010791280139058588,0.59,0
02464146,PET,Q,5,17,0.0006276634023394297,0.001124907126650066,0.905,0
02464146,PET,Q,5,18,0.0008334882465369457,0.001115269758103059,0.415,0
02464146,PET,Q,5,19,0.0008703131434116412,0.0010855517997543983,0.34,0
02464146,PET,Q,5,20,0.0009644461349719753,0.0011433702224975311,0.2,0
02464146,PET,Q,5,21,0.0008800917635569221,0.0010891029463227834,0.3,0
02464146,PET,Q,5,22,0.0008470433790072444,0.001120479930218981,0.445,0
02464146,PET,Q,5,23,0.000898512164818047,0.0011039598176227766,0.28,0
02464146,PET,Q,5,24,0.0008463389980638558,0.001116118970086597,0.42,0
02464146,PET,Q,5,25,0.0008430373495517032,0.0011425648464659843,0.425,0
02464146,PET,Q,5,26,0.0010824586945543946,0.0011135819234324238,0.065,0
02464146,PET,Q,5,27,0.000937591296314863,0.0010487322665326307,0.155,0
02464146,PET,Q,5,28,0.0009607094643557038,0.0011416739041946913,0.2,0
02464146,PET,Q,5,29,0.0011357891544553599,0.001096455382720684,0.045,1
02464146,PET,Q,5,30,0.0009172673629647202,0.0011790193736869307,0.275,0
02464360,PET,Q,5,1,0.0031867010622013414,0.003282106215657929,0.1,0
02464360,PET,Q,5,2,0.0023406571402102144,0.003341516460384966,0.835,0
02464360,PET,Q,5,3,0.0022802141939403386,0.0032469713861036724,0.84,0
02464360,PET,Q,5,4,0.002623570138380618,0.0033432991260041478,0.545,0
02464360,PET,Q,5,5,0.002216161676128925,0.0032264821435469657,0.825,0
02464360,PET,Q,5,6,0.0032251327157303555,0.0032570455900046646,0.06,0
02464360,PET,Q,5,7,0.002647418717009395,0.003331797880724504,0.505,0
02464360,PET,Q,5,8,0.0020128176413901216,0.0032787519302769847,0.98,0
02464360,PET,Q,5,9,0.003058928184196383,0.0032524356613233573,0.16,0
02464360,PET,Q,5,10,0.0028866114671114024,0.003347601176467235,0.23,0
02464360,PET,Q,5,11,0.002151176700529278,0.0032972594246049786,0.925,0
02464360,PET,Q,5,12,0.0026850768968634947,0.0031853012369976006,0.4,0
02464360,PET,Q,5,13,0.002874249427753342,0.0033219137782310743,0.255,0
02464360,PET,Q,5,14,0.002924272651433066,0.003397478390309994,0.205,0
02464360,PET,Q,5,15,0.0026526057272035775,0.0032244342064342846,0.47,0
02464360,PET,Q,5,16,0.002152576996538841,0.0032419035108304057,0.89,0
02464360,PET,Q,5,17,0.0022793403073364527,0.003380284034901469,0.865,0
02464360,PET,Q,5,18,0.0024992964807790674,0.0032536197478498113,0.635,0
02464360,PET,Q,5,19,0.0028815577167349976,0.0032111676169307704,0.21,0
02464360,PET,Q,5,20,0.0027593602607224044,0.0032636622625236635,0.315,0
02464360,PET,Q,5,21,0.002810776936803955,0.003175839756603804,0.31,0
02464360,PET,Q,5,22,0.0025153732342532847,0.003228970388202987,0.605,0
02464360,PET,Q,5,23,0.0027911368285847282,0.0032970482207880228,0.285,0
02464360,PET,Q,5,24,0.002733642364859401,0.0033053691517967443,0.395,0
02464360,PET,Q,5,25,0.002559416794075217,0.0032494217028483587,0.565,0
02464360,PET,Q,5,26,0.0030225695658196577,0.0034082615653485,0.18,0
02464360,PET,Q,5,27,0.002570677352367115,0.0032527791790248365,0.58,0
02464360,PET,Q,5,28,0.002801610250960554,0.003214354937061595,0.28,0
02464360,PET,Q,5,29,0.002966952507900536,0.0032449439341866396,0.16,0
02464360,PET,Q,5,30,0.003003504334958232,0.003308941153255431,0.155,0
02465493,PET,Q,5,1,0.0005722633562954028,0.0009260970491829313,0.54,0
02465493,PET,Q,5,2,0.00047508236271599433,0.0008732506929562743,0.81,0
02465493,PET,Q,5,3,0.0005091414165690096,0.0008662370438473181,0.65,0
02465493,PET,Q,5,4,0.0008458472386546536,0.000935138641495918,0.095,0
02465493,PET,Q,5,5,0.0005228148042792629,0.0009039311403969109,0.625,0
02465493,PET,Q,5,6,0.0006866350409370017,0.0008781973093993327,0.21,0
02465493,PET,Q,5,7,0.0006617479268477278,0.0009128194798335837,0.28,0
02465493,PET,Q,5,8,0.0004863539771785691,0.0008808558169983632,0.795,0
02465493,PET,Q,5,9,0.0004619922290726667,0.0008954625833074051,0.835,0
02465493,PET,Q,5,10,0.0005204554735012343,0.0008694051833202193,0.665,0
02465493,PET,Q,5,11,0.0005301059342323194,0.0008399483665668111,0.63,0
02465493,PET,Q,5,12,0.00046357340810855574,0.0008754017320236258,0.835,0
02465493,PET,Q,5,13,0.0005047920424713255,0.0008307831438098159,0.705,0
02465493,PET,Q,5,14,0.0006222684934254069,0.0008727293997770584,0.385,0
02465493,PET,Q,5,15,0.0004979520126953581,0.0008713914604154722,0.69,0
02465493,PET,Q,5,16,0.0005727140692944072,0.0008618099158463801,0.51,0
02465493,PET,Q,5,17,0.0005515257789632366,0.0008907341703114479,0.58,0
02465493,PET,Q,5,18,0.0005192051619577389,0.0008957005485924896,0.685,0
02465493,PET,Q,5,19,0.0006859288375886102,0.0008005712436095986,0.2,0
02465493,PET,Q,5,20,0.0006494894130594855,0.0009062472074914257,0.33,0
02465493,PET,Q,5,21,0.00044650991522497685,0.0008556718868933914,0.86,0
02465493,PET,Q,5,22,0.0004645760794501092,0.0008595283079430988,0.805,0
02465493,PET,Q,5,23,0.0005594543965762918,0.0008972750577579284,0.505,0
02465493,PET,Q,5,24,0.000686650651100405,0.0009037245261581079,0.285,0
02465493,PET,Q,5,25,0.0006385872727973883,0.0008590207975822682,0.325,0
02465493,PET,Q,5,26,0.00047276062857300356,0.0008686285187536768,0.835,0
02465493,PET,Q,5,27,0.0006334785562296975,0.0009082097954466495,0.41,0
02465493,PET,Q,5,28,0.0006124248154387845,0.0008229720636375829,0.41,0
02465493,PET,Q,5,29,0.0006016668046446814,0.0009194319400576708,0.455,0
02465493,PET,Q,5,30,0.0005459584670492769,0.0008702877542208421,0.59,0
02469800,PET,Q,5,1,0.0020143684466327402,0.0020413865254363672,0.075,0
02469800,PET,Q,5,2,0.0019304738538451702,0.0019698075861428284,0.08,0
02469800,PET,Q,5,3,0.0019481565713281301,0.002032471692622889,0.065,0
02469800,PET,Q,5,4,0.0018418433133796652,0.001977074709331089,0.175,0
02469800,PET,Q,5,5,0.0016185037075693368,0.0020392324148957265,0.54,0
02469800,PET,Q,5,6,0.0018463370184597372,0.0019660224649121205,0.135,0
02469800,PET,Q,5,7,0.0016818252253213012,0.002006853298487285,0.35,0
02469800,PET,Q,5,8,0.0016878254510955676,0.0020190956287275564,0.365,0
02469800,PET,Q,5,9,0.0017462326469034131,0.002064067740882856,0.17,0
02469800,PET,Q,5,10,0.0018203359417102577,0.0020671230985921303,0.175,0
02469800,PET,Q,5,11,0.002359561954631287,0.0020960228115671385,0.0,1
02469800,PET,Q,5,12,0.001669439767921825,0.0020514722371154284,0.39,0
02469800,PET,Q,5,13,0.0019030370311236347,0.002124104337624241,0.15,0
02469800,PET,Q,5,14,0.0014651988630480228,0.0020874487963501273,0.74,0
02469800,PET,Q,5,15,0.00162084209088377,0.001973499139018226,0.44,0
02469800,PET,Q,5,16,0.001803537629328611,0.0019980189075171463,0.22,0
02469800,PET,Q,5,17,0.0016961244673820847,0.0020032151379456796,0.37,0
02469800,PET,Q,5,18,0.0016178422660370478,0.002036998054941423,0.42,0
02469800,PET,Q,5,19,0.002078940035065091,0.0021258670649256938,0.06,0
02469800,PET,Q,5,20,0.0015931906689047731,0.0019944820595581537,0.455,0
02469800,PET,Q,5,21,0.0019478952912630187,0.001971112014699017,0.065,0
02469800,PET,Q,5,22,0.0020623702133708635,0.0020268065815636028,0.035,1
02469800,PET,Q,5,23,0.0019553696951226385,0.001984705468634218,0.065,0
02469800,PET,Q,5,24,0.001954564862165234,0.0020966886169221845,0.065,0
02469800,PET,Q,5,25,0.001962425269762494,0.002033329902492478,0.065,0
02469800,PET,Q,5,26,0.002162553570499798,0.0020017885787155685,0.015,1
02469800,PET,Q,5,27,0.002322330506881888,0.002025710995997211,0.01,1
02469800,PET,Q,5,28,0.0026755196535109133,0.0020035646222524755,0.0,1
02469800,PET,Q,5,29,0.003026173246030356,0.001979689523932508,0.0,1
02469800,PET,Q,5,30,0.002384858886567434,0.001993664626837535,0.01,1
02472000,PET,Q,5,1,0.002986279910519987,0.002205015638099001,0.0,1
02472000,PET,Q,5,2,0.002329477244558703,0.0022407553541508155,0.025,1
02472000,PET,Q,5,3,0.001661275123113537,0.0021567896261672184,0.4,0
02472000,PET,Q,5,4,0.00239251863164526,0.0021260150570792994,0.01,1
02472000,PET,Q,5,5,0.00208620155833196,0.002063653522608069,0.04,1
02472000,PET,Q,5,6,0.002226117216621387,0.00210612384138264,0.025,1
02472000,PET,Q,5,7,0.0018977309810831733,0.002164530675112419,0.22,0
02472000,PET,Q,5,8,0.002187622581134377,0.0022286414612492835,0.06,0
02472000,PET,Q,5,9,0.002439433864626861,0.002140015832980567,0.015,1
02472000,PET,Q,5,10,0.002309352751792809,0.002135343145818763,0.03,1
02472000,PET,Q,5,11,0.0018264516328395791,0.0021482548595917346,0.185,0
02472000,PET,Q,5,12,0.0021569983338766557,0.0021416270954902326,0.05,1
02472000,PET,Q,5,13,0.002016854819675895,0.002135897269707924,0.115,0
02472000,PET,Q,5,14,0.0018948569279740868,0.002163350108327344,0.175,0
02472000,PET,Q,5,15,0.002685552434619265,0.002274253471026067,0.015,1
02472000,PET,Q,5,16,0.002513009039814565,0.002269625187427285,0.005,1
02472000,PET,Q,5,17,0.002244929032321999,0.00224894272237069,0.05,0
02472000,PET,Q,5,18,0.0025336837638885584,0.002113927412862683,0.005,1
02472000,PET,Q,5,19,0.002346558861053477,0.002128581095934259,0.01,1
02472000,PET,Q,5,20,0.002390279249378388,0.0021501161698535077,0.01,1
02472000,PET,Q,5,21,0.003113554535426069,0.0020867546206279303,0.0,1
02472000,PET,Q,5,22,0.003112270936572334,0.0020976062961823166,0.0,1
02472000,PET,Q,5,23,0.002360886766382825,0.002123835814136824,0.015,1
02472000,PET,Q,5,24,0.0030530242809783253,0.002127135652149168,0.0,1
02472000,PET,Q,5,25,0.002950253857916696,0.0021648209895774053,0.0,1
02472000,PET,Q,5,26,0.0026326970424375845,0.0022533659636844398,0.0,1
02472000,PET,Q,5,27,0.002507441312432246,0.0021705958733105324,0.0,1
02472000,PET,Q,5,28,0.002668035257187548,0.0021721519641509303,0.0,1
02472000,PET,Q,5,29,0.0029757348676013873,0.0022284818066180207,0.0,1
02472000,PET,Q,5,30,0.002549816905500782,0.0021521994036063025,0.015,1
02472500,PET,Q,5,1,0.002328855668709967,0.0017694147187054914,0.0,1
02472500,PET,Q,5,2,0.0016901400209729522,0.001715622332820943,0.06,0
02472500,PET,Q,5,3,0.0016636281163527056,0.0017523922331200625,0.085,0
02472500,PET,Q,5,4,0.0016215276625422478,0.0017744796138373729,0.125,0
02472500,PET,Q,5,5,0.0013551339312339386,0.0018310235601523572,0.555,0
02472500,PET,Q,5,6,0.001844790849236777,0.0018715464940905588,0.06,0
02472500,PET,Q,5,7,0.0013381129529078592,0.0017825515874230907,0.525,0
02472500,PET,Q,5,8,0.0019350114772073365,0.0018032682737319434,0.015,1
02472500,PET,Q,5,9,0.001823917824222497,0.0017305423302348085,0.02,1
02472500,PET,Q,5,10,0.001956277492008121,0.0018084458333464293,0.005,1
02472500,PET,Q,5,11,0.0012226508452691867,0.0017633560295751763,0.68,0
02472500,PET,Q,5,12,0.0015313504156925506,0.0018818417465969637,0.29,0
02472500,PET,Q,5,13,0.0016477405790426974,0.0017063780390726008,0.095,0
02472500,PET,Q,5,14,0.0018554765609177376,0.0017966111024856587,0.035,1
02472500,PET,Q,5,15,0.001890956338375084,0.0019095590666941065,0.06,0
02472500,PET,Q,5,16,0.0016846860785804177,0.0018202219753590165,0.12,0
02472500,PET,Q,5,17,0.001653226866500608,0.0017990902696820134,0.095,0
02472500,PET,Q,5,18,0.0015014796528747543,0.0017795704470561057,0.28,0
02472500,PET,Q,5,19,0.0018188526094385649,0.0018127457687477754,0.045,1
02472500,PET,Q,5,20,0.0020099318883865375,0.0017224205279817203,0.0,1
02472500,PET,Q,5,21,0.001972046324953229,0.0017834509181302624,0.015,1
02472500,PET,Q,5,22,0.0023423617449241582,0.0017638164527649081,0.005,1
02472500,PET,Q,5,23,0.0022926148521118864,0.0017881662699621502,0.005,1
02472500,PET,Q,5,24,0.0020827455065125025,0.0017252432800984078,0.0,1
02472500,PET,Q,5,25,0.0021543004433370247,0.001781003124441734,0.0,1
02472500,PET,Q,5,26,0.002107486873404077,0.0017575888803976227,0.01,1
02472500,PET,Q,5,27,0.0021700107833008617,0.0016982351313796023,0.0,1
02472500,PET,Q,5,28,0.002200509549037888,0.0017094715491614307,0.0,1
02472500,PET,Q,5,29,0.0018286911405835451,0.0018224022485049973,0.05,1
02472500,PET,Q,5,30,0.002071976338250174,0.0019142415180564178,0.025,1
02479155,PET,Q,5,1,0.0017960292430708007,0.001449123920202954,0.01,1
02479155,PET,Q,5,2,0.0013822691218348046,0.0014016733142063872,0.065,0
02479155,PET,Q,5,3,0.0011301893711994186,0.0013723553080634877,0.29,0
02479155,PET,Q,5,4,0.001082306865714245,0.0013801000149704873,0.36,0
02479155,PET,Q,5,5,0.0011315562428235448,0.001315804712454388,0.305,0
02479155,PET,Q,5,6,0.0011754203652155938,0.0014517916827433276,0.22,0
02479155,PET,Q,5,7,0.0013187571932112077,0.0013448024140270754,0.07,0
02479155,PET,Q,5,8,0.0013884868019493832,0.0013750178877921775,0.05,1
02479155,PET,Q,5,9,0.000989029071431398,0.0013497354482936152,0.605,0
02479155,PET,Q,5,10,0.001469963270762955,0.001400165783204886,0.025,1
02479155,PET,Q,5,11,0.0012902250229643066,0.0013820408686717445,0.07,0
02479155,PET,Q,5,12,0.0015913455477944496,0.0013722357239677417,0.005,1
02479155,PET,Q,5,13,0.0013695258449197903,0.001371345775297303,0.05,0
02479155,PET,Q,5,14,0.0014763586564609243,0.001355465094810052,0.02,1
02479155,PET,Q,5,15,0.0013585734163875304,0.0013605427098039896,0.055,0
02479155,PET,Q,5,16,0.0014445339763759536,0.0012850922536109454,0.015,1
02479155,PET,Q,5,17,0.0015100183669168772,0.0013883691356498702,0.025,1
02479155,PET,Q,5,18,0.001488243505385775,0.0014206663878915827,0.015,1
02479155,PET,Q,5,19,0.0012418199247217487,0.0013853078771440428,0.14,0
02479155,PET,Q,5,20,0.0013211617569427285,0.0013959992909873867,0.105,0
02479155,PET,Q,5,21,0.0015526242908440527,0.001362564890541833,0.005,1
02479155,PET,Q,5,22,0.0014731263264588061,0.0013689699407085244,0.03,1
02479155,PET,Q,5,23,0.0013519991993322135,0.0013865730710092886,0.08,0
02479155,PET,Q,5,24,0.0014584412540181863,0.001379064675586086,0.015,1
02479155,PET,Q,5,25,0.0017296540521904817,0.0013507836216984973,0.0,1
02479155,PET,Q,5,26,0.0012372082480365948,0.0013781538058750347,0.155,0
02479155,PET,Q,5,27,0.0015831279607708033,0.0013859388445565896,0.005,1
02479155,PET,Q,5,28,0.0017083654472617171,0.0013420837799702542,0.005,1
02479155,PET,Q,5,29,0.0015454010035585823,0.0014196074910250095,0.025,1
02479155,PET,Q,5,30,0.001348903421172519,0.0014497782325475091,0.095,0
02479300,PET,Q,5,1,0.0034745226685443803,0.0024385037646082776,0.0,1
02479300,PET,Q,5,2,0.002348184520621216,0.0024665154383901374,0.1,0
02479300,PET,Q,5,3,0.0026180543125383787,0.0023901511444812023,0.015,1
02479300,PET,Q,5,4,0.002002559597749032,0.002450621429329629,0.385,0
02479300,PET,Q,5,5,0.002005069503219048,0.0024461881020545074,0.35,0
02479300,PET,Q,5,6,0.0020327547511337918,0.0025375457405180284,0.365,0
02479300,PET,Q,5,7,0.0014648710141609844,0.0024798613210369642,0.97,0
02479300,PET,Q,5,8,0.002263407662903616,0.0024997499730295357,0.15,0
02479300,PET,Q,5,9,0.002357311552288993,0.002427708971277195,0.07,0
02479300,PET,Q,5,10,0.0017943322462927458,0.0023648709446180195,0.615,0
02479300,PET,Q,5,11,0.0018684223250333143,0.0025244719932087903,0.575,0
02479300,PET,Q,5,12,0.0017819310273802375,0.0024681602496649294,0.695,0
02479300,PET,Q,5,13,0.0018682634702309742,0.002398875744914008,0.55,0
02479300,PET,Q,5,14,0.002092605987417201,0.0024012171981950266,0.25,0
02479300,PET,Q,5,15,0.0018927221585727377,0.0025108832392785954,0.515,0
02479300,PET,Q,5,16,0.0018714964651908306,0.002507253694316963,0.595,0
02479300,PET,Q,5,17,0.0015028429161598605,0.0024757043084036438,0.93,0
02479300,PET,Q,5,18,0.0017061725119104365,0.0024904343294593263,0.77,0
02479300,PET,Q,5,19,0.0019916367467268242,0.0024311202674465377,0.4,0
02479300,PET,Q,5,20,0.002066766610318238,0.0024768224042807873,0.315,0
02479300,PET,Q,5,21,0.002355845492457362,0.002462343675462055,0.095,0
02479300,PET,Q,5,22,0.0021209894402518803,0.0025320317778441846,0.32,0
02479300,PET,Q,5,23,0.002893586577663712,0.002426345426297771,0.0,1
02479300,PET,Q,5,24,0.002511948330548533,0.00247024929634368,0.03,1
02479300,PET,Q,5,25,0.002455737483845144,0.00245789082475388,0.055,0
02479300,PET,Q,5,26,0.0018603003104932514,0.0024799971099108246,0.655,0
02479300,PET,Q,5,27,0.0023377086853351714,0.0023689694490996558,0.08,0
02479300,PET,Q,5,28,0.0019372267671331628,0.0024299254475071263,0.49,0
02479300,PET,Q,5,29,0.0019670923992242684,0.0024513146492026513,0.405,0
02479300,PET,Q,5,30,0.0019521467380676089,0.0023195897892441665,0.435,0
02479560,PET,Q,5,1,0.003942700971737587,0.0024053791612984065,0.0,1
02479560,PET,Q,5,2,0.00215560008348277,0.0023551810831111382,0.165,0
02479560,PET,Q,5,3,0.001991339112786497,0.0024028224085378604,0.4,0
02479560,PET,Q,5,4,0.002147065523291719,0.00254529797835194,0.195,0
02479560,PET,Q,5,5,0.0018917948059836431,0.00238462095826275,0.5,0
02479560,PET,Q,5,6,0.0019508225298299903,0.0025011948800663475,0.405,0
02479560,PET,Q,5,7,0.001847076630733302,0.0025420413321666957,0.56,0
02479560,PET,Q,5,8,0.0016230233972191754,0.0023654462463067387,0.82,0
02479560,PET,Q,5,9,0.0019034459502528245,0.002411463385852233,0.515,0
02479560,PET,Q,5,10,0.0020156975420202866,0.00242418784243459,0.395,0
02479560,PET,Q,5,11,0.0020002918009205534,0.0025054490846756275,0.325,0
02479560,PET,Q,5,12,0.0020118342814791496,0.0023491309883645864,0.31,0
02479560,PET,Q,5,13,0.0018973212807782969,0.0024750876449906303,0.48,0
02479560,PET,Q,5,14,0.001990708910634409,0.0024229511832509145,0.315,0
02479560,PET,Q,5,15,0.002258299703970096,0.0024486983719108867,0.16,0
02479560,PET,Q,5,16,0.0022527087137000634,0.0023375531611880104,0.085,0
02479560,PET,Q,5,17,0.0022359701299436707,0.0024344679308388032,0.16,0
02479560,PET,Q,5,18,0.002257273217164929,0.002539496198164524,0.15,0
02479560,PET,Q,5,19,0.0023916377005870487,0.0023706606298775942,0.05,1
02479560,PET,Q,5,20,0.0018231690796282063,0.0025267785162754663,0.59,0
02479560,PET,Q,5,21,0.0024376858271925456,0.002467271013060522,0.06,0
02479560,PET,Q,5,22,0.0025044402530536303,0.0024334267897352644,0.025,1
02479560,PET,Q,5,23,0.0027496876951225158,0.0024665594810552908,0.01,1
02479560,PET,Q,5,24,0.0026001626740890516,0.002403921756149911,0.015,1
02479560,PET,Q,5,25,0.0026765564088331306,0.00243113489098715,0.015,1
02479560,PET,Q,5,26,0.0029644263256689424,0.002392186971766152,0.005,1
02479560,PET,Q,5,27,0.002676119897576615,0.0024107648924103246,0.005,1
02479560,PET,Q,5,28,0.002537363054140429,0.002465529311591806,0.03,1
02479560,PET,Q,5,29,0.0028277294593799795,0.002427131222199216,0.005,1
02479560,PET,Q,5,30,0.0023444231010096156,0.002431379259235841,0.08,0
02481000,PET,Q,5,1,0.003230015009072898,0.00315004754767145,0.025,1
02481000,PET,Q,5,2,0.0030559592673652103,0.0031551516121864796,0.085,0
02481000,PET,Q,5,3,0.0038109443062636084,0.003033895068076714,0.0,1
02481000,PET,Q,5,4,0.0029108175508346795,0.0031227223543635126,0.135,0
02481000,PET,Q,5,5,0.00259221680928938,0.0030283431822064524,0.375,0
02481000,PET,Q,5,6,0.0026186007885371787,0.003149085340063054,0.39,0
02481000,PET,Q,5,7,0.0025495538381308525,0.0032115015014067133,0.48,0
02481000,PET,Q,5,8,0.002703193885371477,0.0030592096529944122,0.3,0
02481000,PET,Q,5,9,0.002933631385759111,0.0030395615176757955,0.135,0
02481000,PET,Q,5,10,0.002957381197623135,0.003071003984924278,0.11,0
02481000,PET,Q,5,11,0.0025857100353678802,0.003115037487788255,0.35,0
02481000,PET,Q,5,12,0.0024079134600342167,0.0030352692115155153,0.655,0
02481000,PET,Q,5,13,0.0031053549685089304,0.003078016013959935,0.05,1
02481000,PET,Q,5,14,0.003070216197532602,0.0030759343623532128,0.06,0
02481000,PET,Q,5,15,0.003295087184275944,0.0031357413972606797,0.035,1
02481000,PET,Q,5,16,0.002979895175829278,0.0030276683414037237,0.08,0
02481000,PET,Q,5,17,0.002981155661038501,0.0029652731797959403,0.05,1
02481000,PET,Q,5,18,0.0028812814402313647,0.0031994248565599035,0.155,0
02481000,PET,Q,5,19,0.002938175333179388,0.0031154213847719983,0.12,0
02481000,PET,Q,5,20,0.0029499955016832335,0.002994529021541093,0.06,0
02481000,PET,Q,5,21,0.0027950420544736038,0.003110717423160766,0.265,0
02481000,PET,Q,5,22,0.003071287798843733,0.0031311249096008164,0.075,0
02481000,PET,Q,5,23,0.0030000675011869204,0.0030535798990644473,0.075,0
02481000,PET,Q,5,24,0.003029399834556315,0.00311448082936895,0.09,0
02481000,PET,Q,5,25,0.0030909596110130083,0.003052613349806801,0.045,1
02481000,PET,Q,5,26,0.003133321482874263,0.003147713939452228,0.055,0
02481000,PET,Q,5,27,0.002670086224089971,0.0030662873859126326,0.3,0
02481000,PET,Q,5,28,0.0031287583289033444,0.0031875968151452096,0.075,0
02481000,PET,Q,5,29,0.0029846018366357224,0.0030524512522308836,0.085,0
02481000,PET,Q,5,30,0.0028085213208500492,0.0030876690424961406,0.24,0
02481510,PET,Q,5,1,0.0020816446367956237,0.00215052281834997,0.08,0
02481510,PET,Q,5,2,0.0017751232356089802,0.0021513149505550918,0.255,0
02481510,PET,Q,5,3,0.001041099548693497,0.0020790163419652174,0.97,0
02481510,PET,Q,5,4,0.0016687528756171716,0.002073980183466958,0.34,0
02481510,PET,Q,5,5,0.0013095109953907835,0.0020688741572356117,0.785,0
02481510,PET,Q,5,6,0.001073463444789341,0.002080309188404069,0.97,0
02481510,PET,Q,5,7,0.0013400511013782757,0.0020121357085899705,0.73,0
02481510,PET,Q,5,8,0.0011824784979251879,0.002049083587047335,0.935,0
02481510,PET,Q,5,9,0.0013433728013439936,0.002007724740308874,0.78,0
02481510,PET,Q,5,10,0.0011466247864543588,0.001943367000465707,0.92,0
02481510,PET,Q,5,11,0.0008815879409077784,0.001945160769166975,0.985,0
02481510,PET,Q,5,12,0.0013160730979987142,0.002027509130553415,0.79,0
02481510,PET,Q,5,13,0.0017957784669904164,0.0020117559905161934,0.195,0
02481510,PET,Q,5,14,0.0013008068707461642,0.0020063936502064464,0.77,0
02481510,PET,Q,5,15,0.0013993258127547314,0.002026359996948337,0.605,0
02481510,PET,Q,5,16,0.0011240324226334947,0.0020252372158439742,0.95,0
02481510,PET,Q,5,17,0.0011711468624300003,0.0020409990248955014,0.92,0
02481510,PET,Q,5,18,0.00129456511135638,0.0020751000687289373,0.76,0
02481510,PET,Q,5,19,0.0012997750202078454,0.0020309422245202726,0.84,0
02481510,PET,Q,5,20,0.0012846410777793138,0.002025131369998349,0.8,0
