gauge_id,Source,Target,Bins,Lag,TE_nats
03161000,PET,Q,5,20,0.0010401585643182339
03161000,PET,Q,5,21,0.0010338883040435683
03161000,PET,Q,5,22,0.001175807173614738
03161000,PET,Q,5,23,0.0010671030779867557
03161000,PET,Q,5,24,0.0009283542837803353
03161000,PET,Q,5,25,0.0008641563892558268
03161000,PET,Q,5,26,0.0012041317767353538
03161000,PET,Q,5,27,0.0009056573675834227
03161000,PET,Q,5,28,0.0012536606786196156
03161000,PET,Q,5,29,0.0009048569393006189
03161000,PET,Q,5,30,0.0010582210457797357
03164000,PET,Q,5,1,0.0016593480162096774
03164000,PET,Q,5,2,0.0009961726314080335
03164000,PET,Q,5,3,0.0007787493602785869
03164000,PET,Q,5,4,0.0007953111776084487
03164000,PET,Q,5,5,0.0008713695376512121
03164000,PET,Q,5,6,0.001071430650001766
03164000,PET,Q,5,7,0.0008638475093983439
03164000,PET,Q,5,8,0.0012015744481776863
03164000,PET,Q,5,9,0.0014599701777419372
03164000,PET,Q,5,10,0.0009484771886035318
03164000,PET,Q,5,11,0.0010452077238527202
03164000,PET,Q,5,12,0.000813922530118083
03164000,PET,Q,5,13,0.0012528802826311108
03164000,PET,Q,5,14,0.0011413560425424171
03164000,PET,Q,5,15,0.001250595983023961
03164000,PET,Q,5,16,0.0010440195182005174
03164000,PET,Q,5,17,0.0010098768307397407
03164000,PET,Q,5,18,0.0011735226383658912
03164000,PET,Q,5,19,0.0015668234453454985
03164000,PET,Q,5,20,0.0013003496009625984
03164000,PET,Q,5,21,0.0009063156377287288
03164000,PET,Q,5,22,0.0009668668888048668
03164000,PET,Q,5,23,0.0010396169184937396
03164000,PET,Q,5,24,0.001233126262293556
03164000,PET,Q,5,25,0.0011510770091635175
03164000,PET,Q,5,26,0.0012513718127103654
03164000,PET,Q,5,27,0.0007864265872226037
03164000,PET,Q,5,28,0.0015244125718427703
03164000,PET,Q,5,29,0.0011575375042439662
03164000,PET,Q,5,30,0.0012548866843180156
03165000,PET,Q,5,1,0.00167470358645333
03165000,PET,Q,5,2,0.0016265236221818871
03165000,PET,Q,5,3,0.00216085488535267
03165000,PET,Q,5,4,0.0020869524241616255
03165000,PET,Q,5,5,0.0016863209952174898
03165000,PET,Q,5,6,0.0021648641477923503
03165000,PET,Q,5,7,0.00173351822568249
03165000,PET,Q,5,8,0.0022007667648400314
03165000,PET,Q,5,9,0.0023818396182669413
03165000,PET,Q,5,10,0.0019413783974639512
03165000,PET,Q,5,11,0.0024055204246292913
03165000,PET,Q,5,12,0.0019722106753643984
03165000,PET,Q,5,13,0.0019216680949436515
03165000,PET,Q,5,14,0.0024079573299624485
03165000,PET,Q,5,15,0.0015710146697193172
03165000,PET,Q,5,16,0.00154487352854836
03165000,PET,Q,5,17,0.001930929369458309
03165000,PET,Q,5,18,0.0020979980162756234
03165000,PET,Q,5,19,0.0020964963854152793
03165000,PET,Q,5,20,0.0018640700635527835
03165000,PET,Q,5,21,0.0024054010047447824
03165000,PET,Q,5,22,0.002112776605981234
03165000,PET,Q,5,23,0.002156462649894296
03165000,PET,Q,5,24,0.0019419617992837354
03165000,PET,Q,5,25,0.0019604973022166808
03165000,PET,Q,5,26,0.0020416130703040936
03165000,PET,Q,5,27,0.0021188173393184295
03165000,PET,Q,5,28,0.0014655898216211632
03165000,PET,Q,5,29,0.0017634599792855504
03165000,PET,Q,5,30,0.0021635749280009345
03170000,PET,Q,5,1,0.002963496842764937
03170000,PET,Q,5,2,0.0024865369938394874
03170000,PET,Q,5,3,0.002370273490331469
03170000,PET,Q,5,4,0.0025836264846143056
03170000,PET,Q,5,5,0.0030877506965885093
03170000,PET,Q,5,6,0.0022216239703888793
03170000,PET,Q,5,7,0.002224509406267984
03170000,PET,Q,5,8,0.002322015644859718
03170000,PET,Q,5,9,0.0023501679591635197
03170000,PET,Q,5,10,0.002838950642293725
03170000,PET,Q,5,11,0.0028896795254206784
03170000,PET,Q,5,12,0.002334625649151767
03170000,PET,Q,5,13,0.002346622887440808
03170000,PET,Q,5,14,0.002721182881359148
03170000,PET,Q,5,15,0.0022267170781682943
03170000,PET,Q,5,16,0.0023955026187601827
03170000,PET,Q,5,17,0.0022698236777885933
03170000,PET,Q,5,18,0.002507487232013113
03170000,PET,Q,5,19,0.0021799676118192113
03170000,PET,Q,5,20,0.0022268493029023798
03170000,PET,Q,5,21,0.002422358529699055
03170000,PET,Q,5,22,0.00246277541626954
03170000,PET,Q,5,23,0.0021679282116963336
03170000,PET,Q,5,24,0.002627491751802144
03170000,PET,Q,5,25,0.002367867080954468
03170000,PET,Q,5,26,0.00275583705032105
03170000,PET,Q,5,27,0.002521179978389021
03170000,PET,Q,5,28,0.0026361877253761185
03170000,PET,Q,5,29,0.003013138246906022
03170000,PET,Q,5,30,0.002904768620897953
03173000,PET,Q,5,1,0.001779263572907551
03173000,PET,Q,5,2,0.0018106406866306574
03173000,PET,Q,5,3,0.001898514281017491
03173000,PET,Q,5,4,0.0016813102523134463
03173000,PET,Q,5,5,0.0014916824296771006
03173000,PET,Q,5,6,0.0014221389435971066
03173000,PET,Q,5,7,0.0013502780842919518
03173000,PET,Q,5,8,0.00172134497621914
03173000,PET,Q,5,9,0.001265218359560276
03173000,PET,Q,5,10,0.0013460003129937212
03173000,PET,Q,5,11,0.0014010551278590758
03173000,PET,Q,5,12,0.0014738101487934696
03173000,PET,Q,5,13,0.001302539584598264
03173000,PET,Q,5,14,0.001100594352339175
03173000,PET,Q,5,15,0.0014905351993115198
03173000,PET,Q,5,16,0.0014058610282502784
03173000,PET,Q,5,17,0.0013700927444568328
03173000,PET,Q,5,18,0.001493223589650386
03173000,PET,Q,5,19,0.0013454102665356946
03173000,PET,Q,5,20,0.0014333615861904653
03173000,PET,Q,5,21,0.001209449108440036
03173000,PET,Q,5,22,0.0012376352661676027
03173000,PET,Q,5,23,0.001207407055464349
03173000,PET,Q,5,24,0.0014435391054861135
03173000,PET,Q,5,25,0.0014292566027105658
03173000,PET,Q,5,26,0.0014315885236431056
03173000,PET,Q,5,27,0.001770885585236165
03173000,PET,Q,5,28,0.001465386731151777
03173000,PET,Q,5,29,0.0013919820676855238
03173000,PET,Q,5,30,0.001400058547834454
03180500,PET,Q,5,1,0.0015004215462873227
03180500,PET,Q,5,2,0.0013553342217746886
03180500,PET,Q,5,3,0.0013788695348395247
03180500,PET,Q,5,4,0.001433543729081603
03180500,PET,Q,5,5,0.0011015305347170865
03180500,PET,Q,5,6,0.0013680180980754353
03180500,PET,Q,5,7,0.0012145678775501503
03180500,PET,Q,5,8,0.0016698513491537614
03180500,PET,Q,5,9,0.0011103558580427136
03180500,PET,Q,5,10,0.0011290291077440395
03180500,PET,Q,5,11,0.001105895088435782
03180500,PET,Q,5,12,0.0014471216971246592
03180500,PET,Q,5,13,0.0011396151160866855
03180500,PET,Q,5,14,0.001262790056761165
03180500,PET,Q,5,15,0.0013228649424001926
03180500,PET,Q,5,16,0.0013254942905574774
03180500,PET,Q,5,17,0.0013851693266727777
03180500,PET,Q,5,18,0.0014431935398396198
03180500,PET,Q,5,19,0.0014051572589782457
03180500,PET,Q,5,20,0.001391793204572396
03180500,PET,Q,5,21,0.0019446060064855775
03180500,PET,Q,5,22,0.0014162594643944218
03180500,PET,Q,5,23,0.0014113970723927186
03180500,PET,Q,5,24,0.0014240462829418488
03180500,PET,Q,5,25,0.0016036688057185985
03180500,PET,Q,5,26,0.0021786741720587893
03180500,PET,Q,5,27,0.00176702516711226
03180500,PET,Q,5,28,0.001460739964189467
03180500,PET,Q,5,29,0.0015724748105166234
03180500,PET,Q,5,30,0.0017574586691348482
03182500,PET,Q,5,1,0.0015968447399498237
03182500,PET,Q,5,2,0.0009480817788367901
03182500,PET,Q,5,3,0.001228662515715323
03182500,PET,Q,5,4,0.0010837601470542052
03182500,PET,Q,5,5,0.0009279279364510368
03182500,PET,Q,5,6,0.001297030807878248
03182500,PET,Q,5,7,0.0015396449405428933
03182500,PET,Q,5,8,0.001511830922522793
03182500,PET,Q,5,9,0.0014582545412944736
03182500,PET,Q,5,10,0.0012762305133830615
03182500,PET,Q,5,11,0.00137638426723289
03182500,PET,Q,5,12,0.0014659283745192403
03182500,PET,Q,5,13,0.0016039859837788453
03182500,PET,Q,5,14,0.001425347107454386
03182500,PET,Q,5,15,0.0014621219258661167
03182500,PET,Q,5,16,0.0017181632209755243
03182500,PET,Q,5,17,0.0018815920205848755
03182500,PET,Q,5,18,0.0018594910026701952
03182500,PET,Q,5,19,0.0016427886407951592
03182500,PET,Q,5,20,0.0014630641893921617
03182500,PET,Q,5,21,0.0016345102667442643
03182500,PET,Q,5,22,0.0019251007610278509
03182500,PET,Q,5,23,0.0012834649308568827
03182500,PET,Q,5,24,0.0018940160313987153
03182500,PET,Q,5,25,0.002021052035302208
03182500,PET,Q,5,26,0.0019971642803686893
03182500,PET,Q,5,27,0.001778843610952957
03182500,PET,Q,5,28,0.0017904696161653647
03182500,PET,Q,5,29,0.0020720250244317256
03182500,PET,Q,5,30,0.0018130988716422922
03186500,PET,Q,5,1,0.003162985742652183
03186500,PET,Q,5,2,0.0029065830072732696
03186500,PET,Q,5,3,0.0031512936995129748
03186500,PET,Q,5,4,0.0027928443572732137
03186500,PET,Q,5,5,0.002524520236504804
03186500,PET,Q,5,6,0.0033853826526614172
03186500,PET,Q,5,7,0.002927782493900244
03186500,PET,Q,5,8,0.002691370995272252
03186500,PET,Q,5,9,0.0024899859032721378
03186500,PET,Q,5,10,0.003274614257611677
03186500,PET,Q,5,11,0.002841098571508771
03186500,PET,Q,5,12,0.0030764614093642256
03186500,PET,Q,5,13,0.0029067298117309015
03186500,PET,Q,5,14,0.0032155680865831038
03186500,PET,Q,5,15,0.003251890596332338
03186500,PET,Q,5,16,0.0032747819253687305
03186500,PET,Q,5,17,0.003299859111693934
03186500,PET,Q,5,18,0.0028269919979545394
03186500,PET,Q,5,19,0.0034125898583607928
03186500,PET,Q,5,20,0.003176228615296234
03186500,PET,Q,5,21,0.002793222160519984
03186500,PET,Q,5,22,0.0031943296898536006
03186500,PET,Q,5,23,0.003373712967458517
03186500,PET,Q,5,24,0.003435289631934832
03186500,PET,Q,5,25,0.003998566048096175
03186500,PET,Q,5,26,0.0034008423705762375
03186500,PET,Q,5,27,0.004249686401610192
03186500,PET,Q,5,28,0.0037991786987272846
03186500,PET,Q,5,29,0.0036035434529476523
03186500,PET,Q,5,30,0.0032040559902881682
03187500,PET,Q,5,1,0.0026007503495328738
03187500,PET,Q,5,2,0.0018705749565443575
03187500,PET,Q,5,3,0.001923665898884916
03187500,PET,Q,5,4,0.0024560378843321296
03187500,PET,Q,5,5,0.0015500049444235608
03187500,PET,Q,5,6,0.0018363283392962282
03187500,PET,Q,5,7,0.0027096859279347046
03187500,PET,Q,5,8,0.0021940752649679124
03187500,PET,Q,5,9,0.0023614936362188754
03187500,PET,Q,5,10,0.0021437868536828275
03187500,PET,Q,5,11,0.0022337846896238606
03187500,PET,Q,5,12,0.002463947165072755
03187500,PET,Q,5,13,0.001962851046189845
03187500,PET,Q,5,14,0.002318660206087869
03187500,PET,Q,5,15,0.0019819314274982652
03187500,PET,Q,5,16,0.002470412824256224
03187500,PET,Q,5,17,0.0023785197553343462
03187500,PET,Q,5,18,0.0023536442947929836
03187500,PET,Q,5,19,0.002873306458366226
03187500,PET,Q,5,20,0.0026490169458841806
03187500,PET,Q,5,21,0.0027593242781576016
03187500,PET,Q,5,22,0.002077971742128412
03187500,PET,Q,5,23,0.0028226241791965007
03187500,PET,Q,5,24,0.0029285800030997983
03187500,PET,Q,5,25,0.002945646157878526
03187500,PET,Q,5,26,0.0028298851688613597
03187500,PET,Q,5,27,0.002580044093946743
03187500,PET,Q,5,28,0.0028305045395679573
03187500,PET,Q,5,29,0.0028935925267412343
03187500,PET,Q,5,30,0.0029527683536230004
03213700,PET,Q,5,1,0.003200033656627979
03213700,PET,Q,5,2,0.002030870232464968
03213700,PET,Q,5,3,0.0025778248911528384
03213700,PET,Q,5,4,0.0024814631343736127
03213700,PET,Q,5,5,0.0021790602772540496
03213700,PET,Q,5,6,0.0024880910138015966
03213700,PET,Q,5,7,0.002975602773386196
03213700,PET,Q,5,8,0.0023857545653083595
03213700,PET,Q,5,9,0.0026059139812554533
03213700,PET,Q,5,10,0.002405496632295695
03213700,PET,Q,5,11,0.0023941229819416654
03213700,PET,Q,5,12,0.0027911610014576677
03213700,PET,Q,5,13,0.0022084891671435986
03213700,PET,Q,5,14,0.0029500038066668927
03213700,PET,Q,5,15,0.0025750665607281037
03213700,PET,Q,5,16,0.002378296155314513
03213700,PET,Q,5,17,0.0024459013499357057
03213700,PET,Q,5,18,0.00273359666911549
03213700,PET,Q,5,19,0.00252341943323188
03213700,PET,Q,5,20,0.0022657316758823987
03213700,PET,Q,5,21,0.002776766457984331
03213700,PET,Q,5,22,0.0027870089711181795
03213700,PET,Q,5,23,0.0023658269773777357
03213700,PET,Q,5,24,0.0027051677720669465
03213700,PET,Q,5,25,0.0032376584935257663
03213700,PET,Q,5,26,0.0026739733850615205
03213700,PET,Q,5,27,0.0029395372907151246
03213700,PET,Q,5,28,0.0026433447891039547
03213700,PET,Q,5,29,0.0028055949430283167
03213700,PET,Q,5,30,0.0029938772455705837
03237280,PET,Q,5,1,0.002044302733161689
03237280,PET,Q,5,2,0.0019444654354681054
03237280,PET,Q,5,3,0.0019953465755229924
03237280,PET,Q,5,4,0.0021951474405498897
03237280,PET,Q,5,5,0.002112690116004838
03237280,PET,Q,5,6,0.0021319414160523645
03237280,PET,Q,5,7,0.0021698072725307785
03237280,PET,Q,5,8,0.0017504477387917453
03237280,PET,Q,5,9,0.00177998019128945
03237280,PET,Q,5,10,0.0016693712532096644
03237280,PET,Q,5,11,0.0018984068090899253
03237280,PET,Q,5,12,0.001714987579804296
03237280,PET,Q,5,13,0.002532163123422332
03237280,PET,Q,5,14,0.001708776080901031
03237280,PET,Q,5,15,0.0020646711561278785
03237280,PET,Q,5,16,0.0019033169818281626
03237280,PET,Q,5,17,0.0021448077866369417
03237280,PET,Q,5,18,0.0020953694683477214
03237280,PET,Q,5,19,0.0018369757472641648
03237280,PET,Q,5,20,0.0013794211174144935
03237280,PET,Q,5,21,0.0017456105839362898
03237280,PET,Q,5,22,0.0019703313995218866
03237280,PET,Q,5,23,0.0017379847706767357
03237280,PET,Q,5,24,0.0016499224314166158
03237280,PET,Q,5,25,0.00232477729547987
03237280,PET,Q,5,26,0.0021524534288305114
03237280,PET,Q,5,27,0.0018517425369335982
03237280,PET,Q,5,28,0.002043854678479999
03237280,PET,Q,5,29,0.002545744782207933
03237280,PET,Q,5,30,0.002110770049771671
03237500,PET,Q,5,1,0.0006280361142098206
03237500,PET,Q,5,2,0.0008586341511448992
03237500,PET,Q,5,3,0.0011417739344255773
03237500,PET,Q,5,4,0.00078873694109877
03237500,PET,Q,5,5,0.0005645201731367955
03237500,PET,Q,5,6,0.0006808107297159791
03237500,PET,Q,5,7,0.0005353690024462142
03237500,PET,Q,5,8,0.0006811665338402606
03237500,PET,Q,5,9,0.000595260890263391
03237500,PET,Q,5,10,0.0008834219228258458
03237500,PET,Q,5,11,0.0007750599267229916
03237500,PET,Q,5,12,0.0007706729299491281
03237500,PET,Q,5,13,0.0008027235145423306
03237500,PET,Q,5,14,0.0006781216303669534
03237500,PET,Q,5,15,0.0008957291453110597
03237500,PET,Q,5,16,0.0006525277278474802
03237500,PET,Q,5,17,0.0006100178058843254
03237500,PET,Q,5,18,0.0009368052783348922
03237500,PET,Q,5,19,0.0007786599799844626
03237500,PET,Q,5,20,0.0007217391914142827
03237500,PET,Q,5,21,0.0006788586906207039
03237500,PET,Q,5,22,0.0006535570424199
03237500,PET,Q,5,23,0.000754226712948048
03237500,PET,Q,5,24,0.0003888529534215833
03237500,PET,Q,5,25,0.0007275588907733783
03237500,PET,Q,5,26,0.0008478735908856068
03237500,PET,Q,5,27,0.0008500466520649196
03237500,PET,Q,5,28,0.0008056915426980747
03237500,PET,Q,5,29,0.0010146783887556542
03237500,PET,Q,5,30,0.000856526867150556
03238500,PET,Q,5,1,0.002199558485777145
03238500,PET,Q,5,2,0.0029042023684884705
03238500,PET,Q,5,3,0.0033322633633198345
03238500,PET,Q,5,4,0.002720494816721597
03238500,PET,Q,5,5,0.0027037261808233737
03238500,PET,Q,5,6,0.0028563352489448524
03238500,PET,Q,5,7,0.0024209353954507407
03238500,PET,Q,5,8,0.002537485066112566
03238500,PET,Q,5,9,0.002487952350421291
03238500,PET,Q,5,10,0.0030817387077190506
03238500,PET,Q,5,11,0.0026683128695421943
03238500,PET,Q,5,12,0.002202467214700382
03238500,PET,Q,5,13,0.0033124543866629996
03238500,PET,Q,5,14,0.002696184105605931
03238500,PET,Q,5,15,0.0025382459874830204
03238500,PET,Q,5,16,0.002316888990508012
03238500,PET,Q,5,17,0.0027438451297653738
03238500,PET,Q,5,18,0.00288391923573747
03238500,PET,Q,5,19,0.003027232279604747
03238500,PET,Q,5,20,0.0026609244286439487
03238500,PET,Q,5,21,0.0027861046102028164
03238500,PET,Q,5,22,0.0036799546024879337
03238500,PET,Q,5,23,0.002764735850994113
03238500,PET,Q,5,24,0.003317917344255461
03238500,PET,Q,5,25,0.0031699371423973277
03238500,PET,Q,5,26,0.0036635751014405804
03238500,PET,Q,5,27,0.0035132371260680195
03238500,PET,Q,5,28,0.003000247439753023
03238500,PET,Q,5,29,0.0034333317029676125
03238500,PET,Q,5,30,0.003538755765805743
03241500,PET,Q,5,1,0.0024485189802397195
03241500,PET,Q,5,2,0.0023173419209275015
03241500,PET,Q,5,3,0.0024925240072947857
03241500,PET,Q,5,4,0.0027181094454704624
03241500,PET,Q,5,5,0.0025275801032108025
03241500,PET,Q,5,6,0.0026046581670621377
03241500,PET,Q,5,7,0.002495199681584487
03241500,PET,Q,5,8,0.002465382476631403
03241500,PET,Q,5,9,0.0025370696383773955
03241500,PET,Q,5,10,0.002635904599210648
03241500,PET,Q,5,11,0.0024732382940140657
03241500,PET,Q,5,12,0.0028060907374579114
03241500,PET,Q,5,13,0.0028264964036056467
03241500,PET,Q,5,14,0.002068268967859138
03241500,PET,Q,5,15,0.0022002375676099667
03241500,PET,Q,5,16,0.002637682183624576
03241500,PET,Q,5,17,0.0027408619162251485
03241500,PET,Q,5,18,0.003138108649928556
03241500,PET,Q,5,19,0.002219933117817763
03241500,PET,Q,5,20,0.002208210470605654
03241500,PET,Q,5,21,0.002369709734078171
03241500,PET,Q,5,22,0.002363686752701835
03241500,PET,Q,5,23,0.0025207757668974096
03241500,PET,Q,5,24,0.0027521372464544003
03241500,PET,Q,5,25,0.0025729352351813867
03241500,PET,Q,5,26,0.002741399710496792
03241500,PET,Q,5,27,0.003073623161859121
03241500,PET,Q,5,28,0.0031079461467004438
03241500,PET,Q,5,29,0.0027498625367707724
03241500,PET,Q,5,30,0.0028362278825037474
03280700,PET,Q,5,1,0.002273921128889446
03280700,PET,Q,5,2,0.0021931186872570715
03280700,PET,Q,5,3,0.0022658455710233144
03280700,PET,Q,5,4,0.0022587155419338326
03280700,PET,Q,5,5,0.0021876654999709033
03280700,PET,Q,5,6,0.0022768181269501447
03280700,PET,Q,5,7,0.002152481448259018
03280700,PET,Q,5,8,0.002563542708244833
03280700,PET,Q,5,9,0.0022154980826616585
03280700,PET,Q,5,10,0.002273130616703742
03280700,PET,Q,5,11,0.0019910477554079473
03280700,PET,Q,5,12,0.002674358657809933
03280700,PET,Q,5,13,0.0023865440856665615
03280700,PET,Q,5,14,0.002644488550245447
03280700,PET,Q,5,15,0.0027207005629638625
03280700,PET,Q,5,16,0.002209346021835895
03280700,PET,Q,5,17,0.0025061998535488017
03280700,PET,Q,5,18,0.0022423127148857025
03280700,PET,Q,5,19,0.0025394452898588674
03280700,PET,Q,5,20,0.0032517298966926386
03280700,PET,Q,5,21,0.002449032397666362
03280700,PET,Q,5,22,0.002703347319910225
03280700,PET,Q,5,23,0.002649534067090599
03280700,PET,Q,5,24,0.002294474655241442
03280700,PET,Q,5,25,0.0026364720565390035
03280700,PET,Q,5,26,0.0030740693677412875
03280700,PET,Q,5,27,0.003001494957730347
03280700,PET,Q,5,28,0.002908158272294313
03280700,PET,Q,5,29,0.002723776629194201
03280700,PET,Q,5,30,0.0026627402778652207
03281100,PET,Q,5,1,0.0026494511640105453
03281100,PET,Q,5,2,0.0018372841951072513
03281100,PET,Q,5,3,0.001942209498716027
03281100,PET,Q,5,4,0.0018911620986901759
03281100,PET,Q,5,5,0.0018765776273937523
03281100,PET,Q,5,6,0.0017629228309851766
03281100,PET,Q,5,7,0.0019775296250395327
03281100,PET,Q,5,8,0.00215670265867611
03281100,PET,Q,5,9,0.0023675084995205195
03281100,PET,Q,5,10,0.0018887450305138595
03281100,PET,Q,5,11,0.0018171303058933871
03281100,PET,Q,5,12,0.002058658123810758
03281100,PET,Q,5,13,0.0020334520402006118
03281100,PET,Q,5,14,0.002310355042512452
03281100,PET,Q,5,15,0.002256923087954235
03281100,PET,Q,5,16,0.0024030472259605404
03281100,PET,Q,5,17,0.0021473057292103748
03281100,PET,Q,5,18,0.0024646668700417443
03281100,PET,Q,5,19,0.0027519497607380178
03281100,PET,Q,5,20,0.002311211003465534
03281100,PET,Q,5,21,0.002533405746660708
03281100,PET,Q,5,22,0.002386273086292613
03281100,PET,Q,5,23,0.002488123860467324
03281100,PET,Q,5,24,0.002448420765424633
03281100,PET,Q,5,25,0.002763070741594993
03281100,PET,Q,5,26,0.003077251882343396
03281100,PET,Q,5,27,0.002865001887905859
03281100,PET,Q,5,28,0.003375454469830605
03281100,PET,Q,5,29,0.0027583313957955866
03281100,PET,Q,5,30,0.0036644206341156296
03281500,PET,Q,5,1,0.0027812948013082595
03281500,PET,Q,5,2,0.0019505924394112306
03281500,PET,Q,5,3,0.0021972662351708167
03281500,PET,Q,5,4,0.0021865249735155967
03281500,PET,Q,5,5,0.0020323925078599564
03281500,PET,Q,5,6,0.0018874287346971053
03281500,PET,Q,5,7,0.0017058606582235486
03281500,PET,Q,5,8,0.0023121631770294665
03281500,PET,Q,5,9,0.0020230140526637103
03281500,PET,Q,5,10,0.002153343856121384
03281500,PET,Q,5,11,0.0020134167703736022
03281500,PET,Q,5,12,0.0022983277129030033
03281500,PET,Q,5,13,0.002158620400014688
03281500,PET,Q,5,14,0.0023871394677393715
03281500,PET,Q,5,15,0.0021782771526289157
03281500,PET,Q,5,16,0.0024874608727573494
03281500,PET,Q,5,17,0.002603348778424497
03281500,PET,Q,5,18,0.0029400706544784605
03281500,PET,Q,5,19,0.002403822654809526
03281500,PET,Q,5,20,0.002436230478483542
03281500,PET,Q,5,21,0.002345459345265824
03281500,PET,Q,5,22,0.002477079744545835
03281500,PET,Q,5,23,0.0026968561007583575
03281500,PET,Q,5,24,0.0025245475290981284
03281500,PET,Q,5,25,0.002880608298227824
03281500,PET,Q,5,26,0.0031194702690428844
03281500,PET,Q,5,27,0.00346933026739428
03281500,PET,Q,5,28,0.00315208926406553
03281500,PET,Q,5,29,0.003030565853154782
03281500,PET,Q,5,30,0.003152966394637538
03285000,PET,Q,5,1,0.0016026907427329276
03285000,PET,Q,5,2,0.0013675649212322727
03285000,PET,Q,5,3,0.0015090204720672393
03285000,PET,Q,5,4,0.0015301387568596933
03285000,PET,Q,5,5,0.001460975428175755
03285000,PET,Q,5,6,0.001846955188455006
03285000,PET,Q,5,7,0.0014458693113718127
03285000,PET,Q,5,8,0.0013419458791584446
03285000,PET,Q,5,9,0.0018516941179534466
03285000,PET,Q,5,10,0.0014060015728201217
03285000,PET,Q,5,11,0.0013623412286758244
03285000,PET,Q,5,12,0.0017021827230794748
03285000,PET,Q,5,13,0.0013241189673139087
03285000,PET,Q,5,14,0.0016779486517264422
03285000,PET,Q,5,15,0.0012971327405944394
03285000,PET,Q,5,16,0.0017550686763937173
03285000,PET,Q,5,17,0.001605789710104312
03285000,PET,Q,5,18,0.0016984034258367697
03285000,PET,Q,5,19,0.0014712347476647444
03285000,PET,Q,5,20,0.001391037047419566
03285000,PET,Q,5,21,0.0016984225167844466
03285000,PET,Q,5,22,0.0017224461499881563
03285000,PET,Q,5,23,0.0018661908437335242
03285000,PET,Q,5,24,0.0014571334609185735
03285000,PET,Q,5,25,0.001591925292936544
03285000,PET,Q,5,26,0.0016907772189743847
03285000,PET,Q,5,27,0.0017797299172520459
03285000,PET,Q,5,28,0.00161488460578528
03285000,PET,Q,5,29,0.001701407365169716
03285000,PET,Q,5,30,0.0013741881480013735
03291780,PET,Q,5,1,0.0029835675485743313
03291780,PET,Q,5,2,0.0021118662132837696
03291780,PET,Q,5,3,0.002159194261120184
03291780,PET,Q,5,4,0.003173347790691519
03291780,PET,Q,5,5,0.0024795988233308475
03291780,PET,Q,5,6,0.002554024693127835
03291780,PET,Q,5,7,0.00201629922564224
03291780,PET,Q,5,8,0.002172730770971465
03291780,PET,Q,5,9,0.002262904669852836
03291780,PET,Q,5,10,0.002334090235413283
03291780,PET,Q,5,11,0.0026776161430634576
03291780,PET,Q,5,12,0.0022730790188224548
03291780,PET,Q,5,13,0.0027962973723258677
03291780,PET,Q,5,14,0.002444882094376044
03291780,PET,Q,5,15,0.0028663489618791504
03291780,PET,Q,5,16,0.0026308963247889255
03291780,PET,Q,5,17,0.002320100915705392
03291780,PET,Q,5,18,0.002371503710692585
03291780,PET,Q,5,19,0.0026892956172259314
03291780,PET,Q,5,20,0.0019334051318280754
03291780,PET,Q,5,21,0.0020543050630630055
03291780,PET,Q,5,22,0.002117621701184222
03291780,PET,Q,5,23,0.0022095207679381085
03291780,PET,Q,5,24,0.002302081171387485
03291780,PET,Q,5,25,0.002363369434939408
03291780,PET,Q,5,26,0.0023895361927567943
03291780,PET,Q,5,27,0.002822579151789878
03291780,PET,Q,5,28,0.002781813388985338
03291780,PET,Q,5,29,0.0028274983556846878
03291780,PET,Q,5,30,0.0032514138787182317
03300400,PET,Q,5,1,0.0024385489937796406
03300400,PET,Q,5,2,0.00208816892572989
03300400,PET,Q,5,3,0.002297078323106959
03300400,PET,Q,5,4,0.0022665871262404214
03300400,PET,Q,5,5,0.0018680105124606675
03300400,PET,Q,5,6,0.0022572327879087084
03300400,PET,Q,5,7,0.002140941671825776
03300400,PET,Q,5,8,0.002210532684574683
03300400,PET,Q,5,9,0.0017791384084809916
03300400,PET,Q,5,10,0.002393414112799558
03300400,PET,Q,5,11,0.0026585117829955596
03300400,PET,Q,5,12,0.0023901424636375984
03300400,PET,Q,5,13,0.0024722445528416737
03300400,PET,Q,5,14,0.003226044818034013
03300400,PET,Q,5,15,0.0029162721304816924
03300400,PET,Q,5,16,0.0024887406139355653
03300400,PET,Q,5,17,0.002126923825430102
03300400,PET,Q,5,18,0.0022139806949732083
03300400,PET,Q,5,19,0.0020364493157922214
03300400,PET,Q,5,20,0.002759228976595099
03300400,PET,Q,5,21,0.0025411002798047255
03300400,PET,Q,5,22,0.0026960470886102234
03300400,PET,Q,5,23,0.0020452882344922374
03300400,PET,Q,5,24,0.00295925042252089
03300400,PET,Q,5,25,0.002918294092679144
03300400,PET,Q,5,26,0.0029496068862657487
03300400,PET,Q,5,27,0.0027242445092166417
03300400,PET,Q,5,28,0.0025964620891649887
03300400,PET,Q,5,29,0.002353141968244807
03300400,PET,Q,5,30,0.0022545838297119702
03338780,PET,Q,5,1,0.002805367396716496
03338780,PET,Q,5,2,0.0026995131103788594
03338780,PET,Q,5,3,0.0021616344908795687
03338780,PET,Q,5,4,0.002735801465423293
03338780,PET,Q,5,5,0.003394637399594169
03338780,PET,Q,5,6,0.0022021336825292087
03338780,PET,Q,5,7,0.002108958793766727
03338780,PET,Q,5,8,0.0026434244734935136
03338780,PET,Q,5,9,0.002682425909781086
